
"Title","Authors","Number of Authors","Scopus Author Ids","Year","Scopus Source title","Field-Weighted View Impact","Views","Citations","Field-Weighted Citation Impact","Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile","Reference","Abstract","DOI","Publication type","EID","Institutions","Scopus Affiliation IDs","Scopus Affiliation names","Country/Region","All Science Journal Classification (ASJC) code","All Science Journal Classification (ASJC) field name","Topic Cluster name","Topic Cluster number","Topic name","Topic number","Topic Cluster Prominence Percentile","Topic Prominence Percentile"
"Experimental study of non-uniform strains in composites with embedded fiber bragg grating","Anoshkin, A.N.| Matveenko, V.P.| Shardakov, I.N.| Kosheleva, N.A.| Spaskova, E.M.| Voronkov, A.A.| Shipunov, G.S.| Zuiko, V.Y.U.| Lobanov, D.S.","9","6602891114| 9741980900| 6603106093| 44161124200| 57216159518| 36854853800| 56565446900| 56414963900| 55631572000","2017","8th Conference on Smart Structures and Materials, SMART 2017 and 6th International Conference on Smart Materials and Nanotechnology in Engineering, SMN 2017","2.1","33","0","0","74","73","Anoshkin, A.N., Matveenko, V.P., Shardakov, I.N. and 6 more (...) (2017).Experimental study of non-uniform strains in composites with embedded fiber bragg grating. 8th Conference on Smart Structures and Materials, SMART 2017 and 6th International Conference on Smart Materials and Nanotechnology in Engineering, SMN 2017,2017-571-576","https://www.scopus.com/record/display.url?eid=2-s2.0-85045391955&origin=resultslist","-","Conference Paper","2-s2.0-85045391955","Perm National Research Polytechnic University| RAS - Institute of Continuous Media Mechanics, Ural Branch| RAS - Ural Branch","60023325| 60072266| 60026928","Perm National Research Polytechnic University| Ural Branch, Russian Academy of Sciences| Institute of Continuous Media Mechanics of the Ural Branch of Russian Academy of Science","Russian Federation","2100| 2310| 2500","General Energy| Pollution| General Materials Science","Fiber Lasers,Fibers,Optical Fibers","111","Fiber Bragg Grating Sensor,FBG Sensor,Structural Health Monitoring","13588","88.688","87.974"
"Development of automated control system for wood drying","Sereda, T.G.| Kostarev, S.N.","2","55823121000| 55823615000","2018","Journal of Physics: Conference Series","1.94","27","0","0","70","69","Sereda, T.G., Kostarev, S.N. (2018).Development of automated control system for wood drying. Journal of Physics: Conference Series,1015(4) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85047771374&origin=resultslist","10.1088/1742-6596/1015/4/042022","Conference Paper","2-s2.0-85047771374","Russian Presidential Academy of National Economy and Public Administration| Perm National Research Polytechnic University","114085394| 60108751| 60107804| 60023325","Perm State Agrarian-Technological University Named after Academician D N Prianishnikov| Perm Military Institute of National Guard Troops of the Russian Federation| The Russian Presidential Academy of National Economy and Public Administration| Perm National Research Polytechnic University","Russian Federation","3100","General Physics and Astronomy","Wood,Timber,Wood Products","302","Wood Drying,Fiber Saturation,Lumber","11631","73.628","76.91"
"Simulation of the transistor's quadding redundancy in the LUT FPGA","Prokhorov, A.S.| Chudinov, M.A.| Bondarev, S.E.","3","57192181689| 57202350842| 57194241962","2019","Proceedings of the 2019 IEEE Conference of Russian Young Researchers in Electrical and Electronic Engineering, ElConRus 2019","1.33","11","0","0","60","60","Prokhorov, A.S., Chudinov, M.A., Bondarev, S.E. (2019).Simulation of the transistor's quadding redundancy in the LUT FPGA. Proceedings of the 2019 IEEE Conference of Russian Young Researchers in Electrical and Electronic Engineering, ElConRus 2019,132-135","https://www.scopus.com/record/display.url?eid=2-s2.0-85063457863&origin=resultslist","10.1109/EIConRus.2019.8657002","Conference Paper","2-s2.0-85063457863","Perm National Research Polytechnic University","60023325","Perm National Research Polytechnic University","Russian Federation","1705| 1708| 2102| 2208| 2213| 2504| 3105| 3108","Computer Networks and Communications| Hardware and Architecture| Energy Engineering and Power Technology| Electrical and Electronic Engineering| Safety, Risk, Reliability and Quality| Electronic, Optical and Magnetic Materials| Instrumentation| Radiation","Design,Networks (Circuits),Field Programmable Gate Arrays (FPGA)","148","Field Programmable Gate Array,Built-in Self-test,Reconfigurable Hardware","23399","61.58","53.015"
"Application of the Hidden Markov Model for innovative projects viability analysis","Rashidov, A.R.| Shmidt, I.A.","2","57209500403| 57191625138","2016","Proceedings of the 19th International Conference on Soft Computing and Measurements, SCM 2016","1.72","20","0","0","75","72","Rashidov, A.R., Shmidt, I.A. (2016).Application of the Hidden Markov Model for innovative projects viability analysis. Proceedings of the 19th International Conference on Soft Computing and Measurements, SCM 2016,441-443","https://www.scopus.com/record/display.url?eid=2-s2.0-84992075191&origin=resultslist","10.1109/SCM.2016.7519807","Conference Paper","2-s2.0-84992075191","Perm National Research Polytechnic University","60023325","Perm National Research Polytechnic University","Russian Federation","1702| 1804| 2606| 2611","Artificial Intelligence| Statistics, Probability and Uncertainty| Control and Optimization| Modeling and Simulation","Character Recognition,Optical Character Recognition,Feature Extraction","724","Character Recognition,Segmentation,Numerals","17902","44.043","85.451"
"Jurisdictional speech: Linguistic praxiological approach","Duskaeva, L.R.| Kryazheva, A.L.| Protopopova, O.V.","3","56624592100| 57076929100| 56717684600","2015","Journal of Language and Literature","2.78","26","0","0","76","71","Duskaeva, L.R., Kryazheva, A.L., Protopopova, O.V. (2015).Jurisdictional speech: Linguistic praxiological approach. Journal of Language and Literature,6(2) 402-407","https://www.scopus.com/record/display.url?eid=2-s2.0-84964930111&origin=resultslist","10.7813/jll.2015/6-2/81","Article","2-s2.0-84964930111","St. Petersburg State University| Perm National Research Polytechnic University","60031888| 60109373| 60023325","Saint Petersburg State University| Kutafin Moscow State Law University| Perm National Research Polytechnic University","Russian Federation","1203| 1208| 3310","Language and Linguistics| Literature and Literary Theory| Linguistics and Language","Psychoanalysis,Psychotherapy,Patients","289","Speech Genre,Communicative Action,Media Discourse","96570","31.459","19.636"
"Novel algorithm for mover position measurement in linear motion systems","Antineskul, A.V.","1","57189246560","2017","Proceedings of 2017 20th IEEE International Conference on Soft Computing and Measurements, SCM 2017","1.36","16","0","0","74","73","Antineskul, A.V. (2017).Novel algorithm for mover position measurement in linear motion systems. Proceedings of 2017 20th IEEE International Conference on Soft Computing and Measurements, SCM 2017,544-546","https://www.scopus.com/record/display.url?eid=2-s2.0-85027100477&origin=resultslist","10.1109/SCM.2017.7970645","Conference Paper","2-s2.0-85027100477","Perm National Research Polytechnic University","60023325","Perm National Research Polytechnic University","Russian Federation","1702| 1703| 1705| 1706| 1803| 1804| 2606| 2611","Artificial Intelligence| Computational Theory and Mathematics| Computer Networks and Communications| Computer Science Applications| Management Science and Operations Research| Statistics, Probability and Uncertainty| Control and Optimization| Modeling and Simulation","Permanent Magnets,Induction Motors,Synchronous Motors","118","Permanent Magnet Synchronous Motor,Hall Effect,Linear Motors","45664","86.948","70.604"
"The methodical aspects of strength, deformation and energy characteristic determination of salt rocks under direct tensile loading of rock specimens in laboratory conditions","Asanov, V.A.| Pankov, I.L.| Kuzminyh, V.S.| Morozov, I.A.","4","6603468200| 7006961424| 57208837564| 57205745353","2018","PNRPU Mechanics Bulletin","1.16","23","0","0","70","69","Asanov, V.A., Pankov, I.L., Kuzminyh, V.S. and 1 more (...) (2018).The methodical aspects of strength, deformation and energy characteristic determination of salt rocks under direct tensile loading of rock specimens in laboratory conditions. PNRPU Mechanics Bulletin,2018(4) 58-68","https://www.scopus.com/record/display.url?eid=2-s2.0-85065924662&origin=resultslist","10.15593/perm.mech/2018.4.05","Article","2-s2.0-85065924662","RAS - Mining Institute, Ural Branch| Perm National Research Polytechnic University","60109738| 60023325","Mining Institute of the Ural Branch of the Russian Academy of Sciences| Perm National Research Polytechnic University","Russian Federation","2206| 2211| 2501","Computational Mechanics| Mechanics of Materials| Materials Science (miscellaneous)","Rocks,Rock Mechanics,Tunnels","155","Brazilian Test,Transversely Isotropic,Shales","19037","88.487","91.772"
"Applied problems of selecting synthetic polymer waste as raw material for production of active carbon","Irina, G.| Yakov, V.| Alexandr, S.| Darya, D.","4","57199996652| 56957153900| 57199997456| 57199997642","2017","Nature Environment and Pollution Technology","1.1","39","0","0","74","73","Irina, G., Yakov, V., Alexandr, S. and 1 more (...) (2017).Applied problems of selecting synthetic polymer waste as raw material for production of active carbon. Nature Environment and Pollution Technology,16(4) 1175-1181","https://www.scopus.com/record/display.url?eid=2-s2.0-85038601543&origin=resultslist","-","Article","2-s2.0-85038601543","Perm National Research Polytechnic University","60023325","Perm National Research Polytechnic University","Russian Federation","2105| 2300","Renewable Energy, Sustainability and the Environment| General Environmental Science","Polypropylenes,Lactic Acid,Blending","69","Polyethylene Terephthalates,Depolymerization,Alcoholysis","15116","96.118","93.53"
"Investigation of the effect of the deformation anisotropy on the stress-strain state of the of soil basement","Leonid, N.| Matvey, N.| Askar, K.| Zohir, K.| Kseniya, P.","5","57201635920| 57201636730| 57201637210| 57201632813| 57201632507","2017","ICSMGE 2017 - 19th International Conference on Soil Mechanics and Geotechnical Engineering","1.08","11","0","0","74","73","Leonid, N., Matvey, N., Askar, K. and 2 more (...) (2017).Investigation of the effect of the deformation anisotropy on the stress-strain state of the of soil basement. ICSMGE 2017 - 19th International Conference on Soil Mechanics and Geotechnical Engineering,2017-789-792","https://www.scopus.com/record/display.url?eid=2-s2.0-85045420003&origin=resultslist","-","Conference Paper","2-s2.0-85045420003","Samarkand State University| Perm National Research Polytechnic University","60108645| 60023325| 116582486| 60071657| 116732913","Novosibirsk State University of Architecture and Civil Engineering| Perm National Research Polytechnic University| SPEC Company O and F| Samarkand State University| LLC Geofundamentproject","Uzbekistan| Russian Federation","1909","Geotechnical Engineering and Engineering Geology","Piles,Soils,Geotechnical Engineering","64","Diaphragm Wall,Pits (Excavations),Soft Clays","4216","90.428","92.814"
"Diffraction of an acoustic plane wave by two staggered half-planes in a mean flow with velocity discontinuity","Bychkov, O.| Faranosov, G.","2","56462777500| 24338095500","2016","ICSV 2016 - 23rd International Congress on Sound and Vibration: From Ancient to Modern Acoustics","2.52","24","0","0","75","72","Bychkov, O., Faranosov, G. (2016).Diffraction of an acoustic plane wave by two staggered half-planes in a mean flow with velocity discontinuity. ICSV 2016 - 23rd International Congress on Sound and Vibration: From Ancient to Modern Acoustics,","https://www.scopus.com/record/display.url?eid=2-s2.0-84987875505&origin=resultslist","-","Conference Paper","2-s2.0-84987875505","Central Aerohydrodynamic Institute| Moscow Institute of Physics and Technology| Perm National Research Polytechnic University","60000308| 60012482| 60023325","Moscow Institute of Physics and Technology| Central Aerohydrodynamic Institute (TsAGI)| Perm National Research Polytechnic University","Russian Federation","2210| 2213| 3102","Mechanical Engineering| Safety, Risk, Reliability and Quality| Acoustics and Ultrasonics","Reynolds Number,Boundary Layers,Large Eddy Simulation","34","Grazing Flow,Turbofans,Liner","3634","91.165","89.644"
"A Frost-Resistant Structural Material Based on a High-Molecular-Mass Divinyl–Isoprene Copolymer","Ermilov, A.S.| Nurullaev, E.| Shakhidzhanyan, K.Z.","3","7005430298| 54383986300| 57201092541","2017","Russian Journal of Applied Chemistry","0.31","8","0","0","74","73","Ermilov, A.S., Nurullaev, E., Shakhidzhanyan, K.Z. (2017).A Frost-Resistant Structural Material Based on a High-Molecular-Mass Divinyl–Isoprene Copolymer. Russian Journal of Applied Chemistry,90(11) 1840-1844","https://www.scopus.com/record/display.url?eid=2-s2.0-85043362517&origin=resultslist","10.1134/S1070427217110179","Article","2-s2.0-85043362517","Perm National Research Polytechnic University","60023325| 114186916","Perm National Research Polytechnic University| Ural Research Institute of Composite Materials","Russian Federation","1500| 1600","General Chemical Engineering| General Chemistry","Rubber,Elastomers,Butadiene","634","Fracture Energy,Elastomers,Frost","76242","54.552","49.084"
"Mathematical modelling for energy beam additive manufacturing","Mladenov, G.M.| Koleva, E.G.| Trushnikov, D.N.","3","55539378700| 6603857335| 6504502579","2018","Journal of Physics: Conference Series","1.94","27","0","0","70","69","Mladenov, G.M., Koleva, E.G., Trushnikov, D.N. (2018).Mathematical modelling for energy beam additive manufacturing. Journal of Physics: Conference Series,1089(1) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85056346631&origin=resultslist","10.1088/1742-6596/1089/1/012001","Conference Paper","2-s2.0-85056346631","Bulgarian Academy of Sciences| Perm National Research Polytechnic University| University of Chemical Technology and Metallurgy Sofia","60024147| 60008830| 121595000| 60022097| 60023325","Bulgarian Academy of Sciences| Institute of Electronics Bulgarian Academy of Sciences| Technological Center on Electron Beam and Plasma Technologies and Techniques - TC EPTT Ltd.| University of Chemical Technology and Metallurgy Sofia| Perm National Research Polytechnic University","Russian Federation| Bulgaria","3100","General Physics and Astronomy","Additives,Manufacture,Printing","609","Selective Laser Melting,Titanium Alloy (TiAl6V4),Inconel (Trademark)","1114","96.586","99.981"
"Nonaxisymmetrical vibration modes of rotor system simulation using experimentally verified superelements","Semenov, S.| Nikhamkin, M.| Mekhonoshin, G.| Sazhenkov, N.| Semenova, I.","5","56417270200| 6505743481| 57194692051| 56418516400| 36714292900","2017","24th International Congress on Sound and Vibration, ICSV 2017","1.22","12","0","0","74","73","Semenov, S., Nikhamkin, M., Mekhonoshin, G. and 2 more (...) (2017).Nonaxisymmetrical vibration modes of rotor system simulation using experimentally verified superelements. 24th International Congress on Sound and Vibration, ICSV 2017,","https://www.scopus.com/record/display.url?eid=2-s2.0-85029405555&origin=resultslist","-","Conference Paper","2-s2.0-85029405555","VŠB – Technical University of Ostrava| Perm National Research Polytechnic University","60023325| 60018768","Perm National Research Polytechnic University| VSB – Technical University of Ostrava","Russian Federation| Czech Republic","3102","Acoustics and Ultrasonics","Damping,Bolts,Structural Dynamics","1063","Mistuning (Turbomachinery),Component Mode Synthesis,Substructuring","6718","34.003","88.816"
"Control of the thermal processes in an oil well with a heating cable","Kostarev, N.A.| Trufanova, N.M.","2","56094477300| 6603403470","2017","Russian Electrical Engineering","0.92","15","0","0","74","73","Kostarev, N.A., Trufanova, N.M. (2017).Control of the thermal processes in an oil well with a heating cable. Russian Electrical Engineering,88(11) 755-759","https://www.scopus.com/record/display.url?eid=2-s2.0-85040922536&origin=resultslist","10.3103/S1068371217110086","Article","2-s2.0-85040922536","Perm National Research Polytechnic University","60023325","Perm National Research Polytechnic University","Russian Federation","2208","Electrical and Electronic Engineering","Reservoirs (Water),Oil Well Flooding,Hydraulic Fracturing","164","Oil Recovery,Dielectric Heating,Steam Injection","39559","89.224","80.591"
"About sound mufflers sound-absorbing panels aircraft engine","Dudarev, A.S.| Bulbovich, R.V.| Svirshchev, V.I.","3","57007852600| 55857338400| 6505771051","2016","AIP Conference Proceedings","0.98","15","0","0","75","72","Dudarev, A.S., Bulbovich, R.V., Svirshchev, V.I. (2016).About sound mufflers sound-absorbing panels aircraft engine. AIP Conference Proceedings,1770","https://www.scopus.com/record/display.url?eid=2-s2.0-84994098410&origin=resultslist","10.1063/1.4964059","Conference Paper","2-s2.0-84994098410","Perm National Research Polytechnic University","60023325","Perm National Research Polytechnic University","Russian Federation","3100","General Physics and Astronomy","Acoustics,Architectural Acoustics,Acoustic Waves","647","Subordinate,Sound Transmission,Oscillators","45479","46.452","26.62"
"Mathematical model and experimental studies of behavior of viscoelastic filled polymers under two-frequency loadings","Yankin, A.S.| Bulbovich, R.V.| Slovikov, S.V.","3","55856811800| 55857338400| 57204489493","2017","PNRPU Mechanics Bulletin","1.58","33","0","0","74","73","Yankin, A.S., Bulbovich, R.V., Slovikov, S.V. (2017).Mathematical model and experimental studies of behavior of viscoelastic filled polymers under two-frequency loadings. PNRPU Mechanics Bulletin,(2) 208-225","https://www.scopus.com/record/display.url?eid=2-s2.0-85021783619&origin=resultslist","-","Article","2-s2.0-85021783619","Perm National Research Polytechnic University","60023325","Perm National Research Polytechnic University","Russian Federation","2206| 2211| 2501","Computational Mechanics| Mechanics of Materials| Materials Science (miscellaneous)","Natural Fibers,Composite Materials,Mechanical Properties","770","Filled Polymers,Carbon Fiber Reinforced Plastics,Fiberglass","80237","74.498","25.527"
"Formation of the material structure from the nano-sized tio2 powder during sintering process","Gurov, A.A.| Porozova, S.E.| Smetkin, A.A.","3","57191626719| 55062213300| 57211122877","2016","Applied Mathematical Models and Experimental Approaches in Chemical Science","1.94","11","0","0","75","72","Gurov, A.A., Porozova, S.E., Smetkin, A.A. (2016).Formation of the material structure from the nano-sized tio2 powder during sintering process. Applied Mathematical Models and Experimental Approaches in Chemical Science,87-93","https://www.scopus.com/record/display.url?eid=2-s2.0-85052763746&origin=resultslist","10.1201/9781315366203","Chapter","2-s2.0-85052763746","Perm National Research Polytechnic University","60023325","Perm National Research Polytechnic University","Russian Federation","1600| 2600","General Chemistry| General Mathematics","Photocatalysis,Photocatalysts,Solar Cells","8","Photocatalytic Activity,Titanium Dioxide Nanoparticle,Tio2","4988","99.933","94.173"
"Perspective algorithms for the hexapod control used to measure complex surfaces","Zakharov, O.V.| Kushnikov, V.A.| Kochetkov, A.V.| Reshetnikova, E.P.","4","24469524600| 56946795500| 56252046200| 57188849390","2016","Proceedings of 2015 International Conference on Mechanical Engineering, Automation and Control Systems, MEACS 2015","5.38","57","0","0","75","72","Zakharov, O.V., Kushnikov, V.A., Kochetkov, A.V. and 1 more (...) (2016).Perspective algorithms for the hexapod control used to measure complex surfaces. Proceedings of 2015 International Conference on Mechanical Engineering, Automation and Control Systems, MEACS 2015,","https://www.scopus.com/record/display.url?eid=2-s2.0-84963805134&origin=resultslist","10.1109/MEACS.2015.7414870","Conference Paper","2-s2.0-84963805134","Saratov State Technical University| RAS - Institute of Precision Mechanics and Control| Russian Academy of Sciences| Perm National Research Polytechnic University","60013984| 60021331| 60109768| 60023325","Yuri Gagarin State Technical University of Saratov| Russian Academy of Sciences| Institute of Precision Mechanics and Control, Russian Academy of Sciences| Perm National Research Polytechnic University","Russian Federation","2207| 2210| 2611","Control and Systems Engineering| Mechanical Engineering| Modeling and Simulation","Inverse Problems,Boundary Value Problems,Heat Conduction","930","Coordinate Measuring Machines,Abel Integral Equation,Orthogonal Transformation","81574","27.242","32.612"
"Influence of first and second phase transitions on the form of shock adiabate in condensed bodies","Kozlov, A.N.| Rybakov, A.P.","2","57190732940| 7006069470","2016","PNRPU Mechanics Bulletin","0.23","10","0","0","75","72","Kozlov, A.N., Rybakov, A.P. (2016).Influence of first and second phase transitions on the form of shock adiabate in condensed bodies. PNRPU Mechanics Bulletin,2016(3) 76-96","https://www.scopus.com/record/display.url?eid=2-s2.0-85014195387&origin=resultslist","10.15593/perm.mech/2016.3.05","Article","2-s2.0-85014195387","Perm National Research Polytechnic University","60108753| 60023325","Perm State Agricultural Academy| Perm National Research Polytechnic University","Russian Federation","2206| 2211| 2501","Computational Mechanics| Mechanics of Materials| Materials Science (miscellaneous)","Projectiles,Ballistics,Explosives","800","Ejecta,Spallation,Gas Guns","10601","38.889","89.228"
"Identification of electric power consumption patterns in relation to standard load profiles","Sinitsyna, K.| Petrochenkov, A.| Krause, B.","3","57215363079| 36605035100| 7103337143","2019","Proceedings - 22nd IEEE International Conference on Computational Science and Engineering and 17th IEEE International Conference on Embedded and Ubiquitous Computing, CSE/EUC 2019","1.48","13","0","0","60","60","Sinitsyna, K., Petrochenkov, A., Krause, B. (2019).Identification of electric power consumption patterns in relation to standard load profiles. Proceedings - 22nd IEEE International Conference on Computational Science and Engineering and 17th IEEE International Conference on Embedded and Ubiquitous Computing, CSE/EUC 2019,30-35","https://www.scopus.com/record/display.url?eid=2-s2.0-85077064243&origin=resultslist","10.1109/CSE/EUC.2019.00015","Conference Paper","2-s2.0-85077064243","Anhalt University of Applied Sciences| Perm National Research Polytechnic University","60023325| 60003931","Perm National Research Polytechnic University| University for Applied Sciences - Anhalt","Germany| Russian Federation","1702| 1705| 1706| 1707| 1708| 1709","Artificial Intelligence| Computer Networks and Communications| Computer Science Applications| Computer Vision and Pattern Recognition| Hardware and Architecture| Human-Computer Interaction","Electric Power Transmission Networks,Wind Power,Electric Power Distribution","28","Short-Term Load Forecasting,Electricity Price,Power Markets","580","99.398","99.683"
"Statistically distributed characteristics of wastewater discharged from Kamskiy Kabel, LTD and containing organic phenolic compounds","Bukalova, N.P.","1","57220166350","2020","IOP Conference Series: Materials Science and Engineering","0","0","0","0","33","32","Bukalova, N.P. (2020).Statistically distributed characteristics of wastewater discharged from Kamskiy Kabel, LTD and containing organic phenolic compounds. IOP Conference Series: Materials Science and Engineering,962(4) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85097086619&origin=resultslist","10.1088/1757-899X/962/4/042090","Conference Paper","2-s2.0-85097086619","Perm National Research Polytechnic University","60023325","Perm National Research Polytechnic University","Russian Federation","2200| 2500","General Engineering| General Materials Science","Odors,Manures,Dust","1209","Odor Emissions,Olfactometry,Dimethyl Disulfide","5307","42.637","95.615"
"Protective silicon-silicon oxide magnetron sputtered layer for lithium niobate integrated optical circuits","Mushinsky, S.S.| Sidorov, D.I.","2","52164143100| 57197475260","2016","Ferroelectrics","1.77","18","0","0","75","72","Mushinsky, S.S., Sidorov, D.I. (2016).Protective silicon-silicon oxide magnetron sputtered layer for lithium niobate integrated optical circuits. Ferroelectrics,496(1) 204-209","https://www.scopus.com/record/display.url?eid=2-s2.0-84964507671&origin=resultslist","10.1080/00150193.2016.1157734","Conference Paper","2-s2.0-84964507671","Perm State National Research University| Perm National Research Polytechnic University","60023914| 100508265| 60023325","Perm State University| Perm Scientific-Industrial Instrument Making Company| Perm National Research Polytechnic University","Russian Federation","2504| 3104","Electronic, Optical and Magnetic Materials| Condensed Matter Physics","Magnetron Sputtering,Nitriding,Coatings","369","Magnetron Sputtering,Impulses,Deposition Rates","2182","71.218","95.999"
"Research of working capacity of grinding wheels","Ivanova, T.N.","1","57190963515","2018","MATEC Web of Conferences","0.94","14","0","0","70","69","Ivanova, T.N. (2018).Research of working capacity of grinding wheels. MATEC Web of Conferences,224","https://www.scopus.com/record/display.url?eid=2-s2.0-85056619702&origin=resultslist","10.1051/matecconf/201822401005","Conference Paper","2-s2.0-85056619702","RAS - Institute of Mechanics, Ural Branch| RAS - Udmurt Federal Research Center, Ural Branch| Russian Academy of Sciences| Perm National Research Polytechnic University| RAS - Ural Branch","60023325| 60110466| 60114091| 60072266| 60021331","Perm National Research Polytechnic University| Institute of Mechanics UB RAS| Udmurt Federal Research Center of the Ural Branch of the Russian Academy of Sciences| Ural Branch, Russian Academy of Sciences| Russian Academy of Sciences","Russian Federation","1600| 2200| 2500","General Chemistry| General Engineering| General Materials Science","Machining,Cutting,Milling (Machining)","179","Grinding Wheels,Cubic Boron Nitride,Hardening","6999","91.499","89.81"
"Manufacture of Housing Joints in Solid-Fuel Rocket Engines","Zuev, A.S.| Lepeshkin, A.V.","2","57190680654| 57209317959","2019","Russian Engineering Research","0.48","11","0","0","60","60","Zuev, A.S., Lepeshkin, A.V. (2019).Manufacture of Housing Joints in Solid-Fuel Rocket Engines. Russian Engineering Research,39(5) 383-385","https://www.scopus.com/record/display.url?eid=2-s2.0-85067342352&origin=resultslist","10.3103/S1068798X19050216","Article","2-s2.0-85067342352","Perm National Research Polytechnic University","60023325| 100617657","Perm National Research Polytechnic University| PAO NPO Iskra","Russian Federation","2209| 2210","Industrial and Manufacturing Engineering| Mechanical Engineering","Composite Materials,Laminates,Fiber Reinforced Plastics","183","Mandrels,Silastic,Resin Transfer Molding","77988","88.086","15.308"
"Throughput Logic Simulation by Quartus Prime State Machine","Grekov, A.V.| Tyurin, S.F.","2","55928514500| 6603805561","2020","Proceedings of the 2020 IEEE Conference of Russian Young Researchers in Electrical and Electronic Engineering, EIConRus 2020","1.8","6","0","0","33","32","Grekov, A.V., Tyurin, S.F. (2020).Throughput Logic Simulation by Quartus Prime State Machine. Proceedings of the 2020 IEEE Conference of Russian Young Researchers in Electrical and Electronic Engineering, EIConRus 2020,127-129","https://www.scopus.com/record/display.url?eid=2-s2.0-85082998906&origin=resultslist","10.1109/EIConRus49466.2020.9039474","Conference Paper","2-s2.0-85082998906","Perm National Research Polytechnic University","60108751| 60023325","Perm Military Institute of National Guard Troops of the Russian Federation| Perm National Research Polytechnic University","Russian Federation","1702| 1705| 1707| 1708| 1802| 2208| 2214| 3105","Artificial Intelligence| Computer Networks and Communications| Computer Vision and Pattern Recognition| Hardware and Architecture| Information Systems and Management| Electrical and Electronic Engineering| Media Technology| Instrumentation","Design,Networks (Circuits),Field Programmable Gate Arrays (FPGA)","148","Qubits,Truth Table,Regulatory Rule","44149","61.58","77.266"
"Obtaining welding materials of various structures, fractional and chemical composition using plasma granulation","Naumov, S.V.| Artemov, A.O.| Kartashev, M.F.| Sheksheev, M.A.","4","57195313298| 57195318167| 57208734408| 57189293447","2020","IOP Conference Series: Materials Science and Engineering","2.19","11","0","0","33","32","Naumov, S.V., Artemov, A.O., Kartashev, M.F. and 1 more (...) (2020).Obtaining welding materials of various structures, fractional and chemical composition using plasma granulation. IOP Conference Series: Materials Science and Engineering,758(1) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85082108098&origin=resultslist","10.1088/1757-899X/758/1/012055","Conference Paper","2-s2.0-85082108098","Nosov Magnitogorsk State Technical University| Perm National Research Polytechnic University","60023325| 60104545","Perm National Research Polytechnic University| Nosov Magnitogorsk State Technical University","Russian Federation","2200| 2500","General Engineering| General Materials Science","Students,Russian,Education","1114","Hard Facing,Welding,PMS-1","28623","77.644","81.181"
"Diagnostics of impregnation defects of reinforcing filaments of polymer composite with built-in fibre-optic sensor with distributed bragg grating","Pan’Kov, A.A.","1","57193233614","2020","PNRPU Mechanics Bulletin","0","0","0","0","33","32","Pan’Kov, A.A. (2020).Diagnostics of impregnation defects of reinforcing filaments of polymer composite with built-in fibre-optic sensor with distributed bragg grating. PNRPU Mechanics Bulletin,2020(3) 60-72","https://www.scopus.com/record/display.url?eid=2-s2.0-85097396285&origin=resultslist","10.15593/perm.mech/2020.3.07","Article","2-s2.0-85097396285","Perm National Research Polytechnic University","60023325","Perm National Research Polytechnic University","Russian Federation","2206| 2211| 2501","Computational Mechanics| Mechanics of Materials| Materials Science (miscellaneous)","Composite Materials,Laminates,Fiber Reinforced Plastics","183","Resin Transfer Molding,Preforms,Mold Filling","1965","88.086","94.874"
"Well controlling using fiber-optic gyroscopes in the rotary steerable system design","Krivoshchekov, S.| Melekhin, A.| Shcherbakov, A.| Melekhina, Y.","4","54410873700| 55531747500| 55531112100| 57217629745","2020","Topical Issues of Rational Use of Natural Resources 2019","2.03","10","0","0","33","32","Krivoshchekov, S., Melekhin, A., Shcherbakov, A. and 1 more (...) (2020).Well controlling using fiber-optic gyroscopes in the rotary steerable system design. Topical Issues of Rational Use of Natural Resources 2019,1423-426","https://www.scopus.com/record/display.url?eid=2-s2.0-85087448983&origin=resultslist","10.1201/9781003014577-53","Conference Paper","2-s2.0-85087448983","Perm National Research Polytechnic University","60023325","Perm National Research Polytechnic University","Russian Federation","2300","General Environmental Science","Drilling,Drilling Fluids,Well Drilling","866","Coiled Tubing,Drill Strings,Horizontal Wells","13885","38.487","84.873"
"Development of hierarchical distributed GIS system","Kokoulin, A.","1","57194547926","2019","International Multidisciplinary Scientific GeoConference Surveying Geology and Mining Ecology Management, SGEM","0.95","9","0","0","60","60","Kokoulin, A. (2019).Development of hierarchical distributed GIS system. International Multidisciplinary Scientific GeoConference Surveying Geology and Mining Ecology Management, SGEM,19(2) 833-839","https://www.scopus.com/record/display.url?eid=2-s2.0-85073347653&origin=resultslist","10.5593/sgem2019/2.1/s08.108","Conference Paper","2-s2.0-85073347653","Perm National Research Polytechnic University","60023325","Perm National Research Polytechnic University","Russian Federation","1907| 1909","Geology| Geotechnical Engineering and Engineering Geology","Database Systems,Ontology,Query Processing","143","R-Tree,Query Processing,Mapreduce","6427","83.802","88.689"
