

"Title","Authors","Number of Authors","Scopus Author Ids","Year","Scopus Source title","Field-Weighted View Impact","Views","Citations","Field-Weighted Citation Impact","Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile","Reference","Abstract","DOI","Publication type","EID","Institutions","Scopus Affiliation IDs","Scopus Affiliation names","Country/Region","All Science Journal Classification (ASJC) code","All Science Journal Classification (ASJC) field name","Topic Cluster name","Topic Cluster number","Topic name","Topic number","Topic Cluster Prominence Percentile","Topic Prominence Percentile"
"Assessment of reliability of the eletric submersible pump variable frequency drive","Shafikov, I.| Khakimyanov, M.","2","56825930500| 56825955600","2020","Proceedings - 2020 International Conference on Industrial Engineering, Applications and Manufacturing, ICIEAM 2020","4.56","14","0","0","33","32","Shafikov, I., Khakimyanov, M. (2020).Assessment of reliability of the eletric submersible pump variable frequency drive. Proceedings - 2020 International Conference on Industrial Engineering, Applications and Manufacturing, ICIEAM 2020,","https://www.scopus.com/record/display.url?eid=2-s2.0-85086768539&origin=resultslist","10.1109/ICIEAM48468.2020.9112074","Conference Paper","2-s2.0-85086768539","Ufa State Petroleum Technological University","60001457","Ufa State Petroleum Technological University","Russian Federation","2102| 2208| 2209| 2606","Energy Engineering and Power Technology| Electrical and Electronic Engineering| Industrial and Manufacturing Engineering| Control and Optimization","Electricity,Energy,Economics","81","Net Energy,Return on Investment,Georgescu-Roegen","35790","99.264","89.323"
"Internal Parallelism of Multi-objective Optimization and Optimal Control Based on a Compact Kinetic Model for the Catalytic Reaction of Dimethyl Carbonate with Alcohols","Koledina, K.F.| Koledin, S.N.| Nurislamova, L.F.| Gubaydullin, I.M.","4","56005881200| 57193439673| 55546497200| 16401691400","2019","Communications in Computer and Information Science","2.22","25","0","0","60","60","Koledina, K.F., Koledin, S.N., Nurislamova, L.F. and 1 more (...) (2019).Internal Parallelism of Multi-objective Optimization and Optimal Control Based on a Compact Kinetic Model for the Catalytic Reaction of Dimethyl Carbonate with Alcohols. Communications in Computer and Information Science,1063242-255","https://www.scopus.com/record/display.url?eid=2-s2.0-85070623337&origin=resultslist","10.1007/978-3-030-28163-2_17","Conference Paper","2-s2.0-85070623337","Ufa State Petroleum Technological University| Russian Academy of Sciences","60021331| 60106908| 60001457","Russian Academy of Sciences| Institute of Petrochemistry and Catalysis of RAS| Ufa State Petroleum Technological University","Russian Federation","1700| 2600","General Computer Science| General Mathematics","Catalysts,Zeolites,Hydrogenation","7","Methyl Carbonate,Alkylation,2-Cresol","17836","99.531","80.374"
"Distinctive Features of the Dynamics of a Bubble Detonation Wave in Tubular Clusters","Gimaltdinov, I.K.","1","57214922747","2018","Fluid Dynamics","0.95","19","0","0","70","69","Gimaltdinov, I.K. (2018).Distinctive Features of the Dynamics of a Bubble Detonation Wave in Tubular Clusters. Fluid Dynamics,53(3) 361-371","https://www.scopus.com/record/display.url?eid=2-s2.0-85052811637&origin=resultslist","10.1134/S0015462818030084","Article","2-s2.0-85052811637","Ufa State Petroleum Technological University","60001457","Ufa State Petroleum Technological University","Russian Federation","1507| 2210| 3100","Fluid Flow and Transfer Processes| Mechanical Engineering| General Physics and Astronomy","Bubbles,Cavitation,Cavitation Flow","1375","Detonation Waves,Insulating Oil,Bubbles","35085","30.254","52.656"
"Conjugate heat transfer problem with cold injection from the ground surface","Garris, N.A.| Akchurina, E.A.| Bakhtizin, R.N.","3","6603655489| 57203226721| 7005073686","2018","SOCAR Proceedings","1.38","25","0","0","70","69","Garris, N.A., Akchurina, E.A., Bakhtizin, R.N. (2018).Conjugate heat transfer problem with cold injection from the ground surface. SOCAR Proceedings,(2) 25-32","https://www.scopus.com/record/display.url?eid=2-s2.0-85050970581&origin=resultslist","10.5510/OGP20180200347","Article","2-s2.0-85050970581","Ufa State Petroleum Technological University","60001457","Ufa State Petroleum Technological University","Russian Federation","1501| 1601| 1907| 1908| 1909| 2102| 2103| 2604","Chemical Engineering (miscellaneous)| Chemistry (miscellaneous)| Geology| Geophysics| Geotechnical Engineering and Engineering Geology| Energy Engineering and Power Technology| Fuel Technology| Applied Mathematics","Hydrates (Gas),Hydration,Methane","1103","Gas Hydrates,Self-similar Solutions,Methane","60502","69.545","76.274"
"Prolongation of curing of epoxy-novolac vinyl ester resin with transition metal acetylacetonates","Puzin, Y.I.| Akhmetvaleev, R.R.| Shavaleeva, G.A.| Karavaichenko, M.G.| Bikbulatov, D.I.| Rakhmatullin, R.R.","6","6701395498| 7003432154| 6603179821| 56733053500| 56733039200| 14016628700","2015","Russian Journal of Applied Chemistry","0.15","8","0","0","76","71","Puzin, Y.I., Akhmetvaleev, R.R., Shavaleeva, G.A. and 3 more (...) (2015).Prolongation of curing of epoxy-novolac vinyl ester resin with transition metal acetylacetonates. Russian Journal of Applied Chemistry,88(4) 622-625","https://www.scopus.com/record/display.url?eid=2-s2.0-84937707559&origin=resultslist","10.1134/S1070427215040114","Article","2-s2.0-84937707559","Ufa State Petroleum Technological University","60001457| 115470680","Ufa State Petroleum Technological University| ZAO Pilot Plant of Oil Chemistry","Russian Federation","1500| 1600","General Chemical Engineering| General Chemistry","Polyurethanes,Shape Memory Effect,Epoxy Resins","402","Curing Agents,Epoxy Resins,Epoxides","35574","88.822","77.204"
"Oligomerization of Propane-Propylene Fraction of Oil Refinery Gases on Pillared Clay Based Superacidic Catalysts","Khamzin, Y.A.| Shiriyazdanov, R.R.| Davletshin, A.R.| Vil'danov, F.S.| Ipatova, E.A.| Rakhimov, M.N.| Telyashev, E.G.| Abdyushev, R.R.| Doinitsyna, L.S.","9","56798756200| 25824043500| 39261319400| 56798760600| 56490848000| 7005851966| 6603310044| 56491394000| 56960636100","2015","Chemistry and Technology of Fuels and Oils","0.68","34","0","0","76","71","Khamzin, Y.A., Shiriyazdanov, R.R., Davletshin, A.R. and 6 more (...) (2015).Oligomerization of Propane-Propylene Fraction of Oil Refinery Gases on Pillared Clay Based Superacidic Catalysts. Chemistry and Technology of Fuels and Oils,51(5) 458-463","https://www.scopus.com/record/display.url?eid=2-s2.0-84958061130&origin=resultslist","10.1007/s10553-015-0625-6","Article","2-s2.0-84958061130","Ufa State Petroleum Technological University","60001457","Ufa State Petroleum Technological University","Russian Federation","1500| 1600| 2102| 2103","General Chemical Engineering| General Chemistry| Energy Engineering and Power Technology| Fuel Technology","Catalysts,Zeolites,Hydrogenation","7","Isomerization,Temperature Programmed Desorption,Isopentane","3127","99.531","91.94"
"Molecular-mass distribution of dissolved organic matter of water sources and drinking water of Ufa","Vozhdaeva, M.Y.| Wagner, E.V.| Cantor, L.I.| Konstantinov, A.I.| Perminova, I.V.| Cantor, E.A.| Trukhanov, N.V.| Melnitsky, I.A.","8","6508108321| 57199672483| 57191287959| 35170019400| 57218886637| 7003640392| 57191290209| 57191294520","2016","Moscow University Chemistry Bulletin","0.99","27","0","0","75","72","Vozhdaeva, M.Y., Wagner, E.V., Cantor, L.I. and 5 more (...) (2016).Molecular-mass distribution of dissolved organic matter of water sources and drinking water of Ufa. Moscow University Chemistry Bulletin,71(4) 277-282","https://www.scopus.com/record/display.url?eid=2-s2.0-84988693943&origin=resultslist","10.3103/S0027131416040106","Article","2-s2.0-84988693943","Ufa State Petroleum Technological University| Lomonosov Moscow State University","117401041| 60007457| 60001457","Center for Analytical Quality Control of Water| Lomonosov Moscow State University| Ufa State Petroleum Technological University","Russian Federation","1600","General Chemistry","Soil,Biochar,Soil Organic Carbon","35","Humic Substances,Chernozems,Humification","32517","98.193","37.707"
"Modelling of temperature fields in a vertical well with a man-made crack using adaptive grids","Bobreneva, Yu.O.| Gubaydullin, I.M.| Zhalnin, R.V.| Masyagin, V.F.","4","57190223615| 16401691400| 57190005665| 57190008779","2016","CEUR Workshop Proceedings","3.8","44","0","0","75","72","Bobreneva, Yu.O., Gubaydullin, I.M., Zhalnin, R.V. and 1 more (...) (2016).Modelling of temperature fields in a vertical well with a man-made crack using adaptive grids. CEUR Workshop Proceedings,1576454-462","https://www.scopus.com/record/display.url?eid=2-s2.0-84978471955&origin=resultslist","-","Conference Paper","2-s2.0-84978471955","Ufa State Petroleum Technological University| Ogarev Mordovia State University| Russian Academy of Sciences","60106908| 60001457| 60023713","Institute of Petrochemistry and Catalysis of RAS| Ufa State Petroleum Technological University| National Research Mordovia State University","Russian Federation","1700","General Computer Science","Finite Element Method,Galerkin Methods,Errors","154","Adaptive Mesh Refinement,Lattice Boltzmann Method,Driven Cavity Flow","46198","82.062","37.839"
"Bifunctional additive and its influence on operational and ecological performance of diesel fuels","Zinnatullina, G.M.| Baulin, O.A.| Rakhimov, M.N.| Aznabaev, Sh.T.| Alipov, D.E.","5","57189625617| 57189619506| 7005851966| 6602656156| 57189615877","2016","SOCAR Proceedings","1.21","26","0","0","75","72","Zinnatullina, G.M., Baulin, O.A., Rakhimov, M.N. and 2 more (...) (2016).Bifunctional additive and its influence on operational and ecological performance of diesel fuels. SOCAR Proceedings,(1) 58-64","https://www.scopus.com/record/display.url?eid=2-s2.0-84973460237&origin=resultslist","10.5510/OGP20160100271","Article","2-s2.0-84973460237","Ufa State Petroleum Technological University","60001457","Ufa State Petroleum Technological University","Russian Federation","1501| 1601| 1907| 1908| 1909| 2102| 2103| 2604","Chemical Engineering (miscellaneous)| Chemistry (miscellaneous)| Geology| Geophysics| Geotechnical Engineering and Engineering Geology| Energy Engineering and Power Technology| Fuel Technology| Applied Mathematics","Onions,Radiation,Hormesis","1270","Hydra Vulgaris,Test Organism,Cnidaria","40581","18.541","56.845"
"The definition of productive reservoirs by the method of fuzzy inference","Denisov, S.V.| Lyalin, V.E.| Chernyshev, K.S.| Danilov, M.V.| Tsepelev, V.P.","5","57200501966| 6602632629| 57195337812| 57191953612| 54411309200","2018","Vibroengineering Procedia","2.21","18","0","0","70","69","Denisov, S.V., Lyalin, V.E., Chernyshev, K.S. and 2 more (...) (2018).The definition of productive reservoirs by the method of fuzzy inference. Vibroengineering Procedia,19241-245","https://www.scopus.com/record/display.url?eid=2-s2.0-85055733705&origin=resultslist","10.21595/vp.2018.20060","Conference Paper","2-s2.0-85055733705","Ufa State Petroleum Technological University| Kalashnikov Izhevsk State Technical University","60001457| 60024987","Ufa State Petroleum Technological University| Kalashnikov Izhevsk State Technical University","Russian Federation","1000| 2207| 2208| 2210","Multidisciplinary| Control and Systems Engineering| Electrical and Electronic Engineering| Mechanical Engineering","Well Logging,Reservoirs (Water),Petroleum Reservoirs","1411","Lithology,Geophysical Logging,Lithofacies","27782","15.73","89.042"
"Erratum to: “New routes to the preparation of gem-cyclopentenedicarboxylic acid derivatives” (Doklady Chemistry, 466, 8, (2016), 10.1134/S0012500816010043)","Raskil’dina, G.Z.| Borisova, Y.G.| Yanybin, V.M.| Sultanova, R.M.| Spirikhin, L.V.| Zlotskii, S.S.","6","56069888400| 56526865000| 34977873400| 6602738038| 7007023007| 6701508202","2016","Doklady Chemistry","0.87","10","0","0","75","72","Raskil’dina, G.Z., Borisova, Y.G., Yanybin, V.M. and 3 more (...) (2016).Erratum to: “New routes to the preparation of gem-cyclopentenedicarboxylic acid derivatives” (Doklady Chemistry, 466, 8, (2016), 10.1134/S0012500816010043). Doklady Chemistry,468(1) ","https://www.scopus.com/record/display.url?eid=2-s2.0-84975706751&origin=resultslist","10.1134/S0012500816130012","Erratum","2-s2.0-84975706751","Ufa State Petroleum Technological University| Russian Academy of Sciences","60001457| 60021331| 60001457| 60021331| 60104451","Ufa State Petroleum Technological University| Russian Academy of Sciences| Ufa State Petroleum Technological University| Russian Academy of Sciences| Ufa Institute of Chemistry of the Russian Academy of Sciences","Russian Federation","1600","General Chemistry","-","-","-","-","-","-"
"Analysis of stress-strain state and safe exploitation of pipeline section with a conic adapter","Pavlova, Z.K.| Azmetov, K.A.| Dudnikov, Y.V.","3","55944069300| 35502857900| 57203662206","2018","Bulletin of the Tomsk Polytechnic University, Geo Assets Engineering","0.87","20","0","0","70","69","Pavlova, Z.K., Azmetov, K.A., Dudnikov, Y.V. (2018).Analysis of stress-strain state and safe exploitation of pipeline section with a conic adapter. Bulletin of the Tomsk Polytechnic University, Geo Assets Engineering,329(8) 96-103","https://www.scopus.com/record/display.url?eid=2-s2.0-85052600400&origin=resultslist","-","Article","2-s2.0-85052600400","Ufa State Petroleum Technological University","60001457","Ufa State Petroleum Technological University","Russian Federation","1905| 1909| 2103| 2308| 2311| 2501","Economic Geology| Geotechnical Engineering and Engineering Geology| Fuel Technology| Management, Monitoring, Policy and Law| Waste Management and Disposal| Materials Science (miscellaneous)","Rocks,Rock Mechanics,Tunnels","155","Hydraulic Drills,Rock Drilling,Percussion","38173","88.487","69.901"
"Fractionating Tower with Integrated Heat Transfer","Klykov, M.V.| Surkov, G.S.","2","57194026817| 57194004823","2017","Chemical and Petroleum Engineering","0.53","13","0","0","74","73","Klykov, M.V., Surkov, G.S. (2017).Fractionating Tower with Integrated Heat Transfer. Chemical and Petroleum Engineering,52(11-12) 827-833","https://www.scopus.com/record/display.url?eid=2-s2.0-85018272961&origin=resultslist","10.1007/s10556-017-0278-x","Article","2-s2.0-85018272961","Ufa State Petroleum Technological University| Bauman Moscow State Technical University","60114079| 60033469","Ufa State Petroleum Technological University Salavat Branch| Bauman Moscow State Technical University","Russian Federation","1500| 1906| 2102| 2103","General Chemical Engineering| Geochemistry and Petrology| Energy Engineering and Power Technology| Fuel Technology","Drying,Moisture Determination,Thermal Processing (Foods)","405","Heat and Mass Transfer,Liquid Films,Steam","24477","79.92","72.404"
"Identification of Phenomenological Superplasticity Models Based on the Results of Technological Experiments","Ganieva, V.R.| Enikeev, F.U.| Kruglov, A.A.","3","48561209100| 56185823100| 7004522734","2018","Mechanics of Solids","1.28","25","0","0","70","69","Ganieva, V.R., Enikeev, F.U., Kruglov, A.A. (2018).Identification of Phenomenological Superplasticity Models Based on the Results of Technological Experiments. Mechanics of Solids,53(2) 138-146","https://www.scopus.com/record/display.url?eid=2-s2.0-85055044206&origin=resultslist","10.3103/S0025654418020036","Article","2-s2.0-85055044206","Ufa State Petroleum Technological University| Russian Academy of Sciences","60001457| 60021331| 60028722","Ufa State Petroleum Technological University| Russian Academy of Sciences| Institute for Metals Superplasticity Problems of RAS","Russian Federation","2211| 3100","Mechanics of Materials| General Physics and Astronomy","Microstructure,Steel,Austenite","20","Superplastic Forming,Diffusion Welding,Bulging","7536","97.456","81.512"
"High-rise architecture in Ufa, Russia, based on crystallography canons","Sabitov, I.N.| Kudasheva, D.R.| Vdovin, D.Y.","3","57201185581| 57201189214| 57201182884","2018","E3S Web of Conferences","0.9","13","0","0","70","69","Sabitov, I.N., Kudasheva, D.R., Vdovin, D.Y. (2018).High-rise architecture in Ufa, Russia, based on crystallography canons. E3S Web of Conferences,33","https://www.scopus.com/record/display.url?eid=2-s2.0-85043711743&origin=resultslist","10.1051/e3sconf/20183301007","Conference Paper","2-s2.0-85043711743","Ufa State Petroleum Technological University","60001457","Ufa State Petroleum Technological University","Russian Federation","1900| 2100| 2300","General Earth and Planetary Sciences| General Energy| General Environmental Science","Design,Product Design,Product Development","263","Grammars,Open Source Product,Architectural Design","19266","72.825","88.246"
"Catalytic Reductive β-Metalloethylation in the Synthesis of 6-Methylnonan-3-One and 3-Methylheptanoic Acid, Racemic Analogs of Hesperophylax occidentalis and Coleoptera scarabaeidae Pheromones","Sultanov, R.M.| Khafizov, I.F.| Shutov, N.V.| Ozden, I.V.| Khafizov, F.S.","5","6701679307| 25632404900| 57200599632| 57076259400| 8713389800","2018","Chemistry of Natural Compounds","0.43","8","0","0","70","69","Sultanov, R.M., Khafizov, I.F., Shutov, N.V. and 2 more (...) (2018).Catalytic Reductive β-Metalloethylation in the Synthesis of 6-Methylnonan-3-One and 3-Methylheptanoic Acid, Racemic Analogs of Hesperophylax occidentalis and Coleoptera scarabaeidae Pheromones. Chemistry of Natural Compounds,54(1) 161-162","https://www.scopus.com/record/display.url?eid=2-s2.0-85041863778&origin=resultslist","10.1007/s10600-018-2282-6","Article","2-s2.0-85041863778","Ufa State Petroleum Technological University","60001457","Ufa State Petroleum Technological University","Russian Federation","1110","Plant Science","Odonata,Dragonfly,Zygoptera","993","Polycentropodidae,Trichoptera,Philopotamidae","52385","20.415","50.727"
"Synthesis of gem-dichlorocyclopropane and 1,3-dioxane derivatives from divinylbenzene","Raskil’dina, G.Z.| Borisova, Y.G.| Spirikhin, L.V.| Zlotskii, S.S.","4","56069888400| 56526865000| 7007023007| 6701508202","2019","Russian Chemical Bulletin","0.3","6","0","0","60","60","Raskil’dina, G.Z., Borisova, Y.G., Spirikhin, L.V. and 1 more (...) (2019).Synthesis of gem-dichlorocyclopropane and 1,3-dioxane derivatives from divinylbenzene. Russian Chemical Bulletin,68(11) 2092-2097","https://www.scopus.com/record/display.url?eid=2-s2.0-85076415382&origin=resultslist","10.1007/s11172-019-2671-4","Article","2-s2.0-85076415382","Ufa State Petroleum Technological University| Russian Academy of Sciences","60001457| 60021331","Ufa State Petroleum Technological University| Russian Academy of Sciences","Russian Federation","1600","General Chemistry","Synthesis (Chemical),Cycloaddition Reaction,Cyclization","882","Gem-Dibromocyclopropane,Gems,Bromoform","26601","29.585","13.452"
"Calculation of the oil production rate by an average diameter of the bubbles when sampling in the coil","Ikhsanova, F.A.| Soloviev, N.N.| Gallyamov, I.I.| Fatkullin, A.A.| Nosirov, D.Sh.| Abdulmanov, A.A.","6","57212311406| 57212312925| 57212315251| 57220232702| 57210317186| 57212309652","2019","IOP Conference Series: Earth and Environmental Science","0.92","11","0","0","60","60","Ikhsanova, F.A., Soloviev, N.N., Gallyamov, I.I. and 3 more (...) (2019).Calculation of the oil production rate by an average diameter of the bubbles when sampling in the coil. IOP Conference Series: Earth and Environmental Science,378(1) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85076417228&origin=resultslist","10.1088/1755-1315/378/1/012081","Conference Paper","2-s2.0-85076417228","Ufa State Petroleum Technological University| Scientific Research Institute of Natural Gases and Gas Technologies| Gazprom","60001457| 60085073| 60022227","Ufa State Petroleum Technological University| Scientific Research Institute of Natural Gases and Gas Technologies| Gazprom","Russian Federation","1900| 2300","General Earth and Planetary Sciences| General Environmental Science","Reservoirs (Water),Oil Well Flooding,Hydraulic Fracturing","164","Wormhole,Well Stimulation,Fracturing","5790","89.224","91.873"
"Комплексные решения по повышению эффективности разработки многопластовых газовых и газоконденсатных месторождений","Ponomarev, A.I.| Sitdikov, R.F.| Ibatulin, A.A.| Fedorov, A.E.| Muslimov, B.Sh.","5","57196097486| 57213598541| 57205425008| 57189305930| 57213588513","2019","Bulletin of the Tomsk Polytechnic University, Geo Assets Engineering","0.85","17","0","0","60","60","Ponomarev, A.I., Sitdikov, R.F., Ibatulin, A.A. and 2 more (...) (2019).Комплексные решения по повышению эффективности разработки многопластовых газовых и газоконденсатных месторождений. Bulletin of the Tomsk Polytechnic University, Geo Assets Engineering,330(12) 44-53","https://www.scopus.com/record/display.url?eid=2-s2.0-85077867787&origin=resultslist","10.18799/24131830/2019/12/2391","Article","2-s2.0-85077867787","Ufa State Petroleum Technological University| I.M. Gubkin Russian State University of Oil and Gas","60001457| 123764316| 120143471| 60010055| 108788835","Ufa State Petroleum Technological University| LLC Kharampurneftegaz| LLC Rosneft-Purneftegaz| National University of Oil and Gas «Gubkin University»| RN-UfaNIPIneft LLC","Russian Federation","1905| 1909| 2103| 2308| 2311| 2501","Economic Geology| Geotechnical Engineering and Engineering Geology| Fuel Technology| Management, Monitoring, Policy and Law| Waste Management and Disposal| Materials Science (miscellaneous)","Reservoirs (Water),Oil Well Flooding,Hydraulic Fracturing","164","Horizontal Wells,Hydraulic Fracturing,Oil and Gas Fields","65461","89.224","53.461"
"Dependence of an electric-centrifugal pump heat state on engine rotation frequency","Saracheva, D.A.| Vakhitova, R.I.| Urazakov, K.R.","3","57212005033| 57208598596| 23111665200","2019","Bulletin of the Tomsk Polytechnic University, Geo Assets Engineering","0.3","6","0","0","60","60","Saracheva, D.A., Vakhitova, R.I., Urazakov, K.R. (2019).Dependence of an electric-centrifugal pump heat state on engine rotation frequency. Bulletin of the Tomsk Polytechnic University, Geo Assets Engineering,330(12) 103-110","https://www.scopus.com/record/display.url?eid=2-s2.0-85077906440&origin=resultslist","10.18799/24131830/2019/12/2406","Article","2-s2.0-85077906440","Ufa State Petroleum Technological University","60189658| 60001457","Almetyevsk State Oil Institute| Ufa State Petroleum Technological University","Russian Federation","1905| 1909| 2103| 2308| 2311| 2501","Economic Geology| Geotechnical Engineering and Engineering Geology| Fuel Technology| Management, Monitoring, Policy and Law| Waste Management and Disposal| Materials Science (miscellaneous)","Cavitation,Centrifugal Pumps,Impellers","965","Submersible Pumps,Gas Pockets,Liquid-gas Mixtures","30132","58.099","87.726"
"Mathematical Apparatus for the Construction of Homodesmic Reactions","Akhmetyanova, A.| Ziganshina, F.| Ismagilova, A.","3","57202434498| 57215302498| 55176260700","2019","Proceedings - 2019 1st International Conference on Control Systems, Mathematical Modelling, Automation and Energy Efficiency, SUMMA 2019","1.6","15","0","0","60","60","Akhmetyanova, A., Ziganshina, F., Ismagilova, A. (2019).Mathematical Apparatus for the Construction of Homodesmic Reactions. Proceedings - 2019 1st International Conference on Control Systems, Mathematical Modelling, Automation and Energy Efficiency, SUMMA 2019,69-72","https://www.scopus.com/record/display.url?eid=2-s2.0-85078154799&origin=resultslist","10.1109/SUMMA48161.2019.8947496","Conference Paper","2-s2.0-85078154799","Ufa State Petroleum Technological University| Bashkir State University","60001414| 60001457","Baskirskij Gosudarstvennyj Universitet| Ufa State Petroleum Technological University","Russian Federation","1407| 2207| 2210| 2606| 2611","Organizational Behavior and Human Resource Management| Control and Systems Engineering| Mechanical Engineering| Control and Optimization| Modeling and Simulation","Diffusion,Waves,Spirals","1216","Carbonylation,Phenylacetylene,Oscillatory","43774","20.683","60.368"
"The influence of ovality of the shell-type construction to stress-deformed state","Kulakov, P.A.| Rubtsov, A.V.| Malyshev, V.Y.","3","57203224327| 57196033993| 57220748269","2020","Journal of Physics: Conference Series","0","0","0","0","33","32","Kulakov, P.A., Rubtsov, A.V., Malyshev, V.Y. (2020).The influence of ovality of the shell-type construction to stress-deformed state. Journal of Physics: Conference Series,1679(5) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85097560377&origin=resultslist","10.1088/1742-6596/1679/5/052013","Conference Paper","2-s2.0-85097560377","Ufa State Petroleum Technological University","60001457","Ufa State Petroleum Technological University","Russian Federation","3100","General Physics and Astronomy","Buckling,Vibration Analysis,Functionally Graded Materials","240","Discrete Singular Convolution,Rectangular Plates,Free Vibration","6356","82.262","89.945"
"Assessment of internal pressure effect, causing additional bending of the pipeline","Baktizin, R.N.| Zaripov, R.M.| Korobkov, G.E.| Masalimov, R.B.","4","7005073686| 57201326159| 6507261256| 57201309737","2020","Journal of Mining Institute","0.97","8","0","0","33","32","Baktizin, R.N., Zaripov, R.M., Korobkov, G.E. and 1 more (...) (2020).Assessment of internal pressure effect, causing additional bending of the pipeline. Journal of Mining Institute,242(2) 160-168","https://www.scopus.com/record/display.url?eid=2-s2.0-85090733626&origin=resultslist","10.31897/PMI.2020.2.160","Article","2-s2.0-85090733626","Ufa State Petroleum Technological University","60001457","Ufa State Petroleum Technological University","Russian Federation","1905| 1907| 1909","Economic Geology| Geology| Geotechnical Engineering and Engineering Geology","Rocks,Rock Mechanics,Tunnels","155","Soft Rock,Tunnels,Shotcrete","9080","88.487","83.416"
"Development of a mathematical model of a transformer-Type corrosion meter for pipelines","Tyncherov, K.T.| Bazhenov, A.V.| Lipilina, E.Y.| Olenev, A.A.| Selivanova, M.V.","5","6506047076| 57201057591| 57220038836| 6701598213| 57200145323","2020","Journal of Physics: Conference Series","0","0","0","0","33","32","Tyncherov, K.T., Bazhenov, A.V., Lipilina, E.Y. and 2 more (...) (2020).Development of a mathematical model of a transformer-Type corrosion meter for pipelines. Journal of Physics: Conference Series,1661(1) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85096551242&origin=resultslist","10.1088/1742-6596/1661/1/012087","Conference Paper","2-s2.0-85096551242","Ufa State Petroleum Technological University| North-Caucasus Federal University| Don State Technical University","60001457| 60018011| 60070541","Ufa State Petroleum Technological University| Don State Technical University| North Caucasus Federal University","Russian Federation","3100","General Physics and Astronomy","Eddy Currents,Nondestructive Examination,Eddy Current Testing","1154","Nickel Steels,Low Carbon Steels,Hysteresis Loops","22645","30.455","68.025"
"Pertaining to semantics and syntagmatics of Russian word [доброта] ‘kindness’","Rodin, M.M.| Nasipov, I.S.| Saghitova, A.F.| Gareeva, R.R.| Sattarova, G.G.","5","57217635301| 57200116284| 57197808833| 57204184876| 56820151100","2019","XLinguae","1.84","20","0","0","60","60","Rodin, M.M., Nasipov, I.S., Saghitova, A.F. and 2 more (...) (2019).Pertaining to semantics and syntagmatics of Russian word [доброта] ‘kindness’. XLinguae,12(2) 141-151","https://www.scopus.com/record/display.url?eid=2-s2.0-85087445251&origin=resultslist","10.18355/XL.2018.11.03.12","Article","2-s2.0-85087445251","Ufa State Petroleum Technological University| Kazan Volga Region Federal University| Moscow Engineering Physics Institute| Bashkir State Pedagogical University","60068673| 60095510| 60001457| 60095510| 60070941","National Research Nuclear University MEPhI| Bashkir State Pedagogical University| Ufa State Petroleum Technological University| Bashkir State Pedagogical University| Kazan Federal University","Russian Federation","1203| 1211| 3310","Language and Linguistics| Philosophy| Linguistics and Language","Students,Russian,Education","1114","Russian Language,Language Picture of the World,Explanatory Dictionary","25530","77.644","98.011"
"Investigating the mechanisms of shape distortion of the heat-affected region during electric-arc welding of oilfield pipelines","Khabibullin, M.Ya.| Suleimanov, R.I.","2","57212314516| 57195838256","2020","IOP Conference Series: Materials Science and Engineering","0","0","0","0","33","32","Khabibullin, M.Ya., Suleimanov, R.I. (2020).Investigating the mechanisms of shape distortion of the heat-affected region during electric-arc welding of oilfield pipelines. IOP Conference Series: Materials Science and Engineering,952(1) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85097102288&origin=resultslist","10.1088/1757-899X/952/1/012050","Conference Paper","2-s2.0-85097102288","Ufa State Petroleum Technological University","60001457","Ufa State Petroleum Technological University","Russian Federation","2200| 2500","General Engineering| General Materials Science","Students,Russian,Education","1114","Hard Facing,Welding,PMS-1","28623","77.644","81.181"
"On the decomposition of gas hydrate at a positive temperature","Tazetdinov, B.I.| Chiglintseva, A.S.| Gimaltdinov, I.K.| Kochanova, E.Y.","4","55829953200| 25824150100| 57214922747| 57209286513","2020","IOP Conference Series: Materials Science and Engineering","0.2","1","0","0","33","32","Tazetdinov, B.I., Chiglintseva, A.S., Gimaltdinov, I.K. and 1 more (...) (2020).On the decomposition of gas hydrate at a positive temperature. IOP Conference Series: Materials Science and Engineering,919(6) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85093083415&origin=resultslist","10.1088/1757-899X/919/6/062057","Conference Paper","2-s2.0-85093083415","Ufa State Petroleum Technological University","60001457","Ufa State Petroleum Technological University","Russian Federation","2200| 2500","General Engineering| General Materials Science","Hydrates (Gas),Hydration,Methane","1103","Gas Hydrates,Self-similar Solutions,Methane","60502","69.545","76.274"
