
"Title","Authors","Number of Authors","Scopus Author Ids","Year","Scopus Source title","Field-Weighted View Impact","Views","Citations","Field-Weighted Citation Impact","Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile","Reference","Abstract","DOI","Publication type","EID","Institutions","Scopus Affiliation IDs","Scopus Affiliation names","Country/Region","All Science Journal Classification (ASJC) code","All Science Journal Classification (ASJC) field name","Topic Cluster name","Topic Cluster number","Topic name","Topic number","Topic Cluster Prominence Percentile","Topic Prominence Percentile"
"Qualitative analysis of time series geodata to prevent complications and emergencies during drilling of oil and gas wells","Dmitrievsky, A.N.| Eremin, N.A.| Safarova, E.A.| Filippova, D.S.| Borozdin, S.O.","5","6603259385| 7006455219| 57219364103| 57219353779| 57189732556","2020","SOCAR Proceedings","0","0","0","0","33","32","Dmitrievsky, A.N., Eremin, N.A., Safarova, E.A. and 2 more (...) (2020).Qualitative analysis of time series geodata to prevent complications and emergencies during drilling of oil and gas wells. SOCAR Proceedings,2020(3) 31-37","https://www.scopus.com/record/display.url?eid=2-s2.0-85096745961&origin=resultslist","10.5510/OGP20200300442","Article","2-s2.0-85096745961","Russian Academy of Sciences| I.M. Gubkin Russian State University of Oil and Gas","60010055| 60110215","National University of Oil and Gas «Gubkin University»| Institute of Oil and Gas Problems of the Russian Academy of Sciences","Russian Federation","1501| 1601| 1907| 1908| 1909| 2102| 2103| 2604","Chemical Engineering (miscellaneous)| Chemistry (miscellaneous)| Geology| Geophysics| Geotechnical Engineering and Engineering Geology| Energy Engineering and Power Technology| Fuel Technology| Applied Mathematics","Reservoirs (Water),Oil Well Flooding,Hydraulic Fracturing","164","Submersible Pumps,Reservoir Management,Oil Fields","17153","89.224","92.531"
"Field development optimization of waterflooding process using data assimilation methods","Guliev, R.| Zolotukhin, A.","2","57212576015| 7005085663","2019","IOP Conference Series: Materials Science and Engineering","1.85","22","0","0","60","60","Guliev, R., Zolotukhin, A. (2019).Field development optimization of waterflooding process using data assimilation methods. IOP Conference Series: Materials Science and Engineering,700(1) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85077133015&origin=resultslist","10.1088/1757-899X/700/1/012054","Conference Paper","2-s2.0-85077133015","Northern Arctic Federal University| University of Stavanger| I.M. Gubkin Russian State University of Oil and Gas","60104901| 60010055| 60014497","Northern (Arctic) Federal University| National University of Oil and Gas «Gubkin University»| Universitetet i Stavanger","Norway| Russian Federation","2200| 2500","General Engineering| General Materials Science","Reservoirs (Water),Oil Well Flooding,Hydraulic Fracturing","164","Oil Well Flooding,Bottom Hole Pressure,Reservoir Management","16447","89.224","88.817"
"Complex study of the surface of adhesive functional materials","Savvateev, M.N.| Zagorskiy, D.L.| Muravyeva, T.I.| Shcherbakova, O.O.| Zhukov, A.A.| Smirnov, I.P.| Goryacheva, I.G.| Bolotnik, N.N.","8","36723743200| 55816408300| 6506915959| 57196151145| 57213165305| 56513317300| 7006140925| 7003343646","2018","Journal of Physics: Conference Series","2.23","31","0","0","70","69","Savvateev, M.N., Zagorskiy, D.L., Muravyeva, T.I. and 5 more (...) (2018).Complex study of the surface of adhesive functional materials. Journal of Physics: Conference Series,1134(1) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85058717398&origin=resultslist","10.1088/1742-6596/1134/1/012072","Conference Paper","2-s2.0-85058717398","RAS - Institute for Problems in Mechanics| Russian Academy of Sciences| Moscow State Aviation Institute| I.M. Gubkin Russian State University of Oil and Gas","60021331| 60014483| 60010055| 60069256","Russian Academy of Sciences| Ishlinsky Institute for Problems in Mechanics of the Russian Academy of Sciences| National University of Oil and Gas «Gubkin University»| Moscow Aviation Institute (National Research University)","Russian Federation","3100","General Physics and Astronomy","Robots,Robotics,Manipulators","101","Lizards,Grippers,Adhesives","1801","92.838","98.403"
"Postmodernism: Theoretical and methodological problems","Faleev, A.N.| Filatova, M.N.| Mayer, V.V.","3","57219306175| 57207349239| 57210205514","2020","Astra Salvensis","1.32","6","0","0","33","32","Faleev, A.N., Filatova, M.N., Mayer, V.V. (2020).Postmodernism: Theoretical and methodological problems. Astra Salvensis,307-319","https://www.scopus.com/record/display.url?eid=2-s2.0-85092168603&origin=resultslist","-","Article","2-s2.0-85092168603","I.M. Gubkin Russian State University of Oil and Gas","60010055","National University of Oil and Gas «Gubkin University»","Russian Federation","1202| 1211| 1212| 3304| 3316","History| Philosophy| Religious Studies| Education| Cultural Studies","Martin Heidegger,Nietzsche,Phenomenology","546","Martin Heidegger,Vilnius,Russian Philosopher","31464","23.427","74.917"
"Legal culture as a basic component of professional training in vocational education","Sergeeva, M.G.| Rozhnov, S.N.| Zotov, V.V.| Rachek, S.V.| Tsibizova, T.Y.| Terekhova, N.Y.| Poliakova, I.V.","7","57195771468| 57211386244| 56989041800| 57211395467| 56786538500| 57211385808| 57209913953","2019","International Journal of Innovative Technology and Exploring Engineering","3.85","66","0","0","60","60","Sergeeva, M.G., Rozhnov, S.N., Zotov, V.V. and 4 more (...) (2019).Legal culture as a basic component of professional training in vocational education. International Journal of Innovative Technology and Exploring Engineering,8(12) 4090-4094","https://www.scopus.com/record/display.url?eid=2-s2.0-85073719691&origin=resultslist","10.35940/ijitee.L3639.1081219","Article","2-s2.0-85073719691","Bauman Moscow State Technical University| Ural State University of Railway Transport| Moscow State University of Design and Technology| I.M. Gubkin Russian State University of Oil and Gas","60033469| 60010055| 60070998| 60019080| 60033469| 113861466","Bauman Moscow State Technical University| National University of Oil and Gas «Gubkin University»| The Kosygin State University of Russia| Ural State University of Railway Transport| Bauman Moscow State Technical University| Donetsk Pedagogical Institute","Russian Federation| Ukraine","1700| 2205| 2208| 2211","General Computer Science| Civil and Structural Engineering| Electrical and Electronic Engineering| Mechanics of Materials","Students,Russian,Education","1114","Pedagogical Support,Educational Process,Professional Competence","13419","77.644","99.37"
"System approach to the formation of integrated energy systems on the platform of intelligent information technology solutions","Lisin, I.Y.| Korolenok, A.M.| Kolotilov, Y.V.","3","57203751316| 57203750832| 6508387723","2020","Neftyanoe Khozyaystvo - Oil Industry","0.19","2","0","0","33","32","Lisin, I.Y., Korolenok, A.M., Kolotilov, Y.V. (2020).System approach to the formation of integrated energy systems on the platform of intelligent information technology solutions. Neftyanoe Khozyaystvo - Oil Industry,2020(3) 36-40","https://www.scopus.com/record/display.url?eid=2-s2.0-85094971232&origin=resultslist","10.24887/0028-2448-2020-3-36-40","Article","2-s2.0-85094971232","I.M. Gubkin Russian State University of Oil and Gas","60010055","National University of Oil and Gas «Gubkin University»","Russian Federation","2102| 2103","Energy Engineering and Power Technology| Fuel Technology","Systems Engineering,Design,Models","631","System of Systems,Emergent Behavior,Software Architecture","13739","43.373","94.527"
"Scheelite of the Kekura Gold Deposit, Western Chukchi Peninsula: Trace Elements and Fluid Inclusions","Nagornaya, E.V.| Baksheev, I.A.| Anosova, M.O.| Komarova, M.M.| Khabibullina, Y.N.| Yapaskurt, V.O.| Kozionov, A.E.| Volkova, M.M.","8","55356939700| 7005568985| 24474206200| 57217163693| 57217164813| 6508357906| 57214047705| 55975486000","2020","Moscow University Geology Bulletin","1.35","9","0","0","33","32","Nagornaya, E.V., Baksheev, I.A., Anosova, M.O. and 5 more (...) (2020).Scheelite of the Kekura Gold Deposit, Western Chukchi Peninsula: Trace Elements and Fluid Inclusions. Moscow University Geology Bulletin,75(2) 159-167","https://www.scopus.com/record/display.url?eid=2-s2.0-85086589861&origin=resultslist","10.3103/S0145875220020052","Article","2-s2.0-85086589861","Russian Academy of Sciences| Lomonosov Moscow State University| I.M. Gubkin Russian State University of Oil and Gas","60084533| 60021331| 60007457| 60018984| 60021331| 60010055","Vernadsky Institute of Geochemistry and Analytical Chemistry of Russian Academу of Sciences| Russian Academy of Sciences| Lomonosov Moscow State University| Institute of Geology of Ore Deposits, Petrography, Mineralogy and Geochemistry, RAS| Russian Academy of Sciences| National University of Oil and Gas «Gubkin University»","Russian Federation","1900","General Earth and Planetary Sciences","Zircon,Uranium-Lead Dating,Geochronology","2","Skarn,Scheelite,Fluid Inclusion","37677","96.519","79.045"
"Alkalibaculum sporogenes sp. Nov., isolated from a terrestrial mud volcano and emended description of the genus Alkalibaculum","Khomyakova, M.A.| Merkel, A.Y.| Petrova, D.A.| Bonch-Osmolovskaya, E.A.| Slobodkin, A.I.","5","57219215817| 55216485500| 57218098979| 7004019128| 6701866016","2020","International Journal of Systematic and Evolutionary Microbiology","2.25","17","0","0","33","32","Khomyakova, M.A., Merkel, A.Y., Petrova, D.A. and 2 more (...) (2020).Alkalibaculum sporogenes sp. Nov., isolated from a terrestrial mud volcano and emended description of the genus Alkalibaculum. International Journal of Systematic and Evolutionary Microbiology,70(9) 4914-4919","https://www.scopus.com/record/display.url?eid=2-s2.0-85091714443&origin=resultslist","10.1099/ijsem.0.004361","Article","2-s2.0-85091714443","Russian Academy of Sciences| I.M. Gubkin Russian State University of Oil and Gas","60109101| 60073871| 60010055","Federal Research Centre “Fundamentals of Biotechnology” of the Russian Academy of Sciences| Winogradsky Institute of Microbiology, Russian Academy of Sciences| National University of Oil and Gas «Gubkin University»","Russian Federation","1105| 2404","Ecology, Evolution, Behavior and Systematics| Microbiology","Genome,Bacterial Typing Techniques,Vitamin K 2","456","Synergistetes,Acetomicrobium,Clostridia","35515","74.029","46.635"
"Ensuring the Power Quality in the Operation of Variable Frequency Drives of Drilling Rigs","Shevyreva, N.| Kozhakov, O.","2","57206666168| 26429722600","2020","2020 11th International Conference on Electrical Power Drive Systems, ICEPDS 2020 - Proceedings","0","0","0","0","33","32","Shevyreva, N., Kozhakov, O. (2020).Ensuring the Power Quality in the Operation of Variable Frequency Drives of Drilling Rigs. 2020 11th International Conference on Electrical Power Drive Systems, ICEPDS 2020 - Proceedings,","https://www.scopus.com/record/display.url?eid=2-s2.0-85097835648&origin=resultslist","10.1109/ICEPDS47235.2020.9249360","Conference Paper","2-s2.0-85097835648","I.M. Gubkin Russian State University of Oil and Gas","60010055| 115311690","National University of Oil and Gas «Gubkin University»| Electrotechnical Industrial Company","Russian Federation","2203| 2208| 2210| 2606","Automotive Engineering| Electrical and Electronic Engineering| Mechanical Engineering| Control and Optimization","Permanent Magnets,Induction Motors,Synchronous Motors","118","Electric Drives,Induction Motors,Reluctance","45863","86.948","89.284"
"Investigation of local maxima of the modified modular correlation function","Malinichev, D.M.| Melnikova, E.A.| Prus, Y.V.","3","54791123400| 56353935500| 6602546488","2020","Journal of Physics: Conference Series","3.95","14","0","0","33","32","Malinichev, D.M., Melnikova, E.A., Prus, Y.V. (2020).Investigation of local maxima of the modified modular correlation function. Journal of Physics: Conference Series,1515(4) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85084766148&origin=resultslist","10.1088/1742-6596/1515/4/042105","Conference Paper","2-s2.0-85084766148","Russian State Social University | I.M. Gubkin Russian State University of Oil and Gas","60105816| 60010055","Russian State Social University| National University of Oil and Gas «Gubkin University»","Russian Federation","3100","General Physics and Astronomy","Electric Potential,Electric Inverters,DC-DC Converters","13","Maximum Power Point Trackers,Powerpoint,Photovoltaic System","119","98.461","99.748"
"Percolation approach to hydrodynamic modeling of flooding through active agents","Kravchenko, M.N.| Kadet, V.V.| Yarysh, V.V.| Dieva, N.N.| Lishchuk, A.N.","5","7004264665| 6701387707| 57216892602| 56369921600| 57214965964","2020","SOCAR Proceedings","7.54","28","0","0","33","32","Kravchenko, M.N., Kadet, V.V., Yarysh, V.V. and 2 more (...) (2020).Percolation approach to hydrodynamic modeling of flooding through active agents. SOCAR Proceedings,(5) 29-35","https://www.scopus.com/record/display.url?eid=2-s2.0-85085170277&origin=resultslist","10.5510/OGP20200100419","Conference Paper","2-s2.0-85085170277","Tyumen State University| I.M. Gubkin Russian State University of Oil and Gas","60010055| 60009789| 119427836","National University of Oil and Gas «Gubkin University»| University of Tyumen| HMS Group Management Company LLC","Russian Federation","1501| 1601| 1907| 1908| 1909| 2102| 2103| 2604","Chemical Engineering (miscellaneous)| Chemistry (miscellaneous)| Geology| Geophysics| Geotechnical Engineering and Engineering Geology| Energy Engineering and Power Technology| Fuel Technology| Applied Mathematics","Well Logging,Reservoirs (Water),Petroleum Reservoirs","1411","Permeability,Filtration,Oil Fields","66679","15.73","9.335"
"On the boundary conditions in the Stokesian flows","Khanukaeva, D.Y.| Ostrer, L.A.","2","12786217000| 57219856685","2020","Theoretical and Computational Fluid Dynamics","0.25","2","0","0","33","32","Khanukaeva, D.Y., Ostrer, L.A. (2020).On the boundary conditions in the Stokesian flows. Theoretical and Computational Fluid Dynamics,","https://www.scopus.com/record/display.url?eid=2-s2.0-85095741902&origin=resultslist","10.1007/s00162-020-00552-w","Article","2-s2.0-85095741902","I.M. Gubkin Russian State University of Oil and Gas","60010055","National University of Oil and Gas «Gubkin University»","Russian Federation","1507| 2200| 2206| 3104","Fluid Flow and Transfer Processes| General Engineering| Computational Mechanics| Condensed Matter Physics","Heat Transfer,Nusselt Number,Natural Convection","142","Micropolar Fluids,Brinkman Equation,Stokes Flow","20453","96.319","76.51"
"Analysis of the engineering process of reforming dead catalysts for the extraction of platinum group metals","Vostrikova, N.M.| Kravtsova, E.D.| Vostrikova, Y.V.","3","57208317993| 36106815500| 57216909144","2020","Materials Science Forum","4.66","21","0","0","33","32","Vostrikova, N.M., Kravtsova, E.D., Vostrikova, Y.V. (2020).Analysis of the engineering process of reforming dead catalysts for the extraction of platinum group metals. Materials Science Forum,989468-473","https://www.scopus.com/record/display.url?eid=2-s2.0-85085253927&origin=resultslist","10.4028/www.scientific.net/MSF.989.468","Conference Paper","2-s2.0-85085253927","Siberian Federal University| I.M. Gubkin Russian State University of Oil and Gas","60075346| 60010055","Siberian Federal University| National University of Oil and Gas «Gubkin University»","Russian Federation","2210| 2211| 2500| 3104","Mechanical Engineering| Mechanics of Materials| General Materials Science| Condensed Matter Physics","Catalysts,Zeolites,Hydrogenation","7","Dehydrogenation,Propane,Butanes","8872","99.531","95.065"
"Modeling and Simulation of an Industrial Formaldehyde Absorption System","Braz, C.G.| Lutters, N.| Rocha, J.| Alvim, R.| Kenig, E.Y.| Matos, H.A.","6","57200504945| 57214720006| 57200506126| 55273669000| 7006669230| 6701829745","2020","Industrial and Engineering Chemistry Research","2.44","28","0","0","33","32","Braz, C.G., Lutters, N., Rocha, J. and 3 more (...) (2020).Modeling and Simulation of an Industrial Formaldehyde Absorption System. Industrial and Engineering Chemistry Research,59(13) 5996-6006","https://www.scopus.com/record/display.url?eid=2-s2.0-85082511120&origin=resultslist","10.1021/acs.iecr.9b07013","Article","2-s2.0-85082511120","Paderborn University| University of Lisbon| Arauco| I.M. Gubkin Russian State University of Oil and Gas","60004956| 60106051| 60020238| 60086390| 60010055","Instituto Superior Técnico| Universidade de Lisboa| Universität Paderborn| Arauco| National University of Oil and Gas «Gubkin University»","Germany| Portugal| Russian Federation","1500| 1600| 2209","General Chemical Engineering| General Chemistry| Industrial and Manufacturing Engineering","Electrolytic Reduction,Cyclic Voltammetry,Ethers","1251","Delrin,Dimethoxymethane,Orbit Maneuvering Engine (Space Shuttle)","37620","17.604","90.201"
"Thermal Diffusion Separation of Petroleum Diamondoids and Protodiamondoids","Gadzhiev, G.A.| Badmaev, C.M.| Gordadze, G.N.| Giruts, M.V.","4","56023959800| 36052449800| 6602104368| 8607789200","2020","Petroleum Chemistry","0","0","0","0","33","32","Gadzhiev, G.A., Badmaev, C.M., Gordadze, G.N. and 1 more (...) (2020).Thermal Diffusion Separation of Petroleum Diamondoids and Protodiamondoids. Petroleum Chemistry,","https://www.scopus.com/record/display.url?eid=2-s2.0-85097994066&origin=resultslist","10.1134/S0965544121020110","Article","2-s2.0-85097994066","Kalmyk State University| I.M. Gubkin Russian State University of Oil and Gas","60010055| 60096872","National University of Oil and Gas «Gubkin University»| Kalmyk State University","Russian Federation","1500| 1600| 1906| 2102| 2103","General Chemical Engineering| General Chemistry| Geochemistry and Petrology| Energy Engineering and Power Technology| Fuel Technology","Synthesis (Chemical),Rings (Components),Crystal Structure","1178","Adamantane,Adamantanecarboxylic Acid,Thermal Maturity","19250","6.292","79.171"
"Case of physical fields application to accelerate oil preprocessing","Dengaev, A.V.| Verbitsky, V.S.| Getalov, A.A.| Sargin, B.V.| Grekhov, I.V.| Bogdanov, A.V.| Tarasevich, S.A.","7","8300873100| 8732120700| 57219722055| 57219726218| 8300873300| 56804411400| 57219723692","2020","Society of Petroleum Engineers - SPE Russian Petroleum Technology Conference 2020, RPTC 2020","0","0","0","0","33","32","Dengaev, A.V., Verbitsky, V.S., Getalov, A.A. and 4 more (...) (2020).Case of physical fields application to accelerate oil preprocessing. Society of Petroleum Engineers - SPE Russian Petroleum Technology Conference 2020, RPTC 2020,","https://www.scopus.com/record/display.url?eid=2-s2.0-85096593346&origin=resultslist","-","Conference Paper","2-s2.0-85096593346","I.M. Gubkin Russian State University of Oil and Gas| Gazprom","60010055| 125422859| 60022227","National University of Oil and Gas «Gubkin University»| Volna LLC| Gazprom","Russian Federation","1906| 1908| 1909| 2103","Geochemistry and Petrology| Geophysics| Geotechnical Engineering and Engineering Geology| Fuel Technology","Crude Oil,Asphaltenes,Oil Sands","629","Demulsification,Asphaltenes,Oil-Water Interface","7798","67.805","96.435"
"Nonisothermal dissipative flow of viscous chemically reacting fluid in a porous channel","Baranov, A.V.","1","16498081400","2020","JP Journal of Heat and Mass Transfer","1.18","8","0","0","33","32","Baranov, A.V. (2020).Nonisothermal dissipative flow of viscous chemically reacting fluid in a porous channel. JP Journal of Heat and Mass Transfer,20(2) 169-178","https://www.scopus.com/record/display.url?eid=2-s2.0-85090813161&origin=resultslist","10.17654/HM020020169","Article","2-s2.0-85090813161","I.M. Gubkin Russian State University of Oil and Gas","60010055","National University of Oil and Gas «Gubkin University»","Russian Federation","3107","Atomic and Molecular Physics, and Optics","Heat Transfer,Nusselt Number,Natural Convection","142","Metal Foams,Nusselt Number,Forced Convection","5771","96.319","97.408"
"Formation of complex hydrocarbon systems from methane at the upper mantle thermobaric conditions","Serovaiskii, A.| Kutcherov, V.","2","57195412556| 14622887800","2020","Scientific Reports","2.45","27","0","0","33","32","Serovaiskii, A., Kutcherov, V. (2020).Formation of complex hydrocarbon systems from methane at the upper mantle thermobaric conditions. Scientific Reports,10(1) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85081727855&origin=resultslist","10.1038/s41598-020-61644-5","Article","2-s2.0-85081727855","I.M. Gubkin Russian State University of Oil and Gas","60010055","National University of Oil and Gas «Gubkin University»","Russian Federation","1000","Multidisciplinary","Zircon,Uranium-Lead Dating,Geochronology","2","Serpentinization,Peridotite,Lizardite","23634","96.519","92.123"
"Investigations of the potential application of k-out-of-n systems in oil and gas industry objects","Rykov, V.V.| Sukharev, M.G.| Itkin, V.Y.","3","7006845635| 7005586494| 53870125400","2020","Journal of Marine Science and Engineering","0.33","3","0","0","33","32","Rykov, V.V., Sukharev, M.G., Itkin, V.Y. (2020).Investigations of the potential application of k-out-of-n systems in oil and gas industry objects. Journal of Marine Science and Engineering,8(11) 1-15","https://www.scopus.com/record/display.url?eid=2-s2.0-85096143607&origin=resultslist","10.3390/jmse8110928","Article","2-s2.0-85096143607","People's Friendship University of Russia| I.M. Gubkin Russian State University of Oil and Gas","60010055| 60015024","National University of Oil and Gas «Gubkin University»| RUDN University","Russian Federation","2205| 2212| 2312","Civil and Structural Engineering| Ocean Engineering| Water Science and Technology","Servers,Queueing Theory,Markov Processes","843","Semi-Markov Model,Sojourn Time,Reliability Function","58186","35.207","53.709"
"Possible Components for Increasing the Resources of Automobile Gasolines","Chernysheva, E.A.| Kozhevnikova, Y.V.| Serdyukova, E.Y.| Stolonogova, T.I.","4","8551384900| 57219298156| 57219293029| 57021811100","2020","Chemistry and Technology of Fuels and Oils","0.67","7","0","0","33","32","Chernysheva, E.A., Kozhevnikova, Y.V., Serdyukova, E.Y. and 1 more (...) (2020).Possible Components for Increasing the Resources of Automobile Gasolines. Chemistry and Technology of Fuels and Oils,56(4) 530-534","https://www.scopus.com/record/display.url?eid=2-s2.0-85092101658&origin=resultslist","10.1007/s10553-020-01165-z","Article","2-s2.0-85092101658","I.M. Gubkin Russian State University of Oil and Gas","60010055","National University of Oil and Gas «Gubkin University»","Russian Federation","1500| 1600| 2102| 2103","General Chemical Engineering| General Chemistry| Energy Engineering and Power Technology| Fuel Technology","Catalysts,Zeolites,Hydrogenation","7","Hydrogenolysis,Glycerols,Acroleins","6261","99.531","99.026"
"Thermodynamics of OxygenateSynthesis by the Fischer-Tropsch Method","Gyul’maliev, A.M.| Kadiev, K.M.| Zharfarov, F.G.","3","6506928543| 7801500936| 57216743359","2020","Chemistry and Technology of Fuels and Oils","1.33","14","0","0","33","32","Gyul’maliev, A.M., Kadiev, K.M., Zharfarov, F.G. (2020).Thermodynamics of OxygenateSynthesis by the Fischer-Tropsch Method. Chemistry and Technology of Fuels and Oils,56(1) 36-42","https://www.scopus.com/record/display.url?eid=2-s2.0-85084442454&origin=resultslist","10.1007/s10553-020-01108-8","Article","2-s2.0-85084442454","Russian Academy of Sciences| I.M. Gubkin Russian State University of Oil and Gas","60095467| 60021331| 60010055","A.V.Topchiev Institute of Petrochemical Synthesis, RAS| Russian Academy of Sciences| National University of Oil and Gas «Gubkin University»","Russian Federation","1500| 1600| 2102| 2103","General Chemical Engineering| General Chemistry| Energy Engineering and Power Technology| Fuel Technology","Catalysts,Zeolites,Hydrogenation","7","Fischer-Tropsch Reaction,Light Olefins,Synthesis Gas","101","99.531","99.631"
"Reservoir parameters prediction using seismic waveforms based on neural network","Priezzhev, I.I.| Polyakov, A.A.| Murzov, I.A.| Gavrilov, S.S.| Sapogova, E.E.","5","35622529500| 55538154200| 57218596645| 57220460275| 57218596986","2019","GEOMODEL 2019 - 21st Conference on Oil and Gas Geological Exploration and Development","0.7","5","0","0","60","60","Priezzhev, I.I., Polyakov, A.A., Murzov, I.A. and 2 more (...) (2019).Reservoir parameters prediction using seismic waveforms based on neural network. GEOMODEL 2019 - 21st Conference on Oil and Gas Geological Exploration and Development,","https://www.scopus.com/record/display.url?eid=2-s2.0-85089719163&origin=resultslist","10.3997/2214-4609.201950065","Conference Paper","2-s2.0-85089719163","I.M. Gubkin Russian State University of Oil and Gas","60010055","National University of Oil and Gas «Gubkin University»","Russian Federation","1907| 1908| 2102| 2103","Geology| Geophysics| Energy Engineering and Power Technology| Fuel Technology","Seismic Waves,Seismology,Seismic Data","371","Reservoir Characterization,Multi-Attribute,Seismic Data","35115","59.438","66.648"
"Forecast of oil and gas prespectives potential in central part of Yuzhno-Sakhalinsk oil and gas region based on 3D basin modeling in petromod","Rusinovich, V.| Rusinovich, L.","2","57210867700| 57210867721","2019","Tyumen 2019: 6th Conference","2.76","20","0","0","60","60","Rusinovich, V., Rusinovich, L. (2019).Forecast of oil and gas prespectives potential in central part of Yuzhno-Sakhalinsk oil and gas region based on 3D basin modeling in petromod. Tyumen 2019: 6th Conference,","https://www.scopus.com/record/display.url?eid=2-s2.0-85071734118&origin=resultslist","-","Conference Paper","2-s2.0-85071734118","I.M. Gubkin Russian State University of Oil and Gas","60010055","National University of Oil and Gas «Gubkin University»","Russian Federation","2103| 2105| 2208","Fuel Technology| Renewable Energy, Sustainability and the Environment| Electrical and Electronic Engineering","Hydrocarbons,Deposits,Basin","1407","Western Siberia,Catagenesis,Jurassic","38138","12.784","79.418"
"Development and research of jet pump-compressor unit with periodical connection of ejector","Sazonov, Y.A.| Mokhov, M.A.| Gryaznova, I.V.| Tumanyan, K.A.| Pyatibratov, P.V.| Voronova, V.V.","6","7004518492| 36146450100| 56521462300| 57142455500| 15519983200| 56960932900","2020","Journal of Applied Engineering Science","1.55","17","0","0","33","32","Sazonov, Y.A., Mokhov, M.A., Gryaznova, I.V. and 3 more (...) (2020).Development and research of jet pump-compressor unit with periodical connection of ejector. Journal of Applied Engineering Science,18(2) 267-272","https://www.scopus.com/record/display.url?eid=2-s2.0-85087353919&origin=resultslist","10.5937/jaes18-25998","Article","2-s2.0-85087353919","I.M. Gubkin Russian State University of Oil and Gas","60010055","National University of Oil and Gas «Gubkin University»","Russian Federation","2105| 2200| 2205| 2210| 2213| 3313","Renewable Energy, Sustainability and the Environment| General Engineering| Civil and Structural Engineering| Mechanical Engineering| Safety, Risk, Reliability and Quality| Transportation","Reynolds Number,Boundary Layers,Large Eddy Simulation","34","Fluidics,Coanda Effect,Sweeping","25862","91.165","85.553"
"Coupling well hydrodynamic tests data with results of digital simulation for better identification of reservoir properties","Khaydina, M.| Latysheva, A.","2","56275390600| 57212574587","2019","IOP Conference Series: Materials Science and Engineering","0.76","9","0","0","60","60","Khaydina, M., Latysheva, A. (2019).Coupling well hydrodynamic tests data with results of digital simulation for better identification of reservoir properties. IOP Conference Series: Materials Science and Engineering,700(1) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85077132588&origin=resultslist","10.1088/1757-899X/700/1/012055","Conference Paper","2-s2.0-85077132588","I.M. Gubkin Russian State University of Oil and Gas","60010055","National University of Oil and Gas «Gubkin University»","Russian Federation","2200| 2500","General Engineering| General Materials Science","Reservoirs (Water),Oil Well Flooding,Hydraulic Fracturing","164","Soave,Compressibility of Gases,Petroleum Engineering","19055","89.224","84.774"
"Prediction of ESPs failure using ML at western Siberia oilfields with large number of wells","Khabibullin, R.A.| Shabonas, A.R.| Gurbatov, N.S.| Timonov, A.V.","4","57214972653| 57200082127| 57220025089| 57220027418","2020","Society of Petroleum Engineers - SPE Russian Petroleum Technology Conference 2020, RPTC 2020","0","0","0","0","33","32","Khabibullin, R.A., Shabonas, A.R., Gurbatov, N.S. and 1 more (...) (2020).Prediction of ESPs failure using ML at western Siberia oilfields with large number of wells. Society of Petroleum Engineers - SPE Russian Petroleum Technology Conference 2020, RPTC 2020,","https://www.scopus.com/record/display.url?eid=2-s2.0-85096580269&origin=resultslist","-","Conference Paper","2-s2.0-85096580269","I.M. Gubkin Russian State University of Oil and Gas","60010055","National University of Oil and Gas «Gubkin University»","Russian Federation","1906| 1908| 1909| 2103","Geochemistry and Petrology| Geophysics| Geotechnical Engineering and Engineering Geology| Fuel Technology","Drilling,Drilling Fluids,Well Drilling","866","Submersible Pumps,Coiled Tubing,Well Completion","44867","38.487","66.498"
"Inverse rock physics modelling as a tool to quantitative seismic reservoir characterization of carbonate rocks","Milosnov, F.A.| Shubin, A.V.| Danko, D.A.","3","57218597839| 50961573800| 56096391000","2019","GEOMODEL 2019 - 21st Conference on Oil and Gas Geological Exploration and Development","1.67","12","0","0","60","60","Milosnov, F.A., Shubin, A.V., Danko, D.A. (2019).Inverse rock physics modelling as a tool to quantitative seismic reservoir characterization of carbonate rocks. GEOMODEL 2019 - 21st Conference on Oil and Gas Geological Exploration and Development,","https://www.scopus.com/record/display.url?eid=2-s2.0-85089716426&origin=resultslist","10.3997/2214-4609.201950147","Conference Paper","2-s2.0-85089716426","I.M. Gubkin Russian State University of Oil and Gas","60010055","National University of Oil and Gas «Gubkin University»","Russian Federation","1907| 1908| 2102| 2103","Geology| Geophysics| Energy Engineering and Power Technology| Fuel Technology","Seismic Waves,Seismology,Seismic Data","371","Reservoir Characterization,Seismic Data,Inversions","4521","59.438","91.118"
