
"Title","Authors","Number of Authors","Scopus Author Ids","Year","Scopus Source title","Field-Weighted View Impact","Views","Citations","Field-Weighted Citation Impact","Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile","Reference","Abstract","DOI","Publication type","EID","Institutions","Scopus Affiliation IDs","Scopus Affiliation names","Country/Region","All Science Journal Classification (ASJC) code","All Science Journal Classification (ASJC) field name","Topic Cluster name","Topic Cluster number","Topic name","Topic number","Topic Cluster Prominence Percentile","Topic Prominence Percentile"
"Verification of the boundary condition at the porous medium-fluid interface","Tsiberkin, K.| Kolchanova, E.| Lyubimova, T.","3","37082269800| 55315692000| 7003528531","2016","EPJ Web of Conferences","2.04","28","0","0","75","72","Tsiberkin, K., Kolchanova, E., Lyubimova, T. (2016).Verification of the boundary condition at the porous medium-fluid interface. EPJ Web of Conferences,114","https://www.scopus.com/record/display.url?eid=2-s2.0-84974824308&origin=resultslist","10.1051/epjconf/201611402125","Conference Paper","2-s2.0-84974824308","Perm State National Research University| RAS - Institute of Continuous Media Mechanics, Ural Branch","60023914| 60023914| 60026928","Perm State University| Perm State University| Institute of Continuous Media Mechanics of the Ural Branch of Russian Academy of Science","Russian Federation","3100","General Physics and Astronomy","Heat Transfer,Nusselt Number,Natural Convection","142","Brinkman Equation,Darcy Flow,Porous Materials","7483","96.319","90.239"
"Hygienic analysis of the structural distribution of potential risks forming danger to the health of the population' and workers in employees industrial enterprise","Kostarev, V.G.| Zaitseva, N.V.| Kleyn, S.V.| Sedusova, E.V.| Andrishunas, A.M.","5","57221080180| 7101903269| 57202891220| 57202891738| 57207853917","2020","Gigiena i Sanitariya","0","0","0","0","33","32","Kostarev, V.G., Zaitseva, N.V., Kleyn, S.V. and 2 more (...) (2020).Hygienic analysis of the structural distribution of potential risks forming danger to the health of the population' and workers in employees industrial enterprise. Gigiena i Sanitariya,99(11) 1301-1307","https://www.scopus.com/record/display.url?eid=2-s2.0-85098106342&origin=resultslist","10.47470/0016-9900-2020-99-11-1301-1307","Article","2-s2.0-85098106342","Perm State National Research University","122272049| 60107400| 60023914","Federal Service for Surveillance over Consumer Rights protection and Human Well-being| Federal Scientific Center for Medical and Preventive Health Risk Management Technologies| Perm State University","Russian Federation","2307| 2310| 2739","Health, Toxicology and Mutagenesis| Pollution| Public Health, Environmental and Occupational Health","Sudden Infant Death,Anoxia,Respiration","777","Physical Development,Russian North,Nenets","26696","35.141","82.004"
"The novel 1-hetaryl-2-(4-nitrophenyl)diazenes: Synthesis, further chemical modification, optical and electrochemical investigation","Abashev, G.| Chikunova, I.| Bakiev, A.| Shklayeva, E.","4","35477433800| 57219992578| 56330787000| 57219991743","2020","AIP Conference Proceedings","0","0","0","0","33","32","Abashev, G., Chikunova, I., Bakiev, A. and 1 more (...) (2020).The novel 1-hetaryl-2-(4-nitrophenyl)diazenes: Synthesis, further chemical modification, optical and electrochemical investigation. AIP Conference Proceedings,2280","https://www.scopus.com/record/display.url?eid=2-s2.0-85096440215&origin=resultslist","10.1063/5.0018153","Conference Paper","2-s2.0-85096440215","Perm State National Research University| Russian Academy of Sciences","60023914| 60021331","Perm State University| Russian Academy of Sciences","Russian Federation","3100","General Physics and Astronomy","Organic Light Emitting Diodes (OLED),Solar Cells,Conjugated Polymers","61","Electrochromic Devices,Viologens,Stille Reaction","3396","99.13","98.941"
"Biogenic Polyamines Influence the Antibiotic Susceptibility and Cell-Surface Properties of Mycobacterium smegmatis","Nesterova, L.Y.| Tsyganov, I.V.| Tkachenko, A.G.","3","7006004622| 57217027221| 7102705892","2020","Applied Biochemistry and Microbiology","0.22","2","0","0","33","32","Nesterova, L.Y., Tsyganov, I.V., Tkachenko, A.G. (2020).Biogenic Polyamines Influence the Antibiotic Susceptibility and Cell-Surface Properties of Mycobacterium smegmatis. Applied Biochemistry and Microbiology,56(4) 387-394","https://www.scopus.com/record/display.url?eid=2-s2.0-85088633843&origin=resultslist","10.1134/S0003683820040110","Article","2-s2.0-85088633843","Perm State National Research University| RAS - Institute of Ecology and Genetics of Microorganisms, Ural Branch| Russian Academy of Sciences| RAS - Perm Federal Research Center, Ural Branch","60109737| 60109740| 60021331| 60023914","Perm Federal Research Center, Ural Branch, Russian Academy of Sciences| Institute of Ecology and Genetics of Microorganisms, Ural Branch of the Russian Academy of Sciences| Russian Academy of Sciences| Perm State University","Russian Federation","1303| 2402","Biochemistry| Applied Microbiology and Biotechnology","Polyamines,Protein-Lysine 6-Oxidase,Spermidine","956","Polyamines,Acroleins,Spermidine","26387","37.818","73.884"
"«Poles! go beyond san!»: Polish-Ukrainian war of 1918–1919 in the accounts of polish eyewitnesses","Bulakhtin, M.A.","1","57218957891","2020","Perm University Herald - History","0","0","0","0","33","32","Bulakhtin, M.A. (2020).«Poles! go beyond san!»: Polish-Ukrainian war of 1918–1919 in the accounts of polish eyewitnesses. Perm University Herald - History,48(1) 155-166","https://www.scopus.com/record/display.url?eid=2-s2.0-85090904783&origin=resultslist","10.17072/2219-3111-2020-1-155-166","Article","2-s2.0-85090904783","Perm State National Research University","60023914","Perm State University","Russian Federation","1202| 1204| 3302| 3316","History| Archeology (arts and humanities)| Archeology| Cultural Studies","Soviet,Holocaust,Russia","469","Holocaust,National Socialism,Wehrmacht","15682","20.147","79.156"
"Petrographical and geochemical characteristics of magmatic rocks in the northwestern siberian traps province, kulyumber river valley. Part ii: Rocks of the kulyumber site","Krivolutskaya, N.| Belyatsky, B.| Gongalsky, B.| Dolgal, A.| Lapkovsky, A.| Bayanova, T.B.","6","6602524957| 8977408200| 24490967300| 6508227802| 36343602100| 6603667089","2020","Minerals","1.35","11","0","0","33","32","Krivolutskaya, N., Belyatsky, B., Gongalsky, B. and 3 more (...) (2020).Petrographical and geochemical characteristics of magmatic rocks in the northwestern siberian traps province, kulyumber river valley. Part ii: Rocks of the kulyumber site. Minerals,10(5) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85084518907&origin=resultslist","10.3390/min10050415","Article","2-s2.0-85084518907","Perm State National Research University| Russian Academy of Sciences| A.P. Karpinsky Russian Geological Research Institute","60021331| 60084533| 60085393| 60018984| 60021331| 60023914| 60021331| 60104579| 124357705","Russian Academy of Sciences| Vernadsky Institute of Geochemistry and Analytical Chemistry of Russian Academу of Sciences| A.P.Karpinsky Russian Geological Research Institute| Institute of Geology of Ore Deposits, Petrography, Mineralogy and Geochemistry, RAS| Russian Academy of Sciences| Perm State University| Russian Academy of Sciences| Geological Institute Kola Science Centre of the Russian Academy of Sciences| Norilskgeology Ltd","Russian Federation","1907| 1909","Geology| Geotechnical Engineering and Engineering Geology","Zircon,Uranium-Lead Dating,Geochronology","2","Diabase,Melt Inclusion,Magmatism","24090","96.519","68.245"
"Modelling of the brand promoting process for a resort and recreation destination using IDEF methodology","Alikaeva, M.V.| Oborin, M.S.| Ketova, F.R.| Sizhazheva, S.S.","4","56872854500| 55694391500| 57206239633| 57206273374","2019","Espacios","2.24","64","0","0","60","60","Alikaeva, M.V., Oborin, M.S., Ketova, F.R. and 1 more (...) (2019).Modelling of the brand promoting process for a resort and recreation destination using IDEF methodology. Espacios,40(6) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85061642007&origin=resultslist","-","Article","2-s2.0-85061642007","Kabardino-Balkarian State University| Perm State National Research University| Plekhanov Russian University of Economics","60015519| 60030998| 60023914","Kabardino-Balkarian State University| Plekhanov Russian University of Economics| Perm State University","Russian Federation","1403| 1405| 1803","Business and International Management| Management of Technology and Innovation| Management Science and Operations Research","Tourism,Tourists,Destination","239","Destination Image,Tourist Satisfaction,Revisit Intention","7405","90.964","98.094"
"The effect of a modified surface anchoring potential on the cholesteric–nematic transition","Zakhlevnykh, A.N.| Semenova, O.R.| Makarov, D.V.","3","6507684830| 42161880100| 35507917500","2019","Journal of Molecular Liquids","1.03","18","0","0","60","60","Zakhlevnykh, A.N., Semenova, O.R., Makarov, D.V. (2019).The effect of a modified surface anchoring potential on the cholesteric–nematic transition. Journal of Molecular Liquids,293","https://www.scopus.com/record/display.url?eid=2-s2.0-85070207877&origin=resultslist","10.1016/j.molliq.2019.111450","Article","2-s2.0-85070207877","Perm State National Research University","60023914","Perm State University","Russian Federation","1606| 1607| 2504| 2505| 3104| 3107","Physical and Theoretical Chemistry| Spectroscopy| Electronic, Optical and Magnetic Materials| Materials Chemistry| Condensed Matter Physics| Atomic and Molecular Physics, and Optics","Liquid Crystals,Nematic Liquid Crystals,Liquid Crystal Displays","220","Cholesteric Liquid Crystals,Nematic,Flicker","21114","76.372","73.726"
"Factors and population health risks under exposure to components detected in drinking water within natural hydrogeochemical provinces in perm region","Fomenko, A.N.| Aristov, V.A.| Maklakova, O.A.| Khoroshavin, V.A.","4","57207859969| 57207855844| 55619050900| 57202420204","2018","Health Risk Analysis","0.41","8","0","0","70","69","Fomenko, A.N., Aristov, V.A., Maklakova, O.A. and 1 more (...) (2018).Factors and population health risks under exposure to components detected in drinking water within natural hydrogeochemical provinces in perm region. Health Risk Analysis,(3) 63-75","https://www.scopus.com/record/display.url?eid=2-s2.0-85063145599&origin=resultslist","10.21668/HEALTH.RISK/2018.3.07","Article","2-s2.0-85063145599","Perm State National Research University","122272050| 60023914| 120811990","Perm Regional Office| Perm State University| Center for Hygiene and Epidemiology in Perm region","Russian Federation","2718| 2719| 2739","Health Informatics| Health Policy| Public Health, Environmental and Occupational Health","Arsenic,Arsenate,Iron Oxides","569","Arsenic,Groundwater Samples,Alluvial Aquifer","2903","84.07","98.024"
"Mapping natural forest disturbances in the Western Urals region using remote sensing","Pyankov, S.V.| Shikhov, A.N.","2","6506152923| 56951126200","2016","Journal of Environmental Biology","1.75","52","0","0","75","72","Pyankov, S.V., Shikhov, A.N. (2016).Mapping natural forest disturbances in the Western Urals region using remote sensing. Journal of Environmental Biology,37(6) 1361-1367","https://www.scopus.com/record/display.url?eid=2-s2.0-85006105702&origin=resultslist","-","Article","2-s2.0-85006105702","Perm State National Research University","60023914","Perm State University","Russian Federation","2305| 2307| 3005","Environmental Engineering| Health, Toxicology and Mutagenesis| Toxicology","Fires,Forests,Wildfires","278","Windthrow,Salvage Logging,Mounds","45738","74.632","72.977"
"Major problems of karst hazard forecasting","Kovaleva, T.| Zolotarev, D.| Anna, S.","3","56416149700| 55961159300| 57191835632","2016","International Multidisciplinary Scientific GeoConference Surveying Geology and Mining Ecology Management, SGEM","2.23","15","0","0","75","72","Kovaleva, T., Zolotarev, D., Anna, S. (2016).Major problems of karst hazard forecasting. International Multidisciplinary Scientific GeoConference Surveying Geology and Mining Ecology Management, SGEM,1901-908","https://www.scopus.com/record/display.url?eid=2-s2.0-84994182477&origin=resultslist","10.5593/SGEM2016/B11/S02.114","Conference Paper","2-s2.0-84994182477","Perm State National Research University","60023914","Perm State University","Russian Federation","1907| 1909","Geology| Geotechnical Engineering and Engineering Geology","Rocks,Rock Mechanics,Tunnels","155","Tunnels,Breccia,Rock Pressure","91441","88.487","35.585"
"Influence of secondary flows on heat transfer from a localized heat source","Evgrafova, A.| Sukhanovskii, A.| Kuchinskii, M.","3","57063365500| 6507790319| 57194827015","2017","Journal of Physics: Conference Series","0.5","8","0","0","74","73","Evgrafova, A., Sukhanovskii, A., Kuchinskii, M. (2017).Influence of secondary flows on heat transfer from a localized heat source. Journal of Physics: Conference Series,899(2) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85034025788&origin=resultslist","10.1088/1742-6596/899/2/022005","Conference Paper","2-s2.0-85034025788","Perm State National Research University| RAS - Institute of Continuous Media Mechanics, Ural Branch","60026928| 60023914","Institute of Continuous Media Mechanics of the Ural Branch of Russian Academy of Science| Perm State University","Russian Federation","3100","General Physics and Astronomy","Heat Transfer,Nusselt Number,Natural Convection","142","Free Convection,Enclosures,Rayleigh Number","3242","96.319","95.048"
"Who continues to participate at stage two of a longitudinal study? the role of personality characteristics","Shchebetenko, S.A.","1","36053689000","2017","Psychology, Journal of the Higher School of Economics","0.66","14","0","0","74","73","Shchebetenko, S.A. (2017).Who continues to participate at stage two of a longitudinal study? the role of personality characteristics. Psychology, Journal of the Higher School of Economics,14(4) 698-716","https://www.scopus.com/record/display.url?eid=2-s2.0-85048745149&origin=resultslist","10.17323/1813-8918-2017-4-698-716","Article","2-s2.0-85048745149","Perm State National Research University","60023914","Perm State University","Russian Federation","3200| 3304| 3316","General Psychology| Education| Cultural Studies","Surveys,Data Collection,Interview","1093","Nonresponse Bias,Dual Frame,Telephone Interview","3799","29.719","92.546"
"Forecasting of geodynamic hazards at potash mines using remote sensing data: A case study of the tubegatan deposit, Uzbekistan","Kopylov, I.S.| Kovin, O.N.| Konoplev, A.V.","3","55935829200| 26642500900| 57213707234","2015","International Multidisciplinary Scientific GeoConference Surveying Geology and Mining Ecology Management, SGEM","3.49","31","0","0","76","71","Kopylov, I.S., Kovin, O.N., Konoplev, A.V. (2015).Forecasting of geodynamic hazards at potash mines using remote sensing data: A case study of the tubegatan deposit, Uzbekistan. International Multidisciplinary Scientific GeoConference Surveying Geology and Mining Ecology Management, SGEM,3(1) 305-311","https://www.scopus.com/record/display.url?eid=2-s2.0-84946543779&origin=resultslist","-","Conference Paper","2-s2.0-84946543779","Perm State National Research University","60023914","Perm State University","Russian Federation","1907| 1909","Geology| Geotechnical Engineering and Engineering Geology","Electrical Resistivity,Ground Penetrating Radar Systems,Geological Surveys","508","Ground Penetrating Radar,Full-Waveform,Radar Data","4915","56.693","91.762"
"Reactions of Ethyl 2-Amino-5-(2-aryl-2-oxoethylidene)- 4-oxo-4,5-dihydrofuran-3-carboxylates and 2-Amino-5-(2-aryl- 2-oxoethylidene)-4-oxo-4,5-dihydrofuran-3-carbonitriles with Alcohols","Ivanov, D.V.| Igidov, N.M.| Shurov, S.N.| Dmitriev, M.V.| Chernov, I.N.","5","57189891792| 6701786062| 6701506587| 35094965000| 57195214982","2018","Russian Journal of Organic Chemistry","0.5","11","0","0","70","69","Ivanov, D.V., Igidov, N.M., Shurov, S.N. and 2 more (...) (2018).Reactions of Ethyl 2-Amino-5-(2-aryl-2-oxoethylidene)- 4-oxo-4,5-dihydrofuran-3-carboxylates and 2-Amino-5-(2-aryl- 2-oxoethylidene)-4-oxo-4,5-dihydrofuran-3-carbonitriles with Alcohols. Russian Journal of Organic Chemistry,54(4) 573-577","https://www.scopus.com/record/display.url?eid=2-s2.0-85048149380&origin=resultslist","10.1134/S1070428018040097","Article","2-s2.0-85048149380","Russian Ministry of Health| Perm State Pharmaceutical Academy| Perm State National Research University| Nizhny Novgorod State University","60023914| 60069635| 60069625| 60008673","Perm State University| Perm State Pharmaceutical Academy| Ministry of Health of Russian Federation| Lobachevsky State University of Nizhni Novgorod","Russian Federation","1605","Organic Chemistry","Catalysis,Synthesis (Chemical),Catalysts","4","Manganese(III) Acetate Dihydrate,4 Hydroxycoumarin,Dimedone","21354","99.732","74.699"
"Integration of geophysics and archaeology: Exploring a burial site of the 4th to 7th century near Nizhny Novgorod, Russia","Konkov, A.| Manakov, S.| Lebedev, A.| Malekhanov, A.| Salin, M.| Gribov, N.| Shchennikov, A.| Ignatev, V.| Policina, A.| Shalimova, E.| Zakluchnov, I.| Brüning, L.| Handel, J.| Prasche, M.","14","56111785300| 55511157800| 55415478800| 6602377947| 36018693200| 57194168132| 36927098800| 56866293100| 57194160350| 57194159575| 57194166842| 57194167763| 57194155543| 57194167508","2015","SEG Technical Program Expanded Abstracts","1.49","10","0","0","76","71","Konkov, A., Manakov, S., Lebedev, A. and 11 more (...) (2015).Integration of geophysics and archaeology: Exploring a burial site of the 4th to 7th century near Nizhny Novgorod, Russia. SEG Technical Program Expanded Abstracts,342369-2374","https://www.scopus.com/record/display.url?eid=2-s2.0-85018984399&origin=resultslist","10.1190/segam2015-5820817.1","Conference Paper","2-s2.0-85018984399","Goethe University Frankfurt| Perm State National Research University| Free University of Berlin| RAS - Institute of Applied Physics| Nizhny Novgorod State University","60011774| 60008673| 60008673| 118482912| 60023914| 60030718| 60007762","Institute of Applied Physics of the Russian Academy of Sciences| Lobachevsky State University of Nizhni Novgorod| Lobachevsky State University of Nizhni Novgorod| Geodevice Ltd| Perm State University| Freie Universität Berlin| Goethe-Universität Frankfurt am Main","United States| Germany| Russian Federation","1908| 1909","Geophysics| Geotechnical Engineering and Engineering Geology","Electrical Resistivity,Ground Penetrating Radar Systems,Geological Surveys","508","Ground Penetrating Radar,Geophysical Survey,Archaeological Prospection","12406","56.693","87.832"
"Characteristics of cryogenic calcite from cave Grandioznaya (V. A. Anufrieva), Southern Ural","Kadebskaya, O.I.| Dublyansky, Y.V.","2","36084528800| 55975505300","2018","Theoretical and Applied Ecology","1.56","31","0","0","70","69","Kadebskaya, O.I., Dublyansky, Y.V. (2018).Characteristics of cryogenic calcite from cave Grandioznaya (V. A. Anufrieva), Southern Ural. Theoretical and Applied Ecology,(2) 38-44","https://www.scopus.com/record/display.url?eid=2-s2.0-85049681866&origin=resultslist","10.25750/1995-4301-2018-2-038-044/1","Article","2-s2.0-85049681866","Innsbruck Medical University| RAS - Mining Institute, Ural Branch| Perm State National Research University| Russian Academy of Sciences","60021331| 60109738| 60023914| 60008222","Russian Academy of Sciences| Mining Institute of the Ural Branch of the Russian Academy of Sciences| Perm State University| Medizinische Universitat Innsbruck","Austria| Russian Federation","1105| 2303","Ecology, Evolution, Behavior and Systematics| Ecology","Caves,Karst,Speleothem","870","Speleothems,Stalagmite,Caves","5238","45.582","95.896"
"Synthesis and Biological Activity of 4-Aryl-N-(5,6-R-benzo[d]thiazol-2-yl)- 2-hydroxy-4-oxobut-2-enamides","Pulina, N.A.| Lipatnikov, K.V.| Sobin, F.V.| Makhmudov, R.R.| Dubrovina, S.S.","5","7801572754| 57204511007| 50462289100| 6701835944| 25723084500","2018","Russian Journal of General Chemistry","0.47","11","0","0","70","69","Pulina, N.A., Lipatnikov, K.V., Sobin, F.V. and 2 more (...) (2018).Synthesis and Biological Activity of 4-Aryl-N-(5,6-R-benzo[d]thiazol-2-yl)- 2-hydroxy-4-oxobut-2-enamides. Russian Journal of General Chemistry,88(8) 1618-1622","https://www.scopus.com/record/display.url?eid=2-s2.0-85055864640&origin=resultslist","10.1134/S107036321808011X","Article","2-s2.0-85055864640","Perm State Pharmaceutical Academy| Perm State National Research University","60069635| 60023914","Perm State Pharmaceutical Academy| Perm State University","Russian Federation","1600","General Chemistry","Synthesis (Chemical),Derivatives,Pyridines","67","Benzothiazoles,2-Aminothiophenol,2-(4-Aminophenyl)Benzothiazole","11976","88.755","90.698"
"Information and communication technologies in SMES: Competitiveness analysis","Khakimov, A.| Karlinskiy, V.| Rakhmatullin, R.","3","57205080748| 57205634129| 57210854537","2018","Journal of Entrepreneurship Education","1.4","42","0","0","70","69","Khakimov, A., Karlinskiy, V., Rakhmatullin, R. (2018).Information and communication technologies in SMES: Competitiveness analysis. Journal of Entrepreneurship Education,21(2) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85060873910&origin=resultslist","-","Article","2-s2.0-85060873910","Russian Academy of Education| Perm State National Research University","60070989| 60023914| 60095509","Russian Academy of Education| Perm State University| Bashkir State Agrarian University","Russian Federation","1403| 1408| 2002| 3304","Business and International Management| Strategy and Management| Economics and Econometrics| Education","Industry,Information Systems,Research","254","Enterprise Resource Planning Systems,ERP Implementation,Critical Success Factors","552","85.542","96.004"
"Assessing risks of respiratory organs diseases and co-morbid pathology in children caused by ambient air contamination with technogenic chemicals (cohort study)","Maklakova, O.A.","1","55619050900","2019","Health Risk Analysis","0.78","14","0","0","60","60","Maklakova, O.A. (2019).Assessing risks of respiratory organs diseases and co-morbid pathology in children caused by ambient air contamination with technogenic chemicals (cohort study). Health Risk Analysis,(2) 56-63","https://www.scopus.com/record/display.url?eid=2-s2.0-85071359609&origin=resultslist","10.21668/HEALTH.RISK/2019.2.06","Article","2-s2.0-85071359609","Perm State National Research University","60107400| 60023914","Federal Scientific Center for Medical and Preventive Health Risk Management Technologies| Perm State University","Russian Federation","2718| 2719| 2739","Health Informatics| Health Policy| Public Health, Environmental and Occupational Health","Sudden Infant Death,Anoxia,Respiration","777","Physical Development,Russian North,Nenets","26696","35.141","82.004"
"On the possibility of using epoxy prepregs for carcass-inflatable nanosatellite antennas","Garishin, O.K.| Svistkov, A.L.| Belyaev, A.Y.| Gilev, V.G.","4","6602216386| 6701550738| 57210254982| 7007007149","2018","Materials Science Forum","0.78","11","0","0","70","69","Garishin, O.K., Svistkov, A.L., Belyaev, A.Y. and 1 more (...) (2018).On the possibility of using epoxy prepregs for carcass-inflatable nanosatellite antennas. Materials Science Forum,938156-163","https://www.scopus.com/record/display.url?eid=2-s2.0-85059610253&origin=resultslist","10.4028/www.scientific.net/MSF.938.156","Chapter","2-s2.0-85059610253","Perm State National Research University| RAS - Institute of Continuous Media Mechanics, Ural Branch","60026928| 60023914","Institute of Continuous Media Mechanics of the Ural Branch of Russian Academy of Science| Perm State University","Russian Federation","2210| 2211| 2500| 3104","Mechanical Engineering| Mechanics of Materials| General Materials Science| Condensed Matter Physics","Structure (Composition),Airships,Cables","973","Wrinkle,Inflatable Structures,Solar Sails","6214","36.881","83.803"
"Recyclization of Pyrrolediones with Arylaminoindenones. Synthesis of Indeno[1,2-b]pyridines","Dmitriev, M.V.| Silaichev, P.S.| Lesnikova, K.V.| Zheleznova, M.A.| Ezhikova, M.A.| Kodess, M.I.| Maslivets, A.N.","7","35094965000| 8521794900| 57204580455| 56454417300| 8320469300| 7004630077| 7003775887","2018","Russian Journal of Organic Chemistry","0.87","19","0","0","70","69","Dmitriev, M.V., Silaichev, P.S., Lesnikova, K.V. and 4 more (...) (2018).Recyclization of Pyrrolediones with Arylaminoindenones. Synthesis of Indeno[1,2-b]pyridines. Russian Journal of Organic Chemistry,54(9) 1358-1362","https://www.scopus.com/record/display.url?eid=2-s2.0-85056279896&origin=resultslist","10.1134/S1070428018090154","Article","2-s2.0-85056279896","Perm State National Research University| Russian Academy of Sciences| RAS - Postovsky Institute of Organic Synthesis, Ural Branch","60023914| 60021331| 60108903","Perm State University| Russian Academy of Sciences| Postovsky Institute of Organic Synthesis of Ural Division of Russian Academy of Sciences","Russian Federation","1605","Organic Chemistry","Synthesis (Chemical),Cycloaddition Reaction,Cyclization","882","Dione,Pyrroles,Pyrrolo(1,2-A)Quinoxaline","26228","29.585","63.485"
"Conjecture on reflectionlessness of blood-vascular system as a wave-conducting medium","Goldobin, D.S.| Mizeva, I.A.","2","8368187600| 26635594100","2017","IOP Conference Series: Materials Science and Engineering","0.54","9","0","0","74","73","Goldobin, D.S., Mizeva, I.A. (2017).Conjecture on reflectionlessness of blood-vascular system as a wave-conducting medium. IOP Conference Series: Materials Science and Engineering,208(1) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85023199008&origin=resultslist","10.1088/1757-899X/208/1/012015","Conference Paper","2-s2.0-85023199008","Perm State National Research University| RAS - Institute of Continuous Media Mechanics, Ural Branch","60026928| 60023914","Institute of Continuous Media Mechanics of the Ural Branch of Russian Academy of Science| Perm State University","Russian Federation","2200| 2500","General Engineering| General Materials Science","Waves,Water Waves,Wave Energy Conversion","284","Planetary Waves,Run,Tsunamis","40971","77.912","54.154"
"Kainate receptors are the key to understanding synaptic plasticity, learning and memory (Review)","Popov, A.V.| Kushnireva, L.A.| Doronin, M.S.| Henley, J.M.","4","57199771523| 57200116940| 57213191348| 7103072689","2017","Sovremennye Tehnologii v Medicine","1.08","26","0","0","74","73","Popov, A.V., Kushnireva, L.A., Doronin, M.S. and 1 more (...) (2017).Kainate receptors are the key to understanding synaptic plasticity, learning and memory (Review). Sovremennye Tehnologii v Medicine,9(4) 228-237","https://www.scopus.com/record/display.url?eid=2-s2.0-85039781427&origin=resultslist","10.17691/stm2017.9.4.28","Review","2-s2.0-85039781427","University of Bristol| Perm State National Research University| Nizhny Novgorod State University","60008673| 60023914| 60001888| 60020650","Lobachevsky State University of Nizhni Novgorod| Perm State University| MRC Centre for Synaptic Plasticity| University of Bristol","United Kingdom| Russian Federation","1300","General Biochemistry,Genetics and Molecular Biology","Synapses,N-Methyl-D-Aspartate Receptors,AMPA Receptors","818","Kainic Acid Receptors,Neuropilins,Glutamate Receptors","20009","59.639","73.461"
"Solubility in the diagonal sections of the 2KCl + Ca(NO3)2 ⇆ 2KNO3 + CaCl2–H2O system","Kudryashova, O.S.| Kistanova, N.S.","2","6601985658| 6507275476","2016","Russian Journal of Inorganic Chemistry","0.11","7","0","0","75","72","Kudryashova, O.S., Kistanova, N.S. (2016).Solubility in the diagonal sections of the 2KCl + Ca(NO3)2 ⇆ 2KNO3 + CaCl2–H2O system. Russian Journal of Inorganic Chemistry,61(12) 1596-1600","https://www.scopus.com/record/display.url?eid=2-s2.0-85001948937&origin=resultslist","10.1134/S0036023616120093","Article","2-s2.0-85001948937","Perm State National Research University","60023914| 60108744","Perm State University| Institute of Natural Science of Perm State University","Russian Federation","1604| 1606| 2501","Inorganic Chemistry| Physical and Theoretical Chemistry| Materials Science (miscellaneous)","Phase Change Materials,Heat Storage,Thermal Energy","1069","Heat Storage,Molten Salts,Sodium Nitrates","25120","86.145","92.932"
"UK general election: Victory of two-partism or move to polarized pluralism system?","Shein, S.A.","1","57192277069","2016","World Economy and International Relations","4.25","70","0","0","75","72","Shein, S.A. (2016).UK general election: Victory of two-partism or move to polarized pluralism system?. World Economy and International Relations,60(12) 51-61","https://www.scopus.com/record/display.url?eid=2-s2.0-85002724917&origin=resultslist","10.20542/0131-2227-2016-60-12-51-61","Article","2-s2.0-85002724917","Perm State National Research University","60023914","Perm State University","Russian Federation","2002| 3320","Economics and Econometrics| Political Science and International Relations","Party,Election,Voter","172","Green Party,Electoral Success,Parliament","50618","86.479","27.019"
"Hydroecological characteristic of coal-mining regions with crucial anthropogenic load (in the case study of the Yaiva river basin)","Berezina, O.A.| Maksimovich, N.G.| Pyankov, S.V.","3","56074752600| 56909846600| 6506152923","2018","IOP Conference Series: Earth and Environmental Science","1.84","26","0","0","70","69","Berezina, O.A., Maksimovich, N.G., Pyankov, S.V. (2018).Hydroecological characteristic of coal-mining regions with crucial anthropogenic load (in the case study of the Yaiva river basin). IOP Conference Series: Earth and Environmental Science,107(1) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85042207527&origin=resultslist","10.1088/1755-1315/107/1/012001","Conference Paper","2-s2.0-85042207527","Perm State National Research University","60023914","Perm State University","Russian Federation","1900| 2300","General Earth and Planetary Sciences| General Environmental Science","-","-","-","-","-","-"
"Thematic and paradigm models of the concept system of science (a case study of advanced research in Russian linguistics)","Belousov, K.I.| Baranov, D.A.| Erofeeva, E.V.","3","56331104300| 56330090600| 55932222100","2018","Epistemology and Philosophy of Science","0.91","11","0","0","70","69","Belousov, K.I., Baranov, D.A., Erofeeva, E.V. (2018).Thematic and paradigm models of the concept system of science (a case study of advanced research in Russian linguistics). Epistemology and Philosophy of Science,55(1) 184-203","https://www.scopus.com/record/display.url?eid=2-s2.0-85047639186&origin=resultslist","10.5840/eps201855116","Article","2-s2.0-85047639186","Perm State National Research University","60023914","Perm State University","Russian Federation","1207| 1211","History and Philosophy of Science| Philosophy","Publications,Periodicals As Topic,Research","275","Hirsch Index,Self-Citation,Journal Impact Factor","923","87.617","99.016"
"Britain parties as actors of scottish regionalism","Grabevnik, M.","1","57200084527","2017","Sovremennaya Evropa","0.36","7","0","0","74","73","Grabevnik, M. (2017).Britain parties as actors of scottish regionalism. Sovremennaya Evropa,75(3) 133-142","https://www.scopus.com/record/display.url?eid=2-s2.0-85039151730&origin=resultslist","-","Article","2-s2.0-85039151730","Perm State National Research University","60023914","Perm State University","Russian Federation","2002| 3320","Economics and Econometrics| Political Science and International Relations","Party,Election,Voter","172","Party Member,Leadership Elections,Political Finance","11522","86.479","85.971"
