

"Title","Authors","Number of Authors","Scopus Author Ids","Year","Scopus Source title","Field-Weighted View Impact","Views","Citations","Field-Weighted Citation Impact","Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile","Reference","Abstract","DOI","Publication type","EID","Institutions","Scopus Affiliation IDs","Scopus Affiliation names","Country/Region","All Science Journal Classification (ASJC) code","All Science Journal Classification (ASJC) field name","Topic Cluster name","Topic Cluster number","Topic name","Topic number","Topic Cluster Prominence Percentile","Topic Prominence Percentile"
"Interaction between NiOx and MWСNT in NiOx/MWСNTs composite: XANES and XPS study","Shmatko, V.| Leontyeva, D.| Nevzorova, N.| Smirnova, N.| Brzhezinskaya, M.| Yalovega, G.","6","35273574900| 55918764100| 57193758728| 16415361500| 6508103314| 6603929775","2017","Journal of Electron Spectroscopy and Related Phenomena","4.37","90","3","0.34","46","56","Shmatko, V., Leontyeva, D., Nevzorova, N. and 3 more (...) (2017).Interaction between NiOx and MWСNT in NiOx/MWСNTs composite: XANES and XPS study. Journal of Electron Spectroscopy and Related Phenomena,22076-80","https://www.scopus.com/record/display.url?eid=2-s2.0-85016417192&origin=resultslist","10.1016/j.elspec.2017.03.016","Article","2-s2.0-85016417192","Platov South-Russian State Polytechnic University| Southern Federal University| Helmholtz Centre Berlin for Materials and Energy","60025383| 60070958| 60004017","Southern Federal University| Platov South-Russian State Polytechnic University (NPI)| Helmholtz-Zentrum Berlin für Materialien und Energie (HZB)","Germany| Russian Federation","1606| 1607| 2504| 3104| 3107| 3108","Physical and Theoretical Chemistry| Spectroscopy| Electronic, Optical and Magnetic Materials| Condensed Matter Physics| Atomic and Molecular Physics, and Optics| Radiation","Secondary Batteries,Electric Batteries,Lithium Alloys","30","Oxygen Production,Electrocatalysts,Water Splitting","4025","100","99.997"
"Features of zone thermal recrystallization of germaniun layers grown on silicon substrates from a discrete source","Chebotarev, S.N.| Yatsenko, A.N.| Lunin, L.S.","3","36458108000| 57193605051| 7004378221","2017","Solid State Phenomena","3.81","46","3","1.81","46","15","Chebotarev, S.N., Yatsenko, A.N., Lunin, L.S. (2017).Features of zone thermal recrystallization of germaniun layers grown on silicon substrates from a discrete source. Solid State Phenomena,265620-626","https://www.scopus.com/record/display.url?eid=2-s2.0-85031125840&origin=resultslist","10.4028/www.scientific.net/SSP.265.620","Conference Paper","2-s2.0-85031125840","Platov South-Russian State Polytechnic University| Russian Academy of Sciences","60070958| 60085215","Platov South-Russian State Polytechnic University (NPI)| Southern Scientific Centre, Russian Academy of Sciences","Russian Federation","2500| 3104| 3107","General Materials Science| Condensed Matter Physics| Atomic and Molecular Physics, and Optics","Chemical Sensors,Gas Detectors,Volatile Organic Compounds","1062","Ion Beams,Gallium Arsenides,Growth Substances","73314","73.226","23.332"
"Innovative strategy for improving the efficiency of industrial enterprises management","Lubnina, A.A.| Shinkevich, M.V.| Yalunina, E.N.| Gaidamashko, I.V.| Savderova, A.F.| Komissarova, M.A.","6","57142519100| 57193995364| 57192938687| 57192274957| 57201311568| 57000351700","2018","Espacios","1.12","45","3","0.53","39","46","Lubnina, A.A., Shinkevich, M.V., Yalunina, E.N. and 3 more (...) (2018).Innovative strategy for improving the efficiency of industrial enterprises management. Espacios,39(9) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85044253591&origin=resultslist","-","Article","2-s2.0-85044253591","Moscow Technological University| Platov South-Russian State Polytechnic University| Ural State University of Economics| Chuvash State University named after I.N. Ulyanova| Kazan National Research Technological University","60105002| 60021535| 60096204| 60011928| 60070958","Kazan National Research Technological University| Ural State University of Economics| MIREA - Russian Technological University (RTU MIREA)| Chuvash State University| Platov South-Russian State Polytechnic University (NPI)","Russian Federation","1403| 1405| 1803","Business and International Management| Management of Technology and Innovation| Management Science and Operations Research","Students,Russian,Education","1114","Textile Industry,Innovative Development,Hotel Services","50357","77.644","90.355"
"Variation of the photoluminescence spectrum of InAs/GaAs heterostructures grown by ion-beam deposition","Pashchenko, A.S.| Lunin, L.S.| Danilina, E.M.| Chebotarev, S.N.","4","42762051600| 7004378221| 57202417228| 36458108000","2018","Beilstein Journal of Nanotechnology","2.1","38","3","0.33","39","56","Pashchenko, A.S., Lunin, L.S., Danilina, E.M. and 1 more (...) (2018).Variation of the photoluminescence spectrum of InAs/GaAs heterostructures grown by ion-beam deposition. Beilstein Journal of Nanotechnology,9(1) 2794-2801","https://www.scopus.com/record/display.url?eid=2-s2.0-85056251331&origin=resultslist","10.3762/bjnano.9.261","Article","2-s2.0-85056251331","Platov South-Russian State Polytechnic University| Russian Academy of Sciences","60085215| 60070958","Southern Scientific Centre, Russian Academy of Sciences| Platov South-Russian State Polytechnic University (NPI)","Russian Federation","2208| 2500| 3100","Electrical and Electronic Engineering| General Materials Science| General Physics and Astronomy","Semiconductor Quantum Dots,Semiconductor Quantum Wells,Gallium Arsenide","59","Gallium Arsenides,Ingaas,Quantum Dots","221","81.058","87.142"
"Selection of stator yoke height of traction switched reluctance motor","Ptakh, G.K.| Zvezdunov, D.A.| Mustafaev, R.R.","3","6506419652| 56441755400| 56441280800","2016","2016 2nd International Conference on Industrial Engineering, Applications and Manufacturing, ICIEAM 2016 - Proceedings","0.37","4","3","0.44","50","50","Ptakh, G.K., Zvezdunov, D.A., Mustafaev, R.R. (2016).Selection of stator yoke height of traction switched reluctance motor. 2016 2nd International Conference on Industrial Engineering, Applications and Manufacturing, ICIEAM 2016 - Proceedings,","https://www.scopus.com/record/display.url?eid=2-s2.0-85019170601&origin=resultslist","10.1109/ICIEAM.2016.7911513","Conference Paper","2-s2.0-85019170601","Platov South-Russian State Polytechnic University","60070958| 118495596","Platov South-Russian State Polytechnic University (NPI)| VIEM Ltd","Russian Federation","2209| 2606| 2611","Industrial and Manufacturing Engineering| Control and Optimization| Modeling and Simulation","Permanent Magnets,Induction Motors,Synchronous Motors","118","Switched Reluctance Motor,Permanent Magnet Synchronous Motor,Acoustic Noise","13886","86.948","89.618"
"Mine Waters of the Eastern Donbass and Their Effect on the Chemistry of Groundwater and Surface Water in the Region","Gavrishin, A.I.","1","6602268335","2018","Water Resources","0.36","8","3","0.48","39","48","Gavrishin, A.I. (2018).Mine Waters of the Eastern Donbass and Their Effect on the Chemistry of Groundwater and Surface Water in the Region. Water Resources,45(5) 785-794","https://www.scopus.com/record/display.url?eid=2-s2.0-85052876130&origin=resultslist","10.1134/S0097807818050081","Article","2-s2.0-85052876130","Platov South-Russian State Polytechnic University","60070958","Platov South-Russian State Polytechnic University (NPI)","Russian Federation","2312","Water Science and Technology","Rivers,Scour,Sediment Transport","468","River Channel,Overbank Sediment,Chemostratigraphy","22691","68.139","82.719"
"Comparative analysis of catalytic activity in complex NiO-CuO-Fe2O3-Cr2O3 oxide system of different production technologies","Chernyshev, V.M.| Shabelskaya, N.P.","2","57090009300| 56011930200","2016","Materials Science Forum","1.99","29","3","1.45","50","20","Chernyshev, V.M., Shabelskaya, N.P. (2016).Comparative analysis of catalytic activity in complex NiO-CuO-Fe2O3-Cr2O3 oxide system of different production technologies. Materials Science Forum,870118-122","https://www.scopus.com/record/display.url?eid=2-s2.0-84988354611&origin=resultslist","10.4028/www.scientific.net/MSF.870.118","Conference Paper","2-s2.0-84988354611","Platov South-Russian State Polytechnic University","60070958","Platov South-Russian State Polytechnic University (NPI)","Russian Federation","2210| 2211| 2500| 3104","Mechanical Engineering| Mechanics of Materials| General Materials Science| Condensed Matter Physics","Ferrites,Saturation Magnetization,Magnetic Properties","501","Spinell,Chromites,Pyrochlore","17621","77.711","86.921"
"Definition of weber-ampere characteristics of electrical devices harmonic balance method in solving inverse problems of diagnostics","Grechikhin, V.V.| Lankin, A.M.| Lankin, M.V.","3","6603384958| 57038765400| 57163565200","2016","2016 2nd International Conference on Industrial Engineering, Applications and Manufacturing, ICIEAM 2016 - Proceedings","0.65","9","3","1.31","50","22","Grechikhin, V.V., Lankin, A.M., Lankin, M.V. (2016).Definition of weber-ampere characteristics of electrical devices harmonic balance method in solving inverse problems of diagnostics. 2016 2nd International Conference on Industrial Engineering, Applications and Manufacturing, ICIEAM 2016 - Proceedings,","https://www.scopus.com/record/display.url?eid=2-s2.0-85019228479&origin=resultslist","10.1109/ICIEAM.2016.7911612","Conference Paper","2-s2.0-85019228479","Platov South-Russian State Polytechnic University","60070958","Platov South-Russian State Polytechnic University (NPI)","Russian Federation","2209| 2606| 2611","Industrial and Manufacturing Engineering| Control and Optimization| Modeling and Simulation","Tomography,Electric Impedance Tomography,Electric Impedance Measurement","1055","Computer Assisted Impedance Tomography,Harmonic Balance,Magnets","97403","39.491","46.042"
"The control of dosing pumps by modern electric drive","Lobov, B.| Mikitinskiy, A.| Kolpachshan, P.","3","57207629874| 57194217384| 57205237093","2016","2016 2nd International Conference on Industrial Engineering, Applications and Manufacturing, ICIEAM 2016 - Proceedings","1.02","18","3","0.87","50","33","Lobov, B., Mikitinskiy, A., Kolpachshan, P. (2016).The control of dosing pumps by modern electric drive. 2016 2nd International Conference on Industrial Engineering, Applications and Manufacturing, ICIEAM 2016 - Proceedings,","https://www.scopus.com/record/display.url?eid=2-s2.0-85019227918&origin=resultslist","10.1109/ICIEAM.2016.7911499","Conference Paper","2-s2.0-85019227918","Platov South-Russian State Polytechnic University| Rostov State Transport University","60070958| 60103713","Platov South-Russian State Polytechnic University (NPI)| Rostov State Transport University","Russian Federation","2209| 2606| 2611","Industrial and Manufacturing Engineering| Control and Optimization| Modeling and Simulation","Water Distribution Systems,Water Supply Systems,Pipelines","943","Centrifugal Pumps,Variable Speed Drives,Pumping","57226","53.815","59.953"
"Mathematical methods in geometrization of coal field","Shurygin, D.N.| Kalinchenko, V.M.| Tkachev, V.A.| Tretyak, Y.A.","4","57190010156| 57196260940| 57196262558| 57193877351","2017","IOP Conference Series: Earth and Environmental Science","1.33","20","3","1.92","46","14","Shurygin, D.N., Kalinchenko, V.M., Tkachev, V.A. and 1 more (...) (2017).Mathematical methods in geometrization of coal field. IOP Conference Series: Earth and Environmental Science,87(5) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85032452091&origin=resultslist","10.1088/1755-1315/87/5/052026","Conference Paper","2-s2.0-85032452091","Platov South-Russian State Polytechnic University","60070958","Platov South-Russian State Polytechnic University (NPI)","Russian Federation","1900| 2300","General Earth and Planetary Sciences| General Environmental Science","Mines,Mining,Models","1203","Open Pit Mine,Production/Scheduling,Surface Mining","9739","30.723","93.812"
"Fatigue Strength of Microalloyed Hot-Deformed Powder Steels","Dorofeev, Y.G.| Dorofeev, V.Y.| Kochkarova, K.S.","3","7004969776| 14047927200| 55938746200","2015","Metallurgist","1","29","3","0.12","53","67","Dorofeev, Y.G., Dorofeev, V.Y., Kochkarova, K.S. (2015).Fatigue Strength of Microalloyed Hot-Deformed Powder Steels. Metallurgist,58(11-12) 1032-1037","https://www.scopus.com/record/display.url?eid=2-s2.0-84953365446&origin=resultslist","10.1007/s11015-015-0036-2","Article","2-s2.0-84953365446","Platov South-Russian State Polytechnic University","60070958| 60084647","Platov South-Russian State Polytechnic University (NPI)| North-Caucasian State Humanitarian Technological Academy","Russian Federation","2211| 2505| 2506| 3104","Mechanics of Materials| Materials Chemistry| Metals and Alloys| Condensed Matter Physics","Powder Metallurgy,Sintering,Compaction","1417","Steel Powder Metallurgy,Sinter,Molybdenum Steel","4094","4.284","78.957"
"Method for optimal design electromagnets of high-precision systems for positioning objects in a horizontal plane","Balaban, A.L.| Bakhvalov, Y.| Grechikhin, V.V.| Shaykhutdinov, D.V.","4","57202387600| 6602071486| 6603384958| 53664477800","2018","Journal of Engineering and Applied Sciences","1.75","31","3","0.68","39","39","Balaban, A.L., Bakhvalov, Y., Grechikhin, V.V. and 1 more (...) (2018).Method for optimal design electromagnets of high-precision systems for positioning objects in a horizontal plane. Journal of Engineering and Applied Sciences,13(7) 1696-1700","https://www.scopus.com/record/display.url?eid=2-s2.0-85048176401&origin=resultslist","10.3923/jeasci.2018.1696.1700","Article","2-s2.0-85048176401","Platov South-Russian State Polytechnic University","60070958","Platov South-Russian State Polytechnic University (NPI)","Russian Federation","2200","General Engineering","Tomography,Electric Impedance Tomography,Electric Impedance Measurement","1055","Computer Assisted Impedance Tomography,Harmonic Balance,Magnets","97403","39.491","46.042"
"Quinary InAlGaPAs/GaAs solid solutions grown by temperature gradient zone melting","Arustamyan, D.A.| Lunina, M.L.| Lunin, L.S.| Kazakova, A.E.","4","57191250945| 25927301900| 7004378221| 57196022654","2017","Journal of Physics: Conference Series","3.52","56","3","1.9","46","14","Arustamyan, D.A., Lunina, M.L., Lunin, L.S. and 1 more (...) (2017).Quinary InAlGaPAs/GaAs solid solutions grown by temperature gradient zone melting. Journal of Physics: Conference Series,917(3) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85036453578&origin=resultslist","10.1088/1742-6596/917/3/032016","Conference Paper","2-s2.0-85036453578","Platov South-Russian State Polytechnic University| Russian Academy of Sciences","60070958| 60021331| 60085215","Platov South-Russian State Polytechnic University (NPI)| Russian Academy of Sciences| Southern Scientific Centre, Russian Academy of Sciences","Russian Federation","3100","General Physics and Astronomy","Chemical Sensors,Gas Detectors,Volatile Organic Compounds","1062","Ion Beams,Gallium Arsenides,Growth Substances","73314","73.226","23.332"
