
"Title","Authors","Number of Authors","Scopus Author Ids","Year","Scopus Source title","Field-Weighted View Impact","Views","Citations","Field-Weighted Citation Impact","Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile","Reference","Abstract","DOI","Publication type","EID","Institutions","Scopus Affiliation IDs","Scopus Affiliation names","Country/Region","All Science Journal Classification (ASJC) code","All Science Journal Classification (ASJC) field name","Topic Cluster name","Topic Cluster number","Topic name","Topic number","Topic Cluster Prominence Percentile","Topic Prominence Percentile"
"Improvement of strength and stiffness of components of main struts with foundation in wooden frame buildings","Rimshin, V.I.| Labudin, B.V.| Melekhov, V.I.| Orlov, A.| Kurbatov, V.L.","5","56258934600| 57191523557| 36884074300| 57194066090| 55857581800","2018","ARPN Journal of Engineering and Applied Sciences","4.07","72","20","4.56","6","4","Rimshin, V.I., Labudin, B.V., Melekhov, V.I. and 2 more (...) (2018).Improvement of strength and stiffness of components of main struts with foundation in wooden frame buildings. ARPN Journal of Engineering and Applied Sciences,13(11) 3851-3856","https://www.scopus.com/record/display.url?eid=2-s2.0-85048889979&origin=resultslist","-","Article","2-s2.0-85048889979","Northern Arctic Federal University| Moscow State University of Civil Engineering| Belgorod State Technological University","60024799| 60104901| 60075341| 60109683","Moscow State University of Civil Engineering| Northern (Arctic) Federal University| Belgorod State Technological University named after V.G.Shoukhov| North-Caucasian Branch of Belgorod State Technological University named after V.G. Shukhov","Russian Federation","2200","General Engineering","Pressure Vessels,Finite Element Method,Stresses","1354","Roundwood,Footbridges,Latin Hypercube Sampling","22623","13.722","81.44"
"Reproducibility of fluctuating asymmetry measurements in plants: Sources of variation and implications for study design","Kozlov, M.V.| Cornelissen, T.| Gavrikov, D.E.| Kunavin, M.A.| Lama, A.D.| Milligan, J.R.| Zverev, V.| Zvereva, E.L.","8","55538935300| 6602224896| 12771595500| 56089688500| 56312993700| 24381848700| 16302851900| 7005763431","2017","Ecological Indicators","1.84","47","19","2.13","10","12","Kozlov, M.V., Cornelissen, T., Gavrikov, D.E. and 5 more (...) (2017).Reproducibility of fluctuating asymmetry measurements in plants: Sources of variation and implications for study design. Ecological Indicators,73733-740","https://www.scopus.com/record/display.url?eid=2-s2.0-85006085708&origin=resultslist","10.1016/j.ecolind.2016.10.033","Article","2-s2.0-85006085708","Universidade Federal de São João del-Rei| Northern Arctic Federal University| University of Turku| Cleveland State University| Irkutsk State University","60006876| 60028351| 60000081| 60104901| 60006876| 60004154","Turun yliopisto| Universidade Federal de Sao Joao del-Rei| Irkutsk State University| Northern (Arctic) Federal University| Turun yliopisto| Cleveland State University","Finland| United States| Russian Federation| Brazil","1105| 1800| 2303","Ecology, Evolution, Behavior and Systematics| General Decision Sciences| Ecology","Drosophila,Drosophila Melanogaster,Genetic Selection","459","Fluctuating Asymmetry,Developmental Stability,Bilateral Symmetry","7858","79.25","80.21"
"Eigenvector ranking method as a measuring tool: Formulas for errors","Tomashevskii, L.","1","57201319425","2015","European Journal of Operational Research","0","11","19","1.49","17","19","Tomashevskii, L. (2015).Eigenvector ranking method as a measuring tool: Formulas for errors. European Journal of Operational Research,240(3) 774-780","https://www.scopus.com/record/display.url?eid=2-s2.0-84985042310&origin=resultslist","10.1016/j.ejor.2014.07.050","Article","2-s2.0-84985042310","Northern Arctic Federal University","60104901","Northern (Arctic) Federal University","Russian Federation","1700| 1802| 1803| 2611","General Computer Science| Information Systems and Management| Management Science and Operations Research| Modeling and Simulation","Decision Making,Fuzzy Sets,Models","211","Preference Relation,Pairwise Comparisons,Group Decision Making","3296","93.307","98.37"
"Health tourism in low mountains: A case study","Dunets, A.N.| Yankovskaya, V.V.| Plisova, A.B.| Mikhailova, M.V.| Vakhrushev, I.B.| Aleshko, R.A.","6","57204573412| 57209512642| 57212654939| 57219424340| 57205260247| 56588041100","2020","Entrepreneurship and Sustainability Issues","5.6","81","18","23.06","1","1","Dunets, A.N., Yankovskaya, V.V., Plisova, A.B. and 3 more (...) (2020).Health tourism in low mountains: A case study. Entrepreneurship and Sustainability Issues,7(3) 2213-2227","https://www.scopus.com/record/display.url?eid=2-s2.0-85082428480&origin=resultslist","10.9770/jesi.2020.7.3(50)","Article","2-s2.0-85082428480","V.I. Vernadsky Crimean Federal University| Northern Arctic Federal University| Altai State University| Sechenov First Moscow State Medical University| Financial Academy of the Russian Federation Government| Plekhanov Russian University of Economics","60020346| 60030998| 60032982| 60010188| 60105157| 60104901","Altai State University, Barnaul| Plekhanov Russian University of Economics| Financial University under the Government of the Russian Federation| Sechenov First Moscow State Medical University| V.I. Vernadsky Crimean Federal University| Northern (Arctic) Federal University","Russian Federation","1403| 1405| 2001| 2308","Business and International Management| Management of Technology and Innovation| Economics, Econometrics and Finance (miscellaneous)| Management, Monitoring, Policy and Law","Students,Russian,Education","1114","Russian Language,Language Picture of the World,Explanatory Dictionary","25530","77.644","98.011"
"Abrupt changes in invertebrate herbivory on woody plants at the forest–tundra ecotone","Kozlov, M.V.| Filippov, B.Y.| Zubrij, N.A.| Zverev, V.","4","55538935300| 14044909600| 55567590400| 16302851900","2015","Polar Biology","2.84","58","18","1.31","18","22","Kozlov, M.V., Filippov, B.Y., Zubrij, N.A. and 1 more (...) (2015).Abrupt changes in invertebrate herbivory on woody plants at the forest–tundra ecotone. Polar Biology,38(7) 967-974","https://www.scopus.com/record/display.url?eid=2-s2.0-84935019348&origin=resultslist","10.1007/s00300-015-1655-6","Article","2-s2.0-84935019348","Northern Arctic Federal University| University of Turku| Russian Academy of Sciences| RAS - Ural Branch","60006876| 60104901| 60108876| 60072266","Turun yliopisto| Northern (Arctic) Federal University| Institute of Ecological Problems of the North| Ural Branch, Russian Academy of Sciences","Finland| Russian Federation","1100","General Agricultural and Biological Sciences","Mites,Acari,Oribatida","719","Sarcoptiformes,Mesostigmata,Tundra","42587","25.636","32.705"
"Calculation of Shear Stability of Conjugation of the Main Pillars with the Foundation in Wooden Frame Buildings","Rimshin, V.| Labudin, B.| Morozov, V.| Orlov, A.| Kazarian, A.| Kazaryan, V.","6","56258934600| 57191523557| 57194070725| 57194066090| 24385442200| 57209260864","2019","Advances in Intelligent Systems and Computing","3.59","41","18","18.08","3","1","Rimshin, V., Labudin, B., Morozov, V. and 3 more (...) (2019).Calculation of Shear Stability of Conjugation of the Main Pillars with the Foundation in Wooden Frame Buildings. Advances in Intelligent Systems and Computing,983867-876","https://www.scopus.com/record/display.url?eid=2-s2.0-85067025963&origin=resultslist","10.1007/978-3-030-19868-8_85","Conference Paper","2-s2.0-85067025963","Northern Arctic Federal University| Moscow State University of Civil Engineering","60024799| 60104901| 112888589","Moscow State University of Civil Engineering| Northern (Arctic) Federal University| JSC Research Center of Construction","Russian Federation","1700| 2207","General Computer Science| Control and Systems Engineering","Pressure Vessels,Finite Element Method,Stresses","1354","Roundwood,Footbridges,Latin Hypercube Sampling","22623","13.722","81.44"
"Climate Warming as a Possible Trigger of Keystone Mussel Population Decline in Oligotrophic Rivers at the Continental Scale","Bolotov, I.N.| Makhrov, A.A.| Gofarov, M.Y.| Aksenova, O.V.| Aspholm, P.E.| Bespalaya, Y.V.| Kabakov, M.B.| Kolosova, Y.S.| Kondakov, A.V.| Ofenböck, T.| Ostrovsky, A.N.| Popov, I.Y.| Von Proschwitz, T.| Rudzite, M.| Rudzitis, M.| Sokolova, S.E.| Valovirta, I.| Vikhrev, I.V.| Vinarski, M.V.| Zotin, A.A.","20","6701755786| 6602570438| 55631423000| 55631592600| 6602447372| 16309092500| 57200246563| 13608329600| 56043466700| 7801655439| 7006567322| 55427914900| 11439478700| 55631277500| 55631443000| 55631569500| 6602283298| 55631417200| 16240374700| 36897591900","2018","Scientific Reports","7.55","187","17","1.39","8","21","Bolotov, I.N., Makhrov, A.A., Gofarov, M.Y. and 17 more (...) (2018).Climate Warming as a Possible Trigger of Keystone Mussel Population Decline in Oligotrophic Rivers at the Continental Scale. Scientific Reports,8(1) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85040463706&origin=resultslist","10.1038/s41598-017-18873-y","Article","2-s2.0-85040463706","University of Latvia| Northern Arctic Federal University| St. Petersburg State University| Norwegian Institute of Bioeconomy Research| Russian Academy of Sciences| University of Helsinki| Swedish Museum of Natural History| University of Vienna","60104901| 60021331| 60109282| 60109286| 60097365| 60021331| 60108626| 116158465| 60031888| 60025988| 60031888| 60029183| 60071043| 60002952| 60022214| 60031888| 60021331| 60101985","Northern (Arctic) Federal University| Russian Academy of Sciences| Federal Center for Integrated Arctic Research RAS| Institute of Biogeography and Genetic Resources| A.N. Severtsov Institute of Ecology and Evolution Russian Academy of Sciences| Russian Academy of Sciences| The Norwegian Institute of Bioeconomy Research| Vienna City Administration| Saint Petersburg State University| Universitat Wien| Saint Petersburg State University| Naturhistoriska riksmuseet| University of Latvia| Helsingin Yliopisto| Finnish Museum of Natural History| Saint Petersburg State University| Russian Academy of Sciences| NK Koltsov Institute of Developmental Biology RAS","Austria| Latvia| Norway| Finland| Russian Federation| Sweden","1000","Multidisciplinary","Mussels,Bivalvia,Oysters","244","Freshwater Mussels,Unionidae,Margaritifera Margaritifera","2163","72.289","95.139"
"Matrix Tool for Efficiency Assessment of Production of Building Materials and Constructions in the Digital Economy","Kuladzhi, T.| Babkin, A.| Murtazaev, S.-A.","3","57090988200| 56968223000| 57090823400","2018","Advances in Intelligent Systems and Computing","5.72","75","17","8.03","8","2","Kuladzhi, T., Babkin, A., Murtazaev, S.-A. (2018).Matrix Tool for Efficiency Assessment of Production of Building Materials and Constructions in the Digital Economy. Advances in Intelligent Systems and Computing,6921333-1346","https://www.scopus.com/record/display.url?eid=2-s2.0-85039418221&origin=resultslist","10.1007/978-3-319-70987-1_141","Conference Paper","2-s2.0-85039418221","Northern Arctic Federal University| Peter the Great St. Petersburg Polytechnic University","60104901| 60017103| 60073363","Northern (Arctic) Federal University| Peter the Great St. Petersburg Polytechnic University| Grozny State Oil Technical University named after Academician M.D. Millionshchikov","Russian Federation","1700| 2207","General Computer Science| Control and Systems Engineering","Superalloys,Creep,Nickel","817","Frost Resistance,Binders,Concretes","38919","54.217","87.987"
"Characterisation of oxidation products of 1,1-dimethylhydrazine by high-resolution orbitrap mass spectrometry","Ul'yanovskii, N.V.| Kosyakov, D.S.| Pikovskoi, I.I.| Khabarov, Y.G.","4","57217213681| 6508111520| 57193121259| 12797648900","2017","Chemosphere","3.4","110","17","1.26","12","23","Ul'yanovskii, N.V., Kosyakov, D.S., Pikovskoi, I.I. and 1 more (...) (2017).Characterisation of oxidation products of 1,1-dimethylhydrazine by high-resolution orbitrap mass spectrometry. Chemosphere,17466-75","https://www.scopus.com/record/display.url?eid=2-s2.0-85011011291&origin=resultslist","10.1016/j.chemosphere.2017.01.118","Article","2-s2.0-85011011291","Northern Arctic Federal University","60104901","Northern (Arctic) Federal University","Russian Federation","1600| 2304| 2305| 2307| 2310","General Chemistry| Environmental Chemistry| Environmental Engineering| Health, Toxicology and Mutagenesis| Pollution","Biosensors,Electrodes,Voltammetry","128","Dimazine,Hydrazines,Electrooxidation","13008","98.594","97.719"
"Formation, accumulation and development of human capital in the modern conditions","Titova, S.V.| Surikov, Yu.N.| Voronkova, O.Yu.| Skoblikova, T.V.| Safonova, I.V.| Shichiyakh, R.A.","6","57208624548| 57208010065| 57204629646| 57205630975| 57210075630| 57094051900","2019","International Journal of Economics and Business Administration","2.55","60","17","8.38","3","2","Titova, S.V., Surikov, Yu.N., Voronkova, O.Yu. and 3 more (...) (2019).Formation, accumulation and development of human capital in the modern conditions. International Journal of Economics and Business Administration,7(2) 223-230","https://www.scopus.com/record/display.url?eid=2-s2.0-85067359400&origin=resultslist","10.35808/ijeba/238","Article","2-s2.0-85067359400","Southwest State University| Northern Arctic Federal University| Altai State University| Financial Academy of the Russian Federation Government| Kuban State Agrarian University","60106850| 60104901| 60020346| 60071000| 60032982| 60005163","Kazan Innovative University named after V. G. Timiryasov| Northern (Arctic) Federal University| Altai State University, Barnaul| Southwest State University| Financial University under the Government of the Russian Federation| Kuban State Agrarian University","Russian Federation","1400| 2000","General Business,Management and Accounting| General Economics,Econometrics and Finance","Students,Russian,Education","1114","Tatarstan,Investment Attractiveness,Agroindustrial Complex","21279","77.644","98.794"
"Species Richness, Molecular Taxonomy and Biogeography of the Radicine Pond Snails (Gastropoda: Lymnaeidae) in the Old World","Aksenova, O.V.| Bolotov, I.N.| Gofarov, M.Y.| Kondakov, A.V.| Vinarski, M.V.| Bespalaya, Y.V.| Kolosova, Y.S.| Palatov, D.M.| Sokolova, S.E.| Spitsyn, V.M.| Tomilova, A.A.| Travina, O.V.| Vikhrev, I.V.","13","55631592600| 6701755786| 55631423000| 56043466700| 16240374700| 16309092500| 13608329600| 55145616200| 55631569500| 56506665600| 57196461088| 57190688554| 55631417200","2018","Scientific Reports","1.98","49","17","1.39","8","21","Aksenova, O.V., Bolotov, I.N., Gofarov, M.Y. and 10 more (...) (2018).Species Richness, Molecular Taxonomy and Biogeography of the Radicine Pond Snails (Gastropoda: Lymnaeidae) in the Old World. Scientific Reports,8(1) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85050694773&origin=resultslist","10.1038/s41598-018-29451-1","Article","2-s2.0-85050694773","Northern Arctic Federal University| St. Petersburg State University| Russian Academy of Sciences| Lomonosov Moscow State University","60104901| 60021331| 60109282| 60031888| 60007457","Northern (Arctic) Federal University| Russian Academy of Sciences| Federal Center for Integrated Arctic Research RAS| Saint Petersburg State University| Lomonosov Moscow State University","Russian Federation","1000","Multidisciplinary","Snails,Gastropoda,Slugs","1113","Lymnaeidae,Radix (Gastropoda),Snails","48779","10.977","42.781"
"Determination of transformation products of 1,1-dimethylhydrazine by gas chromatography–tandem mass spectrometry","Ul’yanovskii, N.V.| Kosyakov, D.S.| Pokryshkin, S.A.| Bogolitsyn, K.G.","4","57217213681| 6508111520| 36462948400| 6602102321","2015","Journal of Analytical Chemistry","0.94","63","16","0.82","20","34","Ul’yanovskii, N.V., Kosyakov, D.S., Pokryshkin, S.A. and 1 more (...) (2015).Determination of transformation products of 1,1-dimethylhydrazine by gas chromatography–tandem mass spectrometry. Journal of Analytical Chemistry,70(13) 1553-1560","https://www.scopus.com/record/display.url?eid=2-s2.0-84950310594&origin=resultslist","10.1134/S1061934815130080","Article","2-s2.0-84950310594","Northern Arctic Federal University","60104901","Northern (Arctic) Federal University","Russian Federation","1602","Analytical Chemistry","Biosensors,Electrodes,Voltammetry","128","Dimazine,Hydrazines,Electrooxidation","13008","98.594","97.719"
"Investigation of thermal degradation of different wood-based biofuels of the northwest region of the Russian Federation","Maryandyshev, P.| Chernov, A.| Lyubov, V.| Trouvé, G.| Brillard, A.| Brilhac, J.-F.","6","57190003442| 56692317700| 56692794100| 6701471860| 6601977665| 57204578608","2015","Journal of Thermal Analysis and Calorimetry","1.56","53","16","1.31","20","22","Maryandyshev, P., Chernov, A., Lyubov, V. and 3 more (...) (2015).Investigation of thermal degradation of different wood-based biofuels of the northwest region of the Russian Federation. Journal of Thermal Analysis and Calorimetry,122(2) 963-973","https://www.scopus.com/record/display.url?eid=2-s2.0-84943360089&origin=resultslist","10.1007/s10973-015-4798-3","Article","2-s2.0-84943360089","Université de Haute-Alsace| Northern Arctic Federal University","60104901| 60027814","Northern (Arctic) Federal University| Universite de Haute Alsace","France| Russian Federation","1606| 3104","Physical and Theoretical Chemistry| Condensed Matter Physics","Gasification,Pyrolysis,Coal","87","Torrefaction,Briquettes,Pelleting","775","98.327","99.842"
"DNA barcoding reveals invasion of two cryptic Sinanodonta mussel species (Bivalvia: Unionidae) into the largest Siberian river","Bespalaya, Y.V.| Bolotov, I.N.| Aksenova, O.V.| Gofarov, M.Y.| Kondakov, A.V.| Vikhrev, I.V.| Vinarski, M.V.","7","16309092500| 6701755786| 55631592600| 55631423000| 56043466700| 55631417200| 16240374700","2018","Limnologica","1.49","30","16","3.01","8","7","Bespalaya, Y.V., Bolotov, I.N., Aksenova, O.V. and 4 more (...) (2018).DNA barcoding reveals invasion of two cryptic Sinanodonta mussel species (Bivalvia: Unionidae) into the largest Siberian river. Limnologica,6994-102","https://www.scopus.com/record/display.url?eid=2-s2.0-85044356805&origin=resultslist","10.1016/j.limno.2017.11.009","Article","2-s2.0-85044356805","Northern Arctic Federal University| St. Petersburg State University| Russian Academy of Sciences","60021331| 60109282| 60104901| 60031888","Russian Academy of Sciences| Federal Center for Integrated Arctic Research RAS| Northern (Arctic) Federal University| Saint Petersburg State University","Russian Federation","1104","Aquatic Science","Mussels,Bivalvia,Oysters","244","Freshwater Mussels,Unionidae,Margaritifera Margaritifera","2163","72.289","95.139"
"Ecosystem and human health assessment in relation to aquatic environment pollution by heavy metals: Case study of the Murmansk region, northwest of the Kola Peninsula, Russia","Moiseenko, T.I.| Morgunov, B.A.| Gashkina, N.A.| Megorskiy, V.V.| Pesiakova, A.A.","5","7003808865| 57140541400| 8072943400| 57202900776| 57200699838","2018","Environmental Research Letters","3.2","84","15","2","9","14","Moiseenko, T.I., Morgunov, B.A., Gashkina, N.A. and 2 more (...) (2018).Ecosystem and human health assessment in relation to aquatic environment pollution by heavy metals: Case study of the Murmansk region, northwest of the Kola Peninsula, Russia. Environmental Research Letters,13(6) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85049730477&origin=resultslist","10.1088/1748-9326/aab5d2","Article","2-s2.0-85049730477","Northern Arctic Federal University| Russian Academy of Sciences| Higher School of Economics","60021331| 60084533| 60020513| 60122665| 60021331| 60104901","Russian Academy of Sciences| Vernadsky Institute of Geochemistry and Analytical Chemistry of Russian Academу of Sciences| National Research University Higher School of Economics| Research Centre for Human Adaptation in the Arctic Kola Science Centre of the Russian Academy of Sci| Russian Academy of Sciences| Northern (Arctic) Federal University","Russian Federation","2105| 2300| 2739","Renewable Energy, Sustainability and the Environment| General Environmental Science| Public Health, Environmental and Occupational Health","Tailings,Mines,Mining","1082","Pelagic Zone,Typha Angustifolia,Zoobenthos","61729","33.534","41.136"
"Spectral band localization for schrödinger operators on discrete periodic graphs","Korotyaev, E.| Saburova, N.","2","7004622841| 56194740100","2015","Proceedings of the American Mathematical Society","1.6","19","15","2.66","21","9","Korotyaev, E., Saburova, N. (2015).Spectral band localization for schrödinger operators on discrete periodic graphs. Proceedings of the American Mathematical Society,143(9) 3951-3967","https://www.scopus.com/record/display.url?eid=2-s2.0-84932631911&origin=resultslist","10.1090/S0002-9939-2015-12586-5","Article","2-s2.0-84932631911","Northern Arctic Federal University| St. Petersburg State University","60031888| 60104901","Saint Petersburg State University| Northern (Arctic) Federal University","Russian Federation","2600| 2604","General Mathematics| Applied Mathematics","Stochastic Differential Equations,Fractional Brownian Motion,Random Walk","467","Hyperbolicity,Infinite Graphs,Dirichlet Form","28184","46.319","68.486"
"Load-to-failure bending test of wood composite beams connected by gang nail","Karelskiy, A.V.| Zhuravleva, T.P.| Labudin, B.V.","3","57191523933| 57191528158| 57191523557","2015","Magazine of Civil Engineering","0.82","36","14","0.13","23","67","Karelskiy, A.V., Zhuravleva, T.P., Labudin, B.V. (2015).Load-to-failure bending test of wood composite beams connected by gang nail. Magazine of Civil Engineering,54(2) 77-85","https://www.scopus.com/record/display.url?eid=2-s2.0-84991409274&origin=resultslist","10.5862/MCE.54.9","Article","2-s2.0-84991409274","Northern Arctic Federal University","60104901","Northern (Arctic) Federal University","Russian Federation","2205| 2215","Civil and Structural Engineering| Building and Construction","Wood,Timber,Wood Products","302","Dowels,Glulam,Joints (Wood)","17212","73.628","83.543"
"Understanding the permafrost–hydrate system and associated methane releases in the east siberian arctic shelf","Shakhova, N.| Semiletov, I.| Chuvilin, E.","3","56236490600| 7004334437| 6602176146","2019","Geosciences (Switzerland)","4.25","62","14","3.48","4","6","Shakhova, N., Semiletov, I., Chuvilin, E. (2019).Understanding the permafrost–hydrate system and associated methane releases in the east siberian arctic shelf. Geosciences (Switzerland),9(6) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85067921661&origin=resultslist","10.3390/geosciences9060251","Article","2-s2.0-85067921661","RAS - Ilyichov Pacific Oceanological Institute, Far Eastern Branch| Northern Arctic Federal University| University of Alaska Fairbanks| Tomsk Polytechnic University| Skolkovo Institute of Science and Technology| Russian Academy of Sciences| Moscow Institute of Physics and Technology","60024069| 60011976| 60019512| 60021331| 60000308| 60104901| 60107405","Tomsk Polytechnic University| University of Alaska Fairbanks| V.I. Il'ichev Pacific Oceanological Institute| Russian Academy of Sciences| Moscow Institute of Physics and Technology| Northern (Arctic) Federal University| Skolkovo Institute of Science and Technology","United States| Russian Federation","1900","General Earth and Planetary Sciences","Glaciers,Holocene,Glacial Geology","103","Permafrost,Kara Sea,Talik","21902","90.83","83.562"
"Spectrophotometric determination of hydrazine, methylhydrazine, and 1,1-dimethylhydrazine with preliminary derivatization by 5-nitro-2-furaldehyde","Kosyakov, D.S.| Amosov, A.S.| Ul’yanovskii, N.V.| Ladesov, A.V.| Khabarov, Y.G.| Shpigun, O.A.","6","6508111520| 57193507793| 57217213681| 56604191000| 12797648900| 7007065169","2017","Journal of Analytical Chemistry","2.56","86","14","1.12","15","26","Kosyakov, D.S., Amosov, A.S., Ul’yanovskii, N.V. and 3 more (...) (2017).Spectrophotometric determination of hydrazine, methylhydrazine, and 1,1-dimethylhydrazine with preliminary derivatization by 5-nitro-2-furaldehyde. Journal of Analytical Chemistry,72(2) 171-177","https://www.scopus.com/record/display.url?eid=2-s2.0-85014432103&origin=resultslist","10.1134/S106193481702006X","Article","2-s2.0-85014432103","Northern Arctic Federal University| Lomonosov Moscow State University","60104901| 60007457","Northern (Arctic) Federal University| Lomonosov Moscow State University","Russian Federation","1602","Analytical Chemistry","Biosensors,Electrodes,Voltammetry","128","Dimazine,Hydrazines,Electrooxidation","13008","98.594","97.719"
