

"Title","Authors","Number of Authors","Scopus Author Ids","Year","Scopus Source title","Field-Weighted View Impact","Views","Citations","Field-Weighted Citation Impact","Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile","Reference","Abstract","DOI","Publication type","EID","Institutions","Scopus Affiliation IDs","Scopus Affiliation names","Country/Region","All Science Journal Classification (ASJC) code","All Science Journal Classification (ASJC) field name","Topic Cluster name","Topic Cluster number","Topic name","Topic number","Topic Cluster Prominence Percentile","Topic Prominence Percentile"
"Real-world large-step stair-climbing for small humanoids using evolutionary computation","Berezhnoy, V.| Klimchik, A.| Mavridis, N.","3","57203188638| 37016245900| 6507236178","2018","2017 Intelligent Systems Conference, IntelliSys 2017","0.78","8","0","0","70","69","Berezhnoy, V., Klimchik, A., Mavridis, N. (2018).Real-world large-step stair-climbing for small humanoids using evolutionary computation. 2017 Intelligent Systems Conference, IntelliSys 2017,2018-1010-1018","https://www.scopus.com/record/display.url?eid=2-s2.0-85050890419&origin=resultslist","10.1109/IntelliSys.2017.8324253","Conference Paper","2-s2.0-85050890419","Innopolis University","60105869| 60105869","Innopolis University| Innopolis University","Russian Federation","1702| 1705| 1706| 1707| 2606","Artificial Intelligence| Computer Networks and Communications| Computer Science Applications| Computer Vision and Pattern Recognition| Control and Optimization","Robots,Robotics,Manipulators","101","Lizards,Grippers,Adhesives","1801","92.838","98.403"
"Gender and play in Goblin Dice","Aslam, H.| Brown, J.A.| Nikolaev, E.| Reading, E.","4","57193924846| 55724408300| 57212246637| 57188987904","2019","20th International Conference on Intelligent Games and Simulation, GAME-ON 2019","0.76","7","0","0","60","60","Aslam, H., Brown, J.A., Nikolaev, E. and 1 more (...) (2019).Gender and play in Goblin Dice. 20th International Conference on Intelligent Games and Simulation, GAME-ON 2019,19-25","https://www.scopus.com/record/display.url?eid=2-s2.0-85076323975&origin=resultslist","-","Conference Paper","2-s2.0-85076323975","Innopolis University","60105869","Innopolis University","Russian Federation","1702| 1704| 1709| 1712","Artificial Intelligence| Computer Graphics and Computer-Aided Design| Human-Computer Interaction| Software","Gambling,Internet,Students","555","Media Violence,Video Games,Aggression","4183","89.826","96.261"
"On expert-defined versus learned hierarchies for image classification","Panchenko, I.| Khan, A.","2","57204598953| 16679109100","2019","Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)","0.39","4","0","0","60","60","Panchenko, I., Khan, A. (2019).On expert-defined versus learned hierarchies for image classification. Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),11832345-356","https://www.scopus.com/record/display.url?eid=2-s2.0-85077510884&origin=resultslist","10.1007/978-3-030-37334-4_31","Conference Paper","2-s2.0-85077510884","Innopolis University","60105869","Innopolis University","Russian Federation","1700| 2614","General Computer Science| Theoretical Computer Science","Algorithms,Computer Vision,Models","0","Semantic Space,Shot,Image Classification","27177","99.799","98.397"
"Continuous Control in Deep Reinforcement Learning with Direct Policy Derivation from Q Network","Akhmetzyanov, A.| Yagfarov, R.| Gafurov, S.| Ostanin, M.| Klimchik, A.","5","57210233068| 57204765694| 56088205500| 57203783042| 37016245900","2020","Advances in Intelligent Systems and Computing","0.82","5","0","0","33","32","Akhmetzyanov, A., Yagfarov, R., Gafurov, S. and 2 more (...) (2020).Continuous Control in Deep Reinforcement Learning with Direct Policy Derivation from Q Network. Advances in Intelligent Systems and Computing,1152168-174","https://www.scopus.com/record/display.url?eid=2-s2.0-85085165027&origin=resultslist","10.1007/978-3-030-44267-5_25","Conference Paper","2-s2.0-85085165027","Innopolis University","60105869","Innopolis University","Russian Federation","1700| 2207","General Computer Science| Control and Systems Engineering","Reinforcement Learning,Robots,Artificial Intelligence","988","Multiagent Learning,Q-Learning,Policy Iteration","1379","51.473","99.089"
"Fast Method for Triangulation of Point Clouds Obtained from Computer Vision Systems of Industrial Robotic Complexes","Anisimov, S.| Gubankov, A.| Yukhimets, D.| Mursalimov, E.","4","57210787966| 54974124600| 12041382500| 41961508500","2019","Proceedings - 2019 International Russian Automation Conference, RusAutoCon 2019","3.27","27","0","0","60","60","Anisimov, S., Gubankov, A., Yukhimets, D. and 1 more (...) (2019).Fast Method for Triangulation of Point Clouds Obtained from Computer Vision Systems of Industrial Robotic Complexes. Proceedings - 2019 International Russian Automation Conference, RusAutoCon 2019,","https://www.scopus.com/record/display.url?eid=2-s2.0-85074228684&origin=resultslist","10.1109/RUSAUTOCON.2019.8867786","Conference Paper","2-s2.0-85074228684","Far Eastern Federal University| RAS - Institute of Marine Technology Problems, Far Eastern Branch| Innopolis University| RAS - Institute for Automation and Control Processes, Far Eastern Branch","60103811| 60105869| 60011843| 60012951","Far Eastern Federal University| Innopolis University| Institute for Automation and Control Processes, Far Eastern Branch, Russian Academy of Sciences| Institute of Marine Technology Problems, Far Eastern Branch, Russian Academy of Sciences","Russian Federation","1711| 1712| 2102| 2208| 2213| 2606","Signal Processing| Software| Energy Engineering and Power Technology| Electrical and Electronic Engineering| Safety, Risk, Reliability and Quality| Control and Optimization","Autonomous Underwater Vehicles,Underwater Acoustics,Remotely Operated Vehicles","1150","Dynamic Logic,Manipulators,Underwater Vehicles","71548","39.826","22.046"
"On a general two-sample test with new critical value for multivariate feature selection in chest X-Ray image analysis problem","Belhaouari, S.B.| Al-Absi, H.R.H.| Kuleev, R.F.| Megrez, N.","4","57208635663| 35434601400| 22134759700| 6508194561","2015","Applied Mathematical Sciences","1.85","22","0","0","76","71","Belhaouari, S.B., Al-Absi, H.R.H., Kuleev, R.F. and 1 more (...) (2015).On a general two-sample test with new critical value for multivariate feature selection in chest X-Ray image analysis problem. Applied Mathematical Sciences,9(145-148) 7317-7325","https://www.scopus.com/record/display.url?eid=2-s2.0-84959020441&origin=resultslist","10.12988/ams.2015.510687","Article","2-s2.0-84959020441","Innopolis University","60105869","Innopolis University","Russian Federation","2604","Applied Mathematics","Polynomials,Orthogonal Polynomials,Random Matrices","1010","Random Matrices,Sample Covariance Matrix,Spectral Distribution","5781","22.088","92.163"
"A Tool-Supported Approach for Building the Architecture and Roadmap in MegaM@Rt2 Project","Sadovykh, A.| Bagnato, A.| Truscan, D.| Pierini, P.| Bruneliere, H.| Gómez, A.| Cabot, J.| Avila-García, O.| Afzal, W.","9","24479058100| 36052505500| 6508330976| 57204767623| 27067480800| 14050365600| 8963493600| 56634917100| 24832739300","2020","Advances in Intelligent Systems and Computing","1.97","66","0","0","33","32","Sadovykh, A., Bagnato, A., Truscan, D. and 6 more (...) (2020).A Tool-Supported Approach for Building the Architecture and Roadmap in MegaM@Rt2 Project. Advances in Intelligent Systems and Computing,925265-274","https://www.scopus.com/record/display.url?eid=2-s2.0-85064182093&origin=resultslist","10.1007/978-3-030-14687-0_24","Conference Paper","2-s2.0-85064182093","ICREA| École centrale de Nantes| Mälardalen University| Innopolis University| Institut Mines-Télécom| Université de Nantes| Åbo Akademi University| Open University of Catalonia| IMT Atlantique","60105869| 109574721| 60015375| 105216101| 60110235| 60110235| 60110511| 60110511| 60002581| 60032907| 117777102| 60006739","Innopolis University| Softeam| Abo Akademi University| Intecs S.p.A.| IMT Atlantique| IMT Atlantique| Laboratoire des Sciences du Numérique de Nantes| Laboratoire des Sciences du Numérique de Nantes| Universitat Oberta de Catalunya| Institució Catalana de Recerca i Estudis Avançats| ATOS Spain SA| Mälardalens högskola","Spain| Finland| France| Italy| Russian Federation| Sweden","1700| 2207","General Computer Science| Control and Systems Engineering","Software Engineering,Models,Software Design","49","Agile,Team Development,Containerization","27047","91.901","94.39"
"Gene expression for simulation of biological tissue","Sayfullin, S.| Mazzara, M.| Mustafin, R.| Rivera, V.| Akhmetov, F.","5","57204625953| 8557895400| 57200573284| 55303471000| 57204620473","2018","Proceedings - 32nd IEEE International Conference on Advanced Information Networking and Applications Workshops, WAINA 2018","2.15","23","0","0","70","69","Sayfullin, S., Mazzara, M., Mustafin, R. and 2 more (...) (2018).Gene expression for simulation of biological tissue. Proceedings - 32nd IEEE International Conference on Advanced Information Networking and Applications Workshops, WAINA 2018,2018-232-239","https://www.scopus.com/record/display.url?eid=2-s2.0-85056374957&origin=resultslist","10.1109/WAINA.2018.00092","Conference Paper","2-s2.0-85056374957","Moscow Engineering Physics Institute| Innopolis University","60105869| 60068673","Innopolis University| National Research Nuclear University MEPhI","Russian Federation","1702| 1705| 1706| 1708| 1802","Artificial Intelligence| Computer Networks and Communications| Computer Science Applications| Hardware and Architecture| Information Systems and Management","Genes,Gene Regulatory Networks,Gene Expression","362","Gene Regulatory Networks,Gene Expression Data,Dynamic Bayesian Networks","2567","91.098","93.844"
"Pseudorehearsal in value function approximation","Marochko, V.| Johard, L.| Mazzara, M.","3","57194494200| 56641701200| 8557895400","2018","Smart Innovation, Systems and Technologies","1.42","26","0","0","70","69","Marochko, V., Johard, L., Mazzara, M. (2018).Pseudorehearsal in value function approximation. Smart Innovation, Systems and Technologies,74178-189","https://www.scopus.com/record/display.url?eid=2-s2.0-85020470531&origin=resultslist","10.1007/978-3-319-59394-4_18","Conference Paper","2-s2.0-85020470531","Innopolis University","60105869","Innopolis University","Russian Federation","1700| 1800","General Computer Science| General Decision Sciences","Neural Networks,Algorithms,Models","1009","Forgetting,Hopfield Model,Category Learning","63849","27.979","67.958"
"Evolutionary partitioning regression with function stacks","Ashlock, D.| Brown, J.A.","2","7003662061| 55724408300","2016","2016 IEEE Congress on Evolutionary Computation, CEC 2016","0.91","11","0","0","75","72","Ashlock, D., Brown, J.A. (2016).Evolutionary partitioning regression with function stacks. 2016 IEEE Congress on Evolutionary Computation, CEC 2016,1469-1476","https://www.scopus.com/record/display.url?eid=2-s2.0-85008258394&origin=resultslist","10.1109/CEC.2016.7743963","Conference Paper","2-s2.0-85008258394","University of Guelph| Innopolis University","60015881| 60105869","University of Guelph| Innopolis University","Russian Federation| Canada","1702| 1706| 2606| 2611","Artificial Intelligence| Computer Science Applications| Control and Optimization| Modeling and Simulation","Agents,Game Theory,Models","173","Iterated Prisoner's Dilemma,Evolution of Cooperation,John Nash","30176","83.133","69.051"
"Domain objects and microservices for systems development: A roadmap","Mikhail, K.| Bucchiarone, A.| Mazzara, M.| Safina, L.| Rivera, V.","5","57200607801| 13105059800| 8557895400| 57190293089| 55303471000","2018","Advances in Intelligent Systems and Computing","2.13","28","0","0","70","69","Mikhail, K., Bucchiarone, A., Mazzara, M. and 2 more (...) (2018).Domain objects and microservices for systems development: A roadmap. Advances in Intelligent Systems and Computing,71797-107","https://www.scopus.com/record/display.url?eid=2-s2.0-85041856197&origin=resultslist","10.1007/978-3-319-70578-1_10","Conference Paper","2-s2.0-85041856197","Fondazione Bruno Kessler| Innopolis University","60105869| 60083112","Innopolis University| Bruno Kessler Foundation","Italy| Russian Federation","1700| 2207","General Computer Science| Control and Systems Engineering","Industry,Web Services,Models","327","Service Level Agreement,Cross-Layer,Service Composition","54735","73.293","25.726"
"Obtaining Data from the Third-Party Systems for Software Development Process Analysis","Ergasheva, S.| Gudkov, M.| Kruglov, A.| Succi, G.| Vasques, X.| Zagidullina, A.","6","57213161890| 57219436493| 57216030902| 7004757466| 23101769000| 57219440695","2020","ACM International Conference Proceeding Series","0.87","3","0","0","33","32","Ergasheva, S., Gudkov, M., Kruglov, A. and 3 more (...) (2020).Obtaining Data from the Third-Party Systems for Software Development Process Analysis. ACM International Conference Proceeding Series,82-86","https://www.scopus.com/record/display.url?eid=2-s2.0-85092718675&origin=resultslist","10.1145/3416028.3416046","Conference Paper","2-s2.0-85092718675","Innopolis University","60105869","Innopolis University","Russian Federation","1705| 1707| 1709| 1712","Computer Networks and Communications| Computer Vision and Pattern Recognition| Human-Computer Interaction| Software","Software Engineering,Models,Software Design","49","Programming,Agile Methods,Software Industry","21017","91.901","82.097"
"Comprising of elastostatic and elastodynamic modeling for compliance error compensation in bipedal robot","Popov, D.| Klimchik, A.| Afanasyev, I.","3","57206536564| 37016245900| 57202156203","2020","Lecture Notes in Electrical Engineering","2.5","53","0","0","33","32","Popov, D., Klimchik, A., Afanasyev, I. (2020).Comprising of elastostatic and elastodynamic modeling for compliance error compensation in bipedal robot. Lecture Notes in Electrical Engineering,495404-424","https://www.scopus.com/record/display.url?eid=2-s2.0-85065469673&origin=resultslist","10.1007/978-3-030-11292-9_21","Conference Paper","2-s2.0-85065469673","Innopolis University","60105869","Innopolis University","Russian Federation","2209","Industrial and Manufacturing Engineering","Robots,Robotics,Manipulators","101","Biped Robot,Gait,Inverted Pendulum","96","92.838","98.052"
"Scenarios for Physical Robot-Environment Interaction","Popov, D.| Mikhel, S.| Klimchik, A.","3","57206536564| 57203955171| 37016245900","2018","2018 2nd School on Dynamics of Complex Networks and their Application in Intellectual Robotics, DCNAIR 2018","1.2","12","0","0","70","69","Popov, D., Mikhel, S., Klimchik, A. (2018).Scenarios for Physical Robot-Environment Interaction. 2018 2nd School on Dynamics of Complex Networks and their Application in Intellectual Robotics, DCNAIR 2018,24-26","https://www.scopus.com/record/display.url?eid=2-s2.0-85060988560&origin=resultslist","10.1109/DCNAIR.2018.8589219","Conference Paper","2-s2.0-85060988560","Innopolis University","60105869","Innopolis University","Russian Federation","1702| 1705| 1708| 2606","Artificial Intelligence| Computer Networks and Communications| Hardware and Architecture| Control and Optimization","Robots,Robotics,Manipulators","101","Robot Learning,Imitation,Primitive","4470","92.838","98.394"
"Preface","Mazzara, M.| Meyer, B.","2","8557895400| 7402073082","2017","Present and Ulterior Software Engineering","0.88","6","0","0","74","73","Mazzara, M., Meyer, B. (2017).Preface. Present and Ulterior Software Engineering,","https://www.scopus.com/record/display.url?eid=2-s2.0-85054939409&origin=resultslist","10.1007/978-3-319-67425-4","Editorial","2-s2.0-85054939409","Innopolis University| Swiss Federal Institute of Technology Zurich","60105869| 60025858","Innopolis University| ETH Zürich","Switzerland| Russian Federation","1700","General Computer Science","-","-","-","-","-","-"
"Noise Reduction in Network Embedding","Li, C.| Guan, D.| Cui, Z.| Yuan, W.| Khattak, A.M.| Fahim, M.","6","57212192915| 14627276300| 57212194183| 22036893700| 26031517700| 36606049200","2019","Lecture Notes of the Institute for Computer Sciences, Social-Informatics and Telecommunications Engineering, LNICST","0.56","5","0","0","60","60","Li, C., Guan, D., Cui, Z. and 3 more (...) (2019).Noise Reduction in Network Embedding. Lecture Notes of the Institute for Computer Sciences, Social-Informatics and Telecommunications Engineering, LNICST,294109-120","https://www.scopus.com/record/display.url?eid=2-s2.0-85076165490&origin=resultslist","10.1007/978-3-030-32388-2_10","Conference Paper","2-s2.0-85076165490","Nanjing University| Zayed University| Nanjing University of Aeronautics and Astronautics| Innopolis University","60021666| 60033100| 60070818| 60105869","Nanjing University of Aeronautics and Astronautics| Nanjing University| Zayed University| Innopolis University","United Arab Emirates| China| Russian Federation","1705","Computer Networks and Communications","Models,Social Networking (Online),Algorithms","358","Graph Embedding,Heterogeneous Networks,Vector Spaces","34036","91.767","98.041"
"Towards Designing Smart Learning Environments with IoT","Kassab, M.| Mazzara, M.","2","16022132400| 8557895400","2020","Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)","13.65","50","0","0","33","32","Kassab, M., Mazzara, M. (2020).Towards Designing Smart Learning Environments with IoT. Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),12055152-166","https://www.scopus.com/record/display.url?eid=2-s2.0-85079086572&origin=resultslist","10.1007/978-3-030-39306-9_11","Conference Paper","2-s2.0-85079086572","Pennsylvania State University| Innopolis University","60073786| 60105869","Penn State Great Valley| Innopolis University","United States| Russian Federation","1700| 2614","General Computer Science| Theoretical Computer Science","Radio Frequency Identification (RFID),Technology,Internet","872","Attendance,Radio Frequency Identification Device,Facial Recognition","38880","71.486","87.398"
"Trajectory optimization for underactuated systems using reinforcement learning: Cart-pole problem","Khakimov, P.| Savin, S.| Klimchik, A.","3","57211549773| 55978984900| 37016245900","2019","2019 3rd School on Dynamics of Complex Networks and their Application in Intellectual Robotics, DCNAIR 2019","1.74","15","0","0","60","60","Khakimov, P., Savin, S., Klimchik, A. (2019).Trajectory optimization for underactuated systems using reinforcement learning: Cart-pole problem. 2019 3rd School on Dynamics of Complex Networks and their Application in Intellectual Robotics, DCNAIR 2019,71-73","https://www.scopus.com/record/display.url?eid=2-s2.0-85074436799&origin=resultslist","10.1109/DCNAIR.2019.8875543","Conference Paper","2-s2.0-85074436799","Innopolis University","60105869","Innopolis University","Russian Federation","1702| 1706| 1711| 2606| 2802| 2805","Artificial Intelligence| Computer Science Applications| Signal Processing| Control and Optimization| Behavioral Neuroscience| Cognitive Neuroscience","Reinforcement Learning,Robots,Artificial Intelligence","988","Multiagent Learning,Q-Learning,Policy Iteration","1379","51.473","99.089"
"Musebeat: Experience real-time music generation in sync with heartbeat","Edilgiriyeva, L.| Chernova, A.| Smolev, V.| Denef, S.","4","57203515851| 57209019009| 57203516752| 26221692800","2018","Conference on Human Factors in Computing Systems - Proceedings","2.04","23","0","0","70","69","Edilgiriyeva, L., Chernova, A., Smolev, V. and 1 more (...) (2018).Musebeat: Experience real-time music generation in sync with heartbeat. Conference on Human Factors in Computing Systems - Proceedings,2018-","https://www.scopus.com/record/display.url?eid=2-s2.0-85052014993&origin=resultslist","10.1145/3170427.3186532","Conference Paper","2-s2.0-85052014993","Innopolis University| Fraunhofer Institute for Industrial Engineering","60105869| 60027698","Innopolis University| Fraunhofer Institute for Industrial Engineering IAO","Germany| Russian Federation","1704| 1709| 1712","Computer Graphics and Computer-Aided Design| Human-Computer Interaction| Software","Design,Human Computer Interaction,Augmented Reality","231","Fitness Trackers,Personal Health,Wearable Electronic Devices","15610","88.353","98.875"
"Evaluation of brain activity while pair programming","Thapaliya, A.","1","57210745306","2020","Proceedings - International Conference on Software Engineering","0.9","3","0","0","33","32","Thapaliya, A. (2020).Evaluation of brain activity while pair programming. Proceedings - International Conference on Software Engineering,104-106","https://www.scopus.com/record/display.url?eid=2-s2.0-85094164777&origin=resultslist","10.1145/3377812.3382161","Conference Paper","2-s2.0-85094164777","Innopolis University","60105869","Innopolis University","Russian Federation","1712","Software","Software Engineering,Models,Software Design","49","Programming,Agile Methods,Software Industry","21017","91.901","82.097"
"Elaborating validation scenarios based on the context analysis and combinatorial method: Example of the power-efficiency framework innomterics","Ciancarini, P.| Kruglov, A.| Sadovykh, A.| Succi, G.| Zuev, E.","5","7004218817| 57216030902| 24479058100| 7004757466| 41763132200","2020","Electronics (Switzerland)","0","0","0","0","33","32","Ciancarini, P., Kruglov, A., Sadovykh, A. and 2 more (...) (2020).Elaborating validation scenarios based on the context analysis and combinatorial method: Example of the power-efficiency framework innomterics. Electronics (Switzerland),9(12) 1-14","https://www.scopus.com/record/display.url?eid=2-s2.0-85097385337&origin=resultslist","10.3390/electronics9122111","Article","2-s2.0-85097385337","Innopolis University| University of Bologna","60028218| 60105869","Alma Mater Studiorum Università di Bologna| Innopolis University","Italy| Russian Federation","1705| 1708| 1711| 2207| 2208","Computer Networks and Communications| Hardware and Architecture| Signal Processing| Control and Systems Engineering| Electrical and Electronic Engineering","Software Engineering,Models,Software Design","49","Web Application,Javascript,Software Testing","19538","91.901","72.794"
"A Comparative Analysis of Cryptographic Algorithms in the Internet of Things","Makarenko, I.| Semushin, S.| Suhai, S.| Ahsan Kazmi, S.M.| Oracevic, A.| Hussain, R.","6","57220929928| 57220921349| 57220929100| 55027259700| 55229307000| 35324500900","2020","3rd International Science and Technology Conference ""Modern Network Technologies 2020"", MoNeTeC 2020 - Proceedings","0","0","0","0","33","32","Makarenko, I., Semushin, S., Suhai, S. and 3 more (...) (2020).A Comparative Analysis of Cryptographic Algorithms in the Internet of Things. 3rd International Science and Technology Conference ""Modern Network Technologies 2020"", MoNeTeC 2020 - Proceedings,","https://www.scopus.com/record/display.url?eid=2-s2.0-85097907439&origin=resultslist","10.1109/MoNeTeC49726.2020.9258156","Conference Paper","2-s2.0-85097907439","Kyung Hee University| Innopolis University","60105869| 60001873","Innopolis University| Kyung Hee University","South Korea| Russian Federation","1705| 1708| 1802| 2213","Computer Networks and Communications| Hardware and Architecture| Information Systems and Management| Safety, Risk, Reliability and Quality","Computer Crime,Network Security,Intrusion Detection","218","Intrusion Detection System,Anomaly Detection,Denial-Of-Service Attack","510","94.444","99.497"
"Understanding attitudes towards emergency training modes: Conventional drills and serious games","Aslam, H.| Almuhametov, I.| Sakhapov, A.","3","57193924846| 57215962558| 57215963391","2019","Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)","0.68","7","0","0","60","60","Aslam, H., Almuhametov, I., Sakhapov, A. (2019).Understanding attitudes towards emergency training modes: Conventional drills and serious games. Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),11899372-382","https://www.scopus.com/record/display.url?eid=2-s2.0-85082463323&origin=resultslist","10.1007/978-3-030-34350-7_36","Conference Paper","2-s2.0-85082463323","Innopolis University","60105869","Innopolis University","Russian Federation","1700| 2614","General Computer Science| Theoretical Computer Science","Hybrid Vehicles,Fuel Economy,Electric Vehicles","727","Electric Batteries,Trucks,Powertrains","50465","65.797","88.753"
"A review of the structure of a course on advanced statistics for data scientists","Bahrami, M.R.| Masyagin, S.| Succi, G.","3","57197731584| 57205682636| 7004757466","2020","Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)","1.09","4","0","0","33","32","Bahrami, M.R., Masyagin, S., Succi, G. (2020).A review of the structure of a course on advanced statistics for data scientists. Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),1227119-27","https://www.scopus.com/record/display.url?eid=2-s2.0-85089723353&origin=resultslist","10.1007/978-3-030-57663-9_2","Conference Paper","2-s2.0-85089723353","Innopolis University","60105869","Innopolis University","Russian Federation","1700| 2614","General Computer Science| Theoretical Computer Science","Software Engineering,Models,Software Design","49","Programming,Agile Methods,Software Industry","21017","91.901","82.097"
"Numerical simulation, parallel algorithms and software for performance forecast of the system “fractured-porous reservoir – Producing well” during its commissioning into operation","Konyukhov, V.M.| Konyukhov, I.V.| Chekalin, A.N.","3","7003464124| 57189072348| 6701571778","2019","Computer Research and Modeling","0.57","9","0","0","60","60","Konyukhov, V.M., Konyukhov, I.V., Chekalin, A.N. (2019).Numerical simulation, parallel algorithms and software for performance forecast of the system “fractured-porous reservoir – Producing well” during its commissioning into operation. Computer Research and Modeling,11(6) 1069-1075","https://www.scopus.com/record/display.url?eid=2-s2.0-85081962931&origin=resultslist","10.20537/2076-7633-2019-11-6-1069-1075","Article","2-s2.0-85081962931","Kazan Volga Region Federal University| Innopolis University","60070941| 60105869","Kazan Federal University| Innopolis University","Russian Federation","1703| 1706| 2611","Computational Theory and Mathematics| Computer Science Applications| Modeling and Simulation","Boiling Liquids,Heat Transfer,Two Phase Flow","273","Bubbly Flow,Void Fraction,Two Phase Flow","5591","84.137","95.062"
"Optical vector analyzer based on carrier-suppressed double-sideband modulation and phase-shift fiber Bragg grating","Morozov, O.G.| Nureev, I.I.| Sakhabutdinov, A.Z.| Misbakhov, R.S.| Sakhbiev, T.R.| Nurullin, R.| Papazyan, S.| Sarvarova, L.M.","8","7006896538| 6505707818| 56585905700| 56737120600| 57204903896| 57209739997| 57208836770| 57190849448","2019","Proceedings of SPIE - The International Society for Optical Engineering","6.63","56","0","0","60","60","Morozov, O.G., Nureev, I.I., Sakhabutdinov, A.Z. and 5 more (...) (2019).Optical vector analyzer based on carrier-suppressed double-sideband modulation and phase-shift fiber Bragg grating. Proceedings of SPIE - The International Society for Optical Engineering,11146","https://www.scopus.com/record/display.url?eid=2-s2.0-85068570045&origin=resultslist","10.1117/12.2527563","Conference Paper","2-s2.0-85068570045","Kazan State Power Engineering University| Kazan National Research Technical University named after A.N. Tupolev| Innopolis University","60088527| 60097369| 60105869","Kazan National Research Technical University named after A. N. Tupolev -KAI| Kazan State Power Engineering University| Innopolis University","Russian Federation","1706| 2208| 2504| 2604| 3104","Computer Science Applications| Electrical and Electronic Engineering| Electronic, Optical and Magnetic Materials| Applied Mathematics| Condensed Matter Physics","Photonics,Optical Communication,Optical Fibers","113","Single Sideband Transmission,Vector Analysis,Mach Number","37242","76.774","71.392"
"Development of BI-Platforms for Cybersecurity Predictive Analytics","Petrenko, S.| Makoveichuk, K.","2","57195327289| 57200259298","2020","Communications in Computer and Information Science","6.37","29","0","0","33","32","Petrenko, S., Makoveichuk, K. (2020).Development of BI-Platforms for Cybersecurity Predictive Analytics. Communications in Computer and Information Science,1140273-288","https://www.scopus.com/record/display.url?eid=2-s2.0-85081053419&origin=resultslist","10.1007/978-3-030-37436-5_25","Conference Paper","2-s2.0-85081053419","V.I. Vernadsky Crimean Federal University| Innopolis University","60105869| 60105157","Innopolis University| V.I. Vernadsky Crimean Federal University","Russian Federation","1700| 2600","General Computer Science| General Mathematics","Database Systems,Ontology,Query Processing","143","Concurrency Control,Transaction Processing,SQL","5182","83.802","98.591"
"Methods of assessing the degree of synchronization of multichannel EEG recordings","Zhuravlev, M.O.| Runnova, A.E.| Hramov, A.E.","3","36116363000| 55758753300| 6603156741","2019","Progress in Biomedical Optics and Imaging - Proceedings of SPIE","3.02","29","0","0","60","60","Zhuravlev, M.O., Runnova, A.E., Hramov, A.E. (2019).Methods of assessing the degree of synchronization of multichannel EEG recordings. Progress in Biomedical Optics and Imaging - Proceedings of SPIE,11067","https://www.scopus.com/record/display.url?eid=2-s2.0-85068560489&origin=resultslist","10.1117/12.2527706","Conference Paper","2-s2.0-85068560489","Saratov State University| Saratov State Technical University| Innopolis University","60105869| 60068671| 60013984","Innopolis University| Saratov State University| Yuri Gagarin State Technical University of Saratov","Russian Federation","2502| 2504| 2741| 3107","Biomaterials| Electronic, Optical and Magnetic Materials| Radiology, Nuclear Medicine and Imaging| Atomic and Molecular Physics, and Optics","Epilepsy,Seizures,Electroencephalography","73","Absence Epilepsy,Strasbourg,Seizures","16379","90.295","83.633"
"An experience in monitoring eeg signals of software developers during summer student internships","Amirova, R.| Ivanov, V.| Masyagin, S.| Spallone, A.| Succi, G.| Thapaliya, A.| Zufarova, O.","7","57212009159| 57220748970| 57205682636| 57218596720| 7004757466| 57210745306| 57210748512","2020","Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)","1.09","4","0","0","33","32","Amirova, R., Ivanov, V., Masyagin, S. and 4 more (...) (2020).An experience in monitoring eeg signals of software developers during summer student internships. Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),12271267-278","https://www.scopus.com/record/display.url?eid=2-s2.0-85089719133&origin=resultslist","10.1007/978-3-030-57663-9_17","Conference Paper","2-s2.0-85089719133","Innopolis University| People's Friendship University of Russia","60105869| 60015024","Innopolis University| RUDN University","Russian Federation","1700| 2614","General Computer Science| Theoretical Computer Science","Software Engineering,Models,Software Design","49","Programming,Agile Methods,Software Industry","21017","91.901","82.097"
