

"Title","Authors","Number of Authors","Scopus Author Ids","Year","Scopus Source title","Field-Weighted View Impact","Views","Citations","Field-Weighted Citation Impact","Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile","Reference","Abstract","DOI","Publication type","EID","Institutions","Scopus Affiliation IDs","Scopus Affiliation names","Country/Region","All Science Journal Classification (ASJC) code","All Science Journal Classification (ASJC) field name","Topic Cluster name","Topic Cluster number","Topic name","Topic number","Topic Cluster Prominence Percentile","Topic Prominence Percentile"
"Mathematical modeling of polymer flooding using the unstructured Voronoi grid","Kireev, T.F.| Bulgakova, G.T.| Khatmullin, I.F.","3","57200033260| 6603021934| 8324168000","2017","Journal of Physics: Conference Series","1.32","21","0","0","74","73","Kireev, T.F., Bulgakova, G.T., Khatmullin, I.F. (2017).Mathematical modeling of polymer flooding using the unstructured Voronoi grid. Journal of Physics: Conference Series,936(1) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85041202544&origin=resultslist","10.1088/1742-6596/936/1/012001","Conference Paper","2-s2.0-85041202544","Ufa State Aviation Technical University","60001458| 120160369","Ufa State Aviation Technical University| UNTC LLC","Russian Federation","3100","General Physics and Astronomy","Finite Element Method,Galerkin Methods,Errors","154","Flow in Porous Media,Control Volume,Reservoir Simulation","13440","82.062","93.896"
"THE ROLE of FINANCIAL SECTOR in PROVIDING SUSTAINABLE DEVELOPMENT GOALS","Tokareva, G.F.| Shalina, O.I.| Barkova, E.E.","3","56644626900| 57192664395| 57200694423","2018","IOP Conference Series: Earth and Environmental Science","5.16","73","0","0","70","69","Tokareva, G.F., Shalina, O.I., Barkova, E.E. (2018).THE ROLE of FINANCIAL SECTOR in PROVIDING SUSTAINABLE DEVELOPMENT GOALS. IOP Conference Series: Earth and Environmental Science,107(1) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85042226194&origin=resultslist","10.1088/1755-1315/107/1/012138","Conference Paper","2-s2.0-85042226194","Ufa State Aviation Technical University","60001458","Ufa State Aviation Technical University","Russian Federation","1900| 2300","General Earth and Planetary Sciences| General Environmental Science","Ecosystem Services,Willingness To Pay,Valuation","955","Cultural Ecosystem Services,Service Value,Natural Capital","2046","83.668","99.936"
"Amplitude noise suppression and orthogonal multiplexing using injection-locked single-mode VCSEL","Lyubopytov, V.S.| von Lerber, T.| Lassas, M.| Malekizandi, M.| Chipouline, A.| Küppers, F.","6","50361612000| 6508184966| 6604064173| 56009388500| 24170928100| 55970164000","2017","Optics InfoBase Conference Papers","1.61","16","0","0","74","73","Lyubopytov, V.S., von Lerber, T., Lassas, M. and 3 more (...) (2017).Amplitude noise suppression and orthogonal multiplexing using injection-locked single-mode VCSEL. Optics InfoBase Conference Papers,2017","https://www.scopus.com/record/display.url?eid=2-s2.0-85019945534&origin=resultslist","10.1364/OFC.2017.Tu3C.3","Conference Paper","2-s2.0-85019945534","Technical University of Denmark| University of Helsinki| Ufa State Aviation Technical University| Technische Universität Darmstadt","60011373| 60011226| 60001458| 60002952","Danmarks Tekniske Universitet| Technische Universität Darmstadt| Ufa State Aviation Technical University| Helsingin Yliopisto","Finland| Germany| Denmark| Russian Federation","2211| 2504","Mechanics of Materials| Electronic, Optical and Magnetic Materials","Surface Emitting Lasers,Semiconductor Lasers,High Power Lasers","660","Vertical-Cavity Surface-Emitting Laser (VCSEL),Micro-Electrical-Mechanical Systems,Tunable Lasers","15418","28.112","62.367"
"Analysis of Stator Cooling Methods of Fault-Tolerant Electric Machines","Ismagilov, F.R.| Vavilov, V.Y.| Bekuzin, V.I.| Ayguzina, V.V.| Permin, D.Y.","5","56462457100| 55768854800| 57190162211| 57192952639| 57218891676","2020","2020 15th International Conference on Ecological Vehicles and Renewable Energies, EVER 2020","0","0","0","0","33","32","Ismagilov, F.R., Vavilov, V.Y., Bekuzin, V.I. and 2 more (...) (2020).Analysis of Stator Cooling Methods of Fault-Tolerant Electric Machines. 2020 15th International Conference on Ecological Vehicles and Renewable Energies, EVER 2020,","https://www.scopus.com/record/display.url?eid=2-s2.0-85096659167&origin=resultslist","10.1109/EVER48776.2020.9243120","Conference Paper","2-s2.0-85096659167","Ufa State Aviation Technical University","60001458","Ufa State Aviation Technical University","Russian Federation","2105| 2203","Renewable Energy, Sustainability and the Environment| Automotive Engineering","Permanent Magnets,Induction Motors,Synchronous Motors","118","Direct Torque Control,Induction Machine,Permanent Magnet Synchronous Motor","3049","86.948","97.214"
"The concept of integrity of telemetric information about the state of an aircraft power plant monitoring","Guzairov, M.| Frid, A.| Vulfin, A.| Berkholts, V.","4","6504475472| 57209722783| 36560801100| 57200150576","2019","Proceedings - ICOECS 2019: 2019 International Conference on Electrotechnical Complexes and Systems","1.63","13","0","0","60","60","Guzairov, M., Frid, A., Vulfin, A. and 1 more (...) (2019).The concept of integrity of telemetric information about the state of an aircraft power plant monitoring. Proceedings - ICOECS 2019: 2019 International Conference on Electrotechnical Complexes and Systems,","https://www.scopus.com/record/display.url?eid=2-s2.0-85078695684&origin=resultslist","10.1109/ICOECS46375.2019.8950020","Conference Paper","2-s2.0-85078695684","Ufa State Aviation Technical University","60001458","Ufa State Aviation Technical University","Russian Federation","2102| 2208| 2210","Energy Engineering and Power Technology| Electrical and Electronic Engineering| Mechanical Engineering","Computer Crime,Network Security,Intrusion Detection","218","SCADA System,Supervisory Control,Intrusion Detection","10722","94.444","99.076"
"Chirp to Amplitude converter on the base of erbium fiber optic amplifier for photon radio emitters controlling","Salikhov, A.I.| Vinogradova, I.L.| Sultanov, A.K.| Salihov, R.B.| Zhitnikov, V.P.| Yantilina, L.Z.","6","16317119500| 7102223883| 55785518000| 11738898100| 6602713551| 56586088300","2020","Proceedings of SPIE - The International Society for Optical Engineering","1.82","6","0","0","33","32","Salikhov, A.I., Vinogradova, I.L., Sultanov, A.K. and 3 more (...) (2020).Chirp to Amplitude converter on the base of erbium fiber optic amplifier for photon radio emitters controlling. Proceedings of SPIE - The International Society for Optical Engineering,11516","https://www.scopus.com/record/display.url?eid=2-s2.0-85086064866&origin=resultslist","10.1117/12.2566477","Conference Paper","2-s2.0-85086064866","Bashkir State University| Ufa State Aviation Technical University","60001458| 60001414","Ufa State Aviation Technical University| Baskirskij Gosudarstvennyj Universitet","Russian Federation","1706| 2208| 2504| 2604| 3104","Computer Science Applications| Electrical and Electronic Engineering| Electronic, Optical and Magnetic Materials| Applied Mathematics| Condensed Matter Physics","Photonics,Optical Communication,Optical Fibers","113","Delay Lines,Antenna Phased Arrays,Beamforming","12710","76.774","87.857"
"The Choice of Parameters of Special Types of Inductors","Roginskaya, L.| Gorbunov, A.","2","6602435753| 57189090573","2019","Proceedings - ICOECS 2019: 2019 International Conference on Electrotechnical Complexes and Systems","1.25","10","0","0","60","60","Roginskaya, L., Gorbunov, A. (2019).The Choice of Parameters of Special Types of Inductors. Proceedings - ICOECS 2019: 2019 International Conference on Electrotechnical Complexes and Systems,","https://www.scopus.com/record/display.url?eid=2-s2.0-85078703596&origin=resultslist","10.1109/ICOECS46375.2019.8950011","Conference Paper","2-s2.0-85078703596","Ufa State Aviation Technical University","60001458","Ufa State Aviation Technical University","Russian Federation","2102| 2208| 2210","Energy Engineering and Power Technology| Electrical and Electronic Engineering| Mechanical Engineering","Nanomagnetics,Magnetic Fluids,Nanoparticles","680","Magnetic Fluids,Fever,Diathermy","3748","79.853","99.122"
"Methods for rapid diagnosis of responsible units operators state","Demin, A.| Pashali, D.| Yushkova, O.","3","7103300052| 57190307301| 57220234811","2019","Proceedings - ICOECS 2019: 2019 International Conference on Electrotechnical Complexes and Systems","1","8","0","0","60","60","Demin, A., Pashali, D., Yushkova, O. (2019).Methods for rapid diagnosis of responsible units operators state. Proceedings - ICOECS 2019: 2019 International Conference on Electrotechnical Complexes and Systems,","https://www.scopus.com/record/display.url?eid=2-s2.0-85078707862&origin=resultslist","10.1109/ICOECS46375.2019.8950006","Conference Paper","2-s2.0-85078707862","Ufa State Aviation Technical University","60001458","Ufa State Aviation Technical University","Russian Federation","2102| 2208| 2210","Energy Engineering and Power Technology| Electrical and Electronic Engineering| Mechanical Engineering","Acupuncture,Acupuncture Points,Acupuncture Therapy","556","Meridians,Acupuncture Points,Pericardium","29895","33.199","44.381"
"Research of the characteristics of bridge sensory modules based on the AMR effect","Zaiko, A.| Kilmetov, E.","2","6701793664| 57215310619","2019","Proceedings - ICOECS 2019: 2019 International Conference on Electrotechnical Complexes and Systems","1","8","0","0","60","60","Zaiko, A., Kilmetov, E. (2019).Research of the characteristics of bridge sensory modules based on the AMR effect. Proceedings - ICOECS 2019: 2019 International Conference on Electrotechnical Complexes and Systems,","https://www.scopus.com/record/display.url?eid=2-s2.0-85078696986&origin=resultslist","10.1109/ICOECS46375.2019.8949956","Conference Paper","2-s2.0-85078696986","Ufa State Aviation Technical University","60001458","Ufa State Aviation Technical University","Russian Federation","2102| 2208| 2210","Energy Engineering and Power Technology| Electrical and Electronic Engineering| Mechanical Engineering","Traffic Control,Transportation,Models","107","Vehicle Detection,Magnetic Sensors,Parking","38792","96.787","81.086"
"Statistical Properties of the Interaction between Linear Mode Coupling and Kerr-Nonlinearities in Few-Mode Fibers","Kutluyarov, R.V.| Voronkov, G.S.| Sultanov, A.K.","3","26644102800| 57194435754| 55785518000","2019","Proceedings - 2019 Ural Symposium on Biomedical Engineering, Radioelectronics and Information Technology, USBEREIT 2019","1.67","16","0","0","60","60","Kutluyarov, R.V., Voronkov, G.S., Sultanov, A.K. (2019).Statistical Properties of the Interaction between Linear Mode Coupling and Kerr-Nonlinearities in Few-Mode Fibers. Proceedings - 2019 Ural Symposium on Biomedical Engineering, Radioelectronics and Information Technology, USBEREIT 2019,428-431","https://www.scopus.com/record/display.url?eid=2-s2.0-85068617292&origin=resultslist","10.1109/USBEREIT.2019.8736553","Conference Paper","2-s2.0-85068617292","Ufa State Aviation Technical University","60001458","Ufa State Aviation Technical University","Russian Federation","1802| 2204| 2208| 2718| 2724| 3105","Information Systems and Management| Biomedical Engineering| Electrical and Electronic Engineering| Health Informatics| Internal Medicine| Instrumentation","Photonics,Optical Communication,Optical Fibers","113","SDM,Erbium Doped Fiber Amplifiers,Multimode Fibers","1041","76.774","98.173"
"Effects of grain refinement by HPT processing in carbon steel with various cementite morphology","Ganeev, A.V.| Ivanisenko, Y.| Valiev, R.Z.","3","25823077700| 23966592100| 7103235084","2019","IOP Conference Series: Materials Science and Engineering","0.76","9","0","0","60","60","Ganeev, A.V., Ivanisenko, Y., Valiev, R.Z. (2019).Effects of grain refinement by HPT processing in carbon steel with various cementite morphology. IOP Conference Series: Materials Science and Engineering,672(1) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85078316147&origin=resultslist","10.1088/1757-899X/672/1/012026","Conference Paper","2-s2.0-85078316147","Karlsruhe Institute of Technology| Ufa State Aviation Technical University","60001458| 60027314","Ufa State Aviation Technical University| Karlsruhe Institute of Technology, Campus North","Germany| Russian Federation","2200| 2500","General Engineering| General Materials Science","Microstructure,Steel,Austenite","20","Cementite,Pearlite,Carbon Steels","9694","97.456","88.978"
"Advanced modulation and precoding techniques for OFDM based Radio-over-fiber systems operating in W-band","Grakhova, E.P.| Meshkov, I.K.| Ishmiyarov, A.A.| Abdrakhmanova, G.I.| Vinogradova, I.L.| Sultanov, A.K.| Gizatulin, A.R.","7","56586258500| 24725298700| 56586057100| 56825789200| 7102223883| 55785518000| 56193982000","2019","Proceedings of SPIE - The International Society for Optical Engineering","1.89","16","0","0","60","60","Grakhova, E.P., Meshkov, I.K., Ishmiyarov, A.A. and 4 more (...) (2019).Advanced modulation and precoding techniques for OFDM based Radio-over-fiber systems operating in W-band. Proceedings of SPIE - The International Society for Optical Engineering,11146","https://www.scopus.com/record/display.url?eid=2-s2.0-85068567903&origin=resultslist","10.1117/12.2527190","Conference Paper","2-s2.0-85068567903","Ufa State Aviation Technical University","60001458","Ufa State Aviation Technical University","Russian Federation","1706| 2208| 2504| 2604| 3104","Computer Science Applications| Electrical and Electronic Engineering| Electronic, Optical and Magnetic Materials| Applied Mathematics| Condensed Matter Physics","Photonics,Optical Communication,Optical Fibers","113","Radio over Fiber,Terahertz,Forward Error Correction","15535","76.774","94.821"
"Maintaining the Efficient Operation of Hardware and Software Systems Based on Forecasting the Number of User Requests","Galimov, R.| Gvozdev, V.| Guzairov, M.| Davlieva, A.","4","57216880271| 7101700484| 6504475472| 57200183868","2019","Proceedings - 2019 21st International Conference &quot;Complex Systems: Control and Modeling Problems&quot;, CSCMP 2019","2.01","18","0","0","60","60","Galimov, R., Gvozdev, V., Guzairov, M. and 1 more (...) (2019).Maintaining the Efficient Operation of Hardware and Software Systems Based on Forecasting the Number of User Requests. Proceedings - 2019 21st International Conference &quot;Complex Systems: Control and Modeling Problems&quot;, CSCMP 2019,2019-398-400","https://www.scopus.com/record/display.url?eid=2-s2.0-85085076197&origin=resultslist","10.1109/CSCMP45713.2019.8976751","Conference Paper","2-s2.0-85085076197","Ufa State Aviation Technical University","124443367| 60001458","PJSC 'Beto'| Ufa State Aviation Technical University","Russian Federation","1702| 1706| 2207| 2606| 2611","Artificial Intelligence| Computer Science Applications| Control and Systems Engineering| Control and Optimization| Modeling and Simulation","Design,Human Computer Interaction,Augmented Reality","231","Notifications,Interruption,Multitasking","9017","88.353","94.364"
"On inclinometric systems hardware complexing","Milovzorov, D.G.| Yasoveev, V.K.","2","57194058410| 57196373604","2020","Proceedings - 2020 International Conference on Industrial Engineering, Applications and Manufacturing, ICIEAM 2020","1.95","6","0","0","33","32","Milovzorov, D.G., Yasoveev, V.K. (2020).On inclinometric systems hardware complexing. Proceedings - 2020 International Conference on Industrial Engineering, Applications and Manufacturing, ICIEAM 2020,","https://www.scopus.com/record/display.url?eid=2-s2.0-85086769570&origin=resultslist","10.1109/ICIEAM48468.2020.9111981","Conference Paper","2-s2.0-85086769570","Ufa State Aviation Technical University","60001458","Ufa State Aviation Technical University","Russian Federation","2102| 2208| 2209| 2606","Energy Engineering and Power Technology| Electrical and Electronic Engineering| Industrial and Manufacturing Engineering| Control and Optimization","Drilling,Drilling Fluids,Well Drilling","866","Drilling,Bottom-Hole Assembly,Gyroscopes","37129","38.487","68.418"
"Simultaneously enhancing mechanical properties and electrical conductivity of cu-0.5%cr alloy processed by ecap and dct","Chu, Z.Q.| Wei, K.X.| Yang, L.C.| Wei, W.| Du, Q.B.| Alexandrov, I.V.| Hu, J.","7","57208227868| 24382156000| 57220106061| 55249066200| 35072555000| 57194225626| 24070755200","2020","Acta Metallurgica Slovaca","0","0","0","0","33","32","Chu, Z.Q., Wei, K.X., Yang, L.C. and 4 more (...) (2020).Simultaneously enhancing mechanical properties and electrical conductivity of cu-0.5%cr alloy processed by ecap and dct. Acta Metallurgica Slovaca,26(4) 161-165","https://www.scopus.com/record/display.url?eid=2-s2.0-85097536451&origin=resultslist","10.36547/ams.26.4.663","Article","2-s2.0-85097536451","Anqing Normal University| Ufa State Aviation Technical University| Changzhou University","60104429| 60104429| 60073420| 60001458","Changzhou University| Changzhou University| Anqing Teachers College| Ufa State Aviation Technical University","China| Russian Federation","2506","Metals and Alloys","Microstructure,Steel,Austenite","20","High Strength,Alloys,Wire Drawing","12004","97.456","78.95"
"Stability Analysis of Multivariable Control System in Structural Changes","Ilyasov, B.| Saitova, G.","2","6603426467| 34875835700","2019","Proceedings - 2019 21st International Conference &quot;Complex Systems: Control and Modeling Problems&quot;, CSCMP 2019","0.89","8","0","0","60","60","Ilyasov, B., Saitova, G. (2019).Stability Analysis of Multivariable Control System in Structural Changes. Proceedings - 2019 21st International Conference &quot;Complex Systems: Control and Modeling Problems&quot;, CSCMP 2019,2019-445-448","https://www.scopus.com/record/display.url?eid=2-s2.0-85085133444&origin=resultslist","10.1109/CSCMP45713.2019.8976617","Conference Paper","2-s2.0-85085133444","Ufa State Aviation Technical University","60001458","Ufa State Aviation Technical University","Russian Federation","1702| 1706| 2207| 2606| 2611","Artificial Intelligence| Computer Science Applications| Control and Systems Engineering| Control and Optimization| Modeling and Simulation","Control,Controllers,Linear Matrix Inequalities","9","Model Predictive Control,Distributed Control,Dissipativity","14769","97.724","92.888"
"Mode converter based on ring resonator for integrated photonics","Kutluyarov, R.V.| Lyubopytov, V.S.| Fatkhiev, D.M.| Sultanov, A.K.","4","26644102800| 50361612000| 57209741013| 55785518000","2020","Proceedings of SPIE - The International Society for Optical Engineering","1.51","5","0","0","33","32","Kutluyarov, R.V., Lyubopytov, V.S., Fatkhiev, D.M. and 1 more (...) (2020).Mode converter based on ring resonator for integrated photonics. Proceedings of SPIE - The International Society for Optical Engineering,11516","https://www.scopus.com/record/display.url?eid=2-s2.0-85086070525&origin=resultslist","10.1117/12.2566520","Conference Paper","2-s2.0-85086070525","Ufa State Aviation Technical University","60001458","Ufa State Aviation Technical University","Russian Federation","1706| 2208| 2504| 2604| 3104","Computer Science Applications| Electrical and Electronic Engineering| Electronic, Optical and Magnetic Materials| Applied Mathematics| Condensed Matter Physics","Photonic Crystals,Photonics,Waveguides","203","Beam Splitters,Directional Couplers,Polarizers","18235","87.483","92.125"
"Mechanical behavior of coarse- and fine-grained Al-6101 samples of different geometry under tension","Magomedova, D.K.| Gunderov, D.V.| Efimov, M.A.","3","57192913968| 6603641163| 57214516007","2019","IOP Conference Series: Materials Science and Engineering","1.18","14","0","0","60","60","Magomedova, D.K., Gunderov, D.V., Efimov, M.A. (2019).Mechanical behavior of coarse- and fine-grained Al-6101 samples of different geometry under tension. IOP Conference Series: Materials Science and Engineering,672(1) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85078237480&origin=resultslist","10.1088/1757-899X/672/1/012037","Conference Paper","2-s2.0-85078237480","St. Petersburg State University| Ufa State Aviation Technical University","60031888| 60001458","Saint Petersburg State University| Ufa State Aviation Technical University","Russian Federation","2200| 2500","General Engineering| General Materials Science","Microstructure,Steel,Austenite","20","Equal Channel Angular Pressing,Superplasticity,Grain Refinement","84","97.456","99.373"
"Effect of ultrasonic treatment on the structure of coarse-grained nickel","Samigullina, A.A.| Zhilyaev, A.P.| Shayakhmetova, E.R.| Nazarov, A.A.| Mukhametgalina, A.A.","5","56145663700| 7004310065| 57202588376| 7201780354| 57194490443","2020","Materials Science and Engineering A","1.2","12","0","0","33","32","Samigullina, A.A., Zhilyaev, A.P., Shayakhmetova, E.R. and 2 more (...) (2020).Effect of ultrasonic treatment on the structure of coarse-grained nickel. Materials Science and Engineering A,772","https://www.scopus.com/record/display.url?eid=2-s2.0-85075795646&origin=resultslist","10.1016/j.msea.2019.138764","Article","2-s2.0-85075795646","Russian Academy of Sciences| Ufa State Aviation Technical University","60028722| 60001458","Institute for Metals Superplasticity Problems of RAS| Ufa State Aviation Technical University","Russian Federation","2210| 2211| 2500| 3104","Mechanical Engineering| Mechanics of Materials| General Materials Science| Condensed Matter Physics","Microstructure,Steel,Austenite","20","Ultrasonic Processing,Grain Boundaries,Nanocrystalline Alloys","46694","97.456","64.311"
"Method of Detecting of Emergency Cascade Processes in Electric Power Systems","Shakhmaev, I.| Gaysin, B.| Novikov, N.","3","57215335265| 57215321087| 57196880568","2019","Proceedings - ICOECS 2019: 2019 International Conference on Electrotechnical Complexes and Systems","0.63","5","0","0","60","60","Shakhmaev, I., Gaysin, B., Novikov, N. (2019).Method of Detecting of Emergency Cascade Processes in Electric Power Systems. Proceedings - ICOECS 2019: 2019 International Conference on Electrotechnical Complexes and Systems,","https://www.scopus.com/record/display.url?eid=2-s2.0-85078694624&origin=resultslist","10.1109/ICOECS46375.2019.8949971","Conference Paper","2-s2.0-85078694624","Ufa State Aviation Technical University","60001458","Ufa State Aviation Technical University","Russian Federation","2102| 2208| 2210","Energy Engineering and Power Technology| Electrical and Electronic Engineering| Mechanical Engineering","Models,Social Networking (Online),Algorithms","358","Cascading Failure,Giant Component,Critical Infrastructures","4196","91.767","99.038"
"Infographics and their application in the educational process","Tarkhova, L.| Tarkhov, S.| Nafikov, M.| Akhmetyanov, I.| Gusev, D.| Akhmarov, R.","6","57204597442| 57204601311| 35119260800| 57212079790| 57195487741| 57218386341","2020","International Journal of Emerging Technologies in Learning","2.37","20","0","0","33","32","Tarkhova, L., Tarkhov, S., Nafikov, M. and 3 more (...) (2020).Infographics and their application in the educational process. International Journal of Emerging Technologies in Learning,15(13) 63-80","https://www.scopus.com/record/display.url?eid=2-s2.0-85089033482&origin=resultslist","10.3991/.vi.14647","Article","2-s2.0-85089033482","Ufa State Aviation Technical University","60095509| 60001458| 60095509","Bashkir State Agrarian University| Ufa State Aviation Technical University| Bashkir State Agrarian University","Russian Federation","2200| 3304","General Engineering| Education","Students,Teaching,Education; E-Learning","200","Learning Styles,Adaptive Hypermedia,Intelligent Tutoring Systems","2148","89.893","96.558"
"Metal-Ceramic Composite Material for Shroud Seals in the Steam Path of Steam Turbines","Bol’shakov, B.O.| Galiakbarov, R.F.| Smyslov, A.M.| Kuleshov, A.S.| Usachev, K.M.","5","56440303200| 57219363902| 6603421083| 57219364119| 57219357255","2020","Power Technology and Engineering","0.3","3","0","0","33","32","Bol’shakov, B.O., Galiakbarov, R.F., Smyslov, A.M. and 2 more (...) (2020).Metal-Ceramic Composite Material for Shroud Seals in the Steam Path of Steam Turbines. Power Technology and Engineering,54(4) 532-536","https://www.scopus.com/record/display.url?eid=2-s2.0-85092347195&origin=resultslist","10.1007/s10749-020-01246-3","Article","2-s2.0-85092347195","Ufa State Aviation Technical University","125203572| 60001458| 124276266","LLC “Scientific-Production Enterprise “Uralaviaspetstekhnologiya| Ufa State Aviation Technical University| PJSC “Power Machines","Russian Federation","2102","Energy Engineering and Power Technology","Lubrication,Bearings (Machine Parts),Seals","541","Brush Seals,Setae (Animal),Pressure Ratio","32333","57.095","69.392"
"Deposition of aluminum oxides from a vacuum-arc discharge plasma","Vardanyan, E.| Nazarov, A.| Nagimov, R.| Ramazanov, K.| Maslov, A.","5","55598672500| 57220778622| 57194640961| 23091944900| 57220780291","2020","Proceedings - 2020 7th International Congress on Energy Fluxes and Radiation Effects, EFRE 2020","0","0","0","0","33","32","Vardanyan, E., Nazarov, A., Nagimov, R. and 2 more (...) (2020).Deposition of aluminum oxides from a vacuum-arc discharge plasma. Proceedings - 2020 7th International Congress on Energy Fluxes and Radiation Effects, EFRE 2020,853-855","https://www.scopus.com/record/display.url?eid=2-s2.0-85097601393&origin=resultslist","10.1109/EFRE47760.2020.9242024","Conference Paper","2-s2.0-85097601393","Ufa State Aviation Technical University","60001458","Ufa State Aviation Technical University","Russian Federation","2102| 2208","Energy Engineering and Power Technology| Electrical and Electronic Engineering","Magnetron Sputtering,Nitriding,Coatings","369","Plasma Deposition,Electrodeposition,Carbonitriding","32219","71.218","76.07"
"Threat prediction in complex distributed systems using artificial neural network technology","Palchevsky, E.V.| Khristodulo, O.I.| Pavlov, S.V.","3","57220744490| 57193714071| 7103366036","2020","CEUR Workshop Proceedings","0","0","0","0","33","32","Palchevsky, E.V., Khristodulo, O.I., Pavlov, S.V. (2020).Threat prediction in complex distributed systems using artificial neural network technology. CEUR Workshop Proceedings,2763289-294","https://www.scopus.com/record/display.url?eid=2-s2.0-85097527595&origin=resultslist","-","Conference Paper","2-s2.0-85097527595","Ufa State Aviation Technical University","60001458","Ufa State Aviation Technical University","Russian Federation","1700","General Computer Science","Climate Models,Model,Rainfall","5","Stream Flow,Flood Forecasting,Water Tables","1472","98.996","99.585"
"Analysis of the grid’s basic topological structure reliability","Gvozdev, V.E.| Chernyakhovskaya, L.R.| Blinova, D.V.| Akhmetova, D.R.","4","7101700484| 57204761763| 57194209514| 57204756902","2020","Acta Polytechnica Hungarica","1.13","8","0","0","33","32","Gvozdev, V.E., Chernyakhovskaya, L.R., Blinova, D.V. and 1 more (...) (2020).Analysis of the grid’s basic topological structure reliability. Acta Polytechnica Hungarica,17(8) 109-119","https://www.scopus.com/record/display.url?eid=2-s2.0-85091490465&origin=resultslist","10.12700/APH.17.8.2020.8.8","Article","2-s2.0-85091490465","Ufa State Aviation Technical University","60001458","Ufa State Aviation Technical University","Russian Federation","2200","General Engineering","Models,Social Networking (Online),Algorithms","358","Cascading Failure,Giant Component,Critical Infrastructures","4196","91.767","99.038"
"Low-temperature ion nitriding of VT6 titanium alloy with UFG structure","Khusainov, Yu.G.| Nikolaev, A.A.| Agzamov, R.D.| Ramazanov, K.N.| Esipov, R.S.","5","56194971600| 57204978604| 23089989200| 23091944900| 57194410356","2019","Journal of Physics: Conference Series","2.01","26","0","0","60","60","Khusainov, Yu.G., Nikolaev, A.A., Agzamov, R.D. and 2 more (...) (2019).Low-temperature ion nitriding of VT6 titanium alloy with UFG structure. Journal of Physics: Conference Series,1396(1) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85076643445&origin=resultslist","10.1088/1742-6596/1396/1/012023","Conference Paper","2-s2.0-85076643445","Ufa State Aviation Technical University","60001458","Ufa State Aviation Technical University","Russian Federation","3100","General Physics and Astronomy","Magnetron Sputtering,Nitriding,Coatings","369","Nitriding,Hollow Cathodes,Glow Discharges","61777","71.218","47.388"
"Network traffic analyzing algorithms on the basis of machine learning methods","Battalov, R.I.| Nikonov, A.V.| Gayanova, M.M.| Berkholts, V.V.| Gayanov, R.Ch.","5","57210586559| 57216891046| 57200151928| 57200150576| 57210586988","2019","CEUR Workshop Proceedings","1.55","18","0","0","60","60","Battalov, R.I., Nikonov, A.V., Gayanova, M.M. and 2 more (...) (2019).Network traffic analyzing algorithms on the basis of machine learning methods. CEUR Workshop Proceedings,2416445-456","https://www.scopus.com/record/display.url?eid=2-s2.0-85070994605&origin=resultslist","10.18287/1613-0073-2019-2416-445-456","Conference Paper","2-s2.0-85070994605","Ufa State Aviation Technical University| Higher School of Economics","60001458| 60020513","Ufa State Aviation Technical University| National Research University Higher School of Economics","Russian Federation","1700","General Computer Science","Computer Crime,Network Security,Intrusion Detection","218","Internet Traffic,Network Management,Internet Service Providers","5509","94.444","95.623"
"SEM and AFM analysis of the shear bands in Zr-based BMG after HPT","Astanin, V.| Gunderov, D.| Boltynjuk, E.| Ubyivovk, E.| Churakova, A.| Gunderova, S.","6","57198456166| 6603641163| 56830501800| 9741881100| 55513933000| 57214134677","2019","IOP Conference Series: Materials Science and Engineering","2.11","25","0","0","60","60","Astanin, V., Gunderov, D., Boltynjuk, E. and 3 more (...) (2019).SEM and AFM analysis of the shear bands in Zr-based BMG after HPT. IOP Conference Series: Materials Science and Engineering,672(1) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85078222011&origin=resultslist","10.1088/1757-899X/672/1/012019","Conference Paper","2-s2.0-85078222011","St. Petersburg State University| Russian Academy of Sciences| Ufa State Aviation Technical University","60001458| 60031888| 60021331","Ufa State Aviation Technical University| Saint Petersburg State University| Russian Academy of Sciences","Russian Federation","2200| 2500","General Engineering| General Materials Science","Metallic Glass,Amorphous Alloys,Alloys","361","Metallic Glasses,Shear Bands,Amorphous Alloys","90","89.09","99.522"
